Park_name,Park_id,Entrance,Start_time,Usage_class,Day_type
Grass-Vadnais-Snail Lake Regional Park,55,8,12:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,8,02:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,8,02:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,8,04:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,8,04:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,8,06:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,8,06:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,10,08:00 AM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,10,08:00 AM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,10,10:00 AM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,10,10:00 AM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,10,12:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,10,12:00 PM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,10,02:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,10,02:00 PM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,10,04:00 PM,Medium,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,10,04:00 PM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,10,06:00 PM,Medium,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,10,06:00 PM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,11,08:00 AM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,11,08:00 AM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,11,10:00 AM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,11,10:00 AM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,11,12:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,11,12:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,11,02:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,11,02:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,11,04:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,11,04:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,11,06:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,11,06:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,12,08:00 AM,Medium,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,12,08:00 AM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,12,10:00 AM,Medium,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,12,10:00 AM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,12,12:00 PM,Medium,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,12,12:00 PM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,12,02:00 PM,Medium,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,12,02:00 PM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,12,04:00 PM,Medium,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,12,04:00 PM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,12,06:00 PM,Medium,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,12,06:00 PM,Medium,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,13,08:00 AM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,13,08:00 AM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,13,10:00 AM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,13,10:00 AM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,13,12:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,13,12:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,13,02:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,13,02:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,13,04:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,13,04:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,13,06:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,13,06:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,14,08:00 AM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,14,08:00 AM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,14,10:00 AM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,14,10:00 AM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,14,12:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,14,12:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,14,02:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,14,02:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,14,04:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,14,04:00 PM,Low,Weekend_holiday
Grass-Vadnais-Snail Lake Regional Park,55,14,06:00 PM,Low,Weekday
Grass-Vadnais-Snail Lake Regional Park,55,14,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,1,08:00 AM,Low,Weekday
Highway 96 Regional Trail,56,1,08:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,1,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,1,10:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,1,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,1,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,1,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,1,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,1,04:00 PM,Low,Weekday
Highway 96 Regional Trail,56,1,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,1,06:00 PM,Low,Weekday
Highway 96 Regional Trail,56,1,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,2,08:00 AM,Medium,Weekday
Highway 96 Regional Trail,56,2,08:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,2,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,2,10:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,2,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,2,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,2,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,2,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,2,04:00 PM,High,Weekday
Highway 96 Regional Trail,56,2,04:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,2,06:00 PM,High,Weekday
Highway 96 Regional Trail,56,2,06:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,3,08:00 AM,High,Weekday
Highway 96 Regional Trail,56,3,08:00 AM,High,Weekend_holiday
Highway 96 Regional Trail,56,3,10:00 AM,Medium,Weekday
Highway 96 Regional Trail,56,3,10:00 AM,High,Weekend_holiday
Highway 96 Regional Trail,56,3,12:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,3,12:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,3,02:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,3,02:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,3,04:00 PM,High,Weekday
Highway 96 Regional Trail,56,3,04:00 PM,High,Weekend_holiday
Highway 96 Regional Trail,56,3,06:00 PM,High,Weekday
Highway 96 Regional Trail,56,3,06:00 PM,High,Weekend_holiday
Highway 96 Regional Trail,56,4,08:00 AM,Medium,Weekday
Highway 96 Regional Trail,56,4,08:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,4,10:00 AM,Medium,Weekday
Highway 96 Regional Trail,56,4,10:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,4,12:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,4,12:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,4,02:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,4,02:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,4,04:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,4,04:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,4,06:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,4,06:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,5,08:00 AM,Low,Weekday
Highway 96 Regional Trail,56,5,08:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,5,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,5,10:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,5,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,5,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,5,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,5,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,5,04:00 PM,Low,Weekday
Highway 96 Regional Trail,56,5,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,5,06:00 PM,Low,Weekday
Highway 96 Regional Trail,56,5,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,6,08:00 AM,Medium,Weekday
Highway 96 Regional Trail,56,6,08:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,6,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,6,10:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,6,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,6,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,6,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,6,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,6,04:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,6,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,6,06:00 PM,Low,Weekday
Highway 96 Regional Trail,56,6,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,7,08:00 AM,Low,Weekday
Highway 96 Regional Trail,56,7,08:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,7,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,7,10:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,7,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,7,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,7,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,7,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,7,04:00 PM,Low,Weekday
Highway 96 Regional Trail,56,7,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,7,06:00 PM,Low,Weekday
Highway 96 Regional Trail,56,7,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,8,08:00 AM,High,Weekday
Highway 96 Regional Trail,56,8,08:00 AM,High,Weekend_holiday
Highway 96 Regional Trail,56,8,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,8,10:00 AM,High,Weekend_holiday
Highway 96 Regional Trail,56,8,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,8,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,8,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,8,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,8,04:00 PM,High,Weekday
Highway 96 Regional Trail,56,8,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,8,06:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,8,06:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,9,08:00 AM,Medium,Weekday
Highway 96 Regional Trail,56,9,08:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,9,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,9,10:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,9,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,9,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,9,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,9,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,9,04:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,9,04:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,9,06:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,9,06:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,10,08:00 AM,High,Weekday
Highway 96 Regional Trail,56,10,08:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,10,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,10,10:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,10,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,10,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,10,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,10,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,10,04:00 PM,High,Weekday
Highway 96 Regional Trail,56,10,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,10,06:00 PM,Low,Weekday
Highway 96 Regional Trail,56,10,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,11,08:00 AM,Medium,Weekday
Highway 96 Regional Trail,56,11,08:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,11,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,11,10:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,11,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,11,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,11,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,11,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,11,04:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,11,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,11,06:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,11,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,12,08:00 AM,Medium,Weekday
Highway 96 Regional Trail,56,12,08:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,12,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,12,10:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,12,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,12,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,12,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,12,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,12,04:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,12,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,12,06:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,12,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,13,08:00 AM,Low,Weekday
Highway 96 Regional Trail,56,13,08:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,13,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,13,10:00 AM,Low,Weekend_holiday
Highway 96 Regional Trail,56,13,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,13,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,13,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,13,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,13,04:00 PM,Low,Weekday
Highway 96 Regional Trail,56,13,04:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,13,06:00 PM,Low,Weekday
Highway 96 Regional Trail,56,13,06:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,14,08:00 AM,High,Weekday
Highway 96 Regional Trail,56,14,08:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,14,10:00 AM,Low,Weekday
Highway 96 Regional Trail,56,14,10:00 AM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,14,12:00 PM,Low,Weekday
Highway 96 Regional Trail,56,14,12:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,14,02:00 PM,Low,Weekday
Highway 96 Regional Trail,56,14,02:00 PM,Low,Weekend_holiday
Highway 96 Regional Trail,56,14,04:00 PM,High,Weekday
Highway 96 Regional Trail,56,14,04:00 PM,Medium,Weekend_holiday
Highway 96 Regional Trail,56,14,06:00 PM,Medium,Weekday
Highway 96 Regional Trail,56,14,06:00 PM,Low,Weekend_holiday
Keller Regional Park,58,1,08:00 AM,Medium,Weekday
Keller Regional Park,58,1,08:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,1,10:00 AM,Low,Weekday
Keller Regional Park,58,1,10:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,1,12:00 PM,Low,Weekday
Keller Regional Park,58,1,12:00 PM,Low,Weekend_holiday
Keller Regional Park,58,1,02:00 PM,Low,Weekday
Keller Regional Park,58,1,02:00 PM,Low,Weekend_holiday
Keller Regional Park,58,1,04:00 PM,High,Weekday
Keller Regional Park,58,1,04:00 PM,High,Weekend_holiday
Keller Regional Park,58,1,06:00 PM,High,Weekday
Keller Regional Park,58,1,06:00 PM,High,Weekend_holiday
Keller Regional Park,58,2,08:00 AM,Low,Weekday
Keller Regional Park,58,2,08:00 AM,Low,Weekend_holiday
Keller Regional Park,58,2,10:00 AM,Low,Weekday
Keller Regional Park,58,2,10:00 AM,Low,Weekend_holiday
Keller Regional Park,58,2,12:00 PM,Low,Weekday
Keller Regional Park,58,2,12:00 PM,Low,Weekend_holiday
Keller Regional Park,58,2,02:00 PM,Low,Weekday
Keller Regional Park,58,2,02:00 PM,Low,Weekend_holiday
Keller Regional Park,58,2,04:00 PM,Low,Weekday
Keller Regional Park,58,2,04:00 PM,Low,Weekend_holiday
Keller Regional Park,58,2,06:00 PM,Low,Weekday
Keller Regional Park,58,2,06:00 PM,Low,Weekend_holiday
Keller Regional Park,58,4,08:00 AM,Low,Weekday
Keller Regional Park,58,4,08:00 AM,Low,Weekend_holiday
Keller Regional Park,58,4,10:00 AM,Low,Weekday
Keller Regional Park,58,4,10:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,4,12:00 PM,Low,Weekday
Keller Regional Park,58,4,12:00 PM,Low,Weekend_holiday
Keller Regional Park,58,4,02:00 PM,Low,Weekday
Keller Regional Park,58,4,02:00 PM,Low,Weekend_holiday
Keller Regional Park,58,4,04:00 PM,Low,Weekday
Keller Regional Park,58,4,04:00 PM,Medium,Weekend_holiday
Keller Regional Park,58,4,06:00 PM,Low,Weekday
Keller Regional Park,58,4,06:00 PM,Medium,Weekend_holiday
Keller Regional Park,58,5,08:00 AM,Low,Weekday
Keller Regional Park,58,5,08:00 AM,Low,Weekend_holiday
Keller Regional Park,58,5,10:00 AM,Low,Weekday
Keller Regional Park,58,5,10:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,5,12:00 PM,Low,Weekday
Keller Regional Park,58,5,12:00 PM,Low,Weekend_holiday
Keller Regional Park,58,5,02:00 PM,Low,Weekday
Keller Regional Park,58,5,02:00 PM,Low,Weekend_holiday
Keller Regional Park,58,5,04:00 PM,Low,Weekday
Keller Regional Park,58,5,04:00 PM,Low,Weekend_holiday
Keller Regional Park,58,5,06:00 PM,Low,Weekday
Keller Regional Park,58,5,06:00 PM,Low,Weekend_holiday
Keller Regional Park,58,6,08:00 AM,Low,Weekday
Keller Regional Park,58,6,08:00 AM,Low,Weekend_holiday
Keller Regional Park,58,6,10:00 AM,Low,Weekday
Keller Regional Park,58,6,10:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,6,12:00 PM,Low,Weekday
Keller Regional Park,58,6,12:00 PM,Low,Weekend_holiday
Keller Regional Park,58,6,02:00 PM,Low,Weekday
Keller Regional Park,58,6,02:00 PM,Low,Weekend_holiday
Keller Regional Park,58,6,04:00 PM,Low,Weekday
Keller Regional Park,58,6,04:00 PM,Low,Weekend_holiday
Keller Regional Park,58,6,06:00 PM,Low,Weekday
Keller Regional Park,58,6,06:00 PM,Low,Weekend_holiday
Keller Regional Park,58,7,08:00 AM,Low,Weekday
Keller Regional Park,58,7,08:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,7,10:00 AM,Low,Weekday
Keller Regional Park,58,7,10:00 AM,High,Weekend_holiday
Keller Regional Park,58,7,12:00 PM,Low,Weekday
Keller Regional Park,58,7,12:00 PM,High,Weekend_holiday
Keller Regional Park,58,7,02:00 PM,Low,Weekday
Keller Regional Park,58,7,02:00 PM,High,Weekend_holiday
Keller Regional Park,58,7,04:00 PM,High,Weekday
Keller Regional Park,58,7,04:00 PM,High,Weekend_holiday
Keller Regional Park,58,7,06:00 PM,Medium,Weekday
Keller Regional Park,58,7,06:00 PM,Medium,Weekend_holiday
Keller Regional Park,58,8,08:00 AM,Low,Weekday
Keller Regional Park,58,8,08:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,8,10:00 AM,Low,Weekday
Keller Regional Park,58,8,10:00 AM,Low,Weekend_holiday
Keller Regional Park,58,8,12:00 PM,Low,Weekday
Keller Regional Park,58,8,12:00 PM,Low,Weekend_holiday
Keller Regional Park,58,8,02:00 PM,Low,Weekday
Keller Regional Park,58,8,02:00 PM,Low,Weekend_holiday
Keller Regional Park,58,8,04:00 PM,Medium,Weekday
Keller Regional Park,58,8,04:00 PM,Low,Weekend_holiday
Keller Regional Park,58,8,06:00 PM,Low,Weekday
Keller Regional Park,58,8,06:00 PM,Low,Weekend_holiday
Keller Regional Park,58,9,08:00 AM,Low,Weekday
Keller Regional Park,58,9,08:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,9,10:00 AM,Low,Weekday
Keller Regional Park,58,9,10:00 AM,Medium,Weekend_holiday
Keller Regional Park,58,9,12:00 PM,Low,Weekday
Keller Regional Park,58,9,12:00 PM,Medium,Weekend_holiday
Keller Regional Park,58,9,02:00 PM,Low,Weekday
Keller Regional Park,58,9,02:00 PM,Medium,Weekend_holiday
Keller Regional Park,58,9,04:00 PM,Low,Weekday
Keller Regional Park,58,9,04:00 PM,Medium,Weekend_holiday
Keller Regional Park,58,9,06:00 PM,Low,Weekday
Keller Regional Park,58,9,06:00 PM,Medium,Weekend_holiday
Long Lake Regional Park,59,1,08:00 AM,Low,Weekday
Long Lake Regional Park,59,1,08:00 AM,Low,Weekend_holiday
Long Lake Regional Park,59,1,10:00 AM,High,Weekday
Long Lake Regional Park,59,1,10:00 AM,High,Weekend_holiday
Long Lake Regional Park,59,1,12:00 PM,High,Weekday
Long Lake Regional Park,59,1,12:00 PM,High,Weekend_holiday
Long Lake Regional Park,59,1,02:00 PM,Medium,Weekday
Long Lake Regional Park,59,1,02:00 PM,Medium,Weekend_holiday
Long Lake Regional Park,59,1,04:00 PM,High,Weekday
Long Lake Regional Park,59,1,04:00 PM,High,Weekend_holiday
Long Lake Regional Park,59,1,06:00 PM,Medium,Weekday
Long Lake Regional Park,59,1,06:00 PM,Medium,Weekend_holiday
Long Lake Regional Park,59,2,08:00 AM,Medium,Weekday
Long Lake Regional Park,59,2,08:00 AM,Medium,Weekend_holiday
Long Lake Regional Park,59,2,10:00 AM,Low,Weekday
Long Lake Regional Park,59,2,10:00 AM,Medium,Weekend_holiday
Long Lake Regional Park,59,2,12:00 PM,Low,Weekday
Long Lake Regional Park,59,2,12:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,2,02:00 PM,Low,Weekday
Long Lake Regional Park,59,2,02:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,2,04:00 PM,Low,Weekday
Long Lake Regional Park,59,2,04:00 PM,Medium,Weekend_holiday
Long Lake Regional Park,59,2,06:00 PM,Medium,Weekday
Long Lake Regional Park,59,2,06:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,3,08:00 AM,Low,Weekday
Long Lake Regional Park,59,3,08:00 AM,Low,Weekend_holiday
Long Lake Regional Park,59,3,10:00 AM,Low,Weekday
Long Lake Regional Park,59,3,10:00 AM,Low,Weekend_holiday
Long Lake Regional Park,59,3,12:00 PM,Low,Weekday
Long Lake Regional Park,59,3,12:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,3,02:00 PM,Low,Weekday
Long Lake Regional Park,59,3,02:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,3,04:00 PM,Low,Weekday
Long Lake Regional Park,59,3,04:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,3,06:00 PM,Low,Weekday
Long Lake Regional Park,59,3,06:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,4,08:00 AM,Low,Weekday
Long Lake Regional Park,59,4,08:00 AM,Low,Weekend_holiday
Long Lake Regional Park,59,4,10:00 AM,Low,Weekday
Long Lake Regional Park,59,4,10:00 AM,Low,Weekend_holiday
Long Lake Regional Park,59,4,12:00 PM,Low,Weekday
Long Lake Regional Park,59,4,12:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,4,02:00 PM,Low,Weekday
Long Lake Regional Park,59,4,02:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,4,04:00 PM,Low,Weekday
Long Lake Regional Park,59,4,04:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,4,06:00 PM,Low,Weekday
Long Lake Regional Park,59,4,06:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,5,08:00 AM,Low,Weekday
Long Lake Regional Park,59,5,08:00 AM,Low,Weekend_holiday
Long Lake Regional Park,59,5,10:00 AM,Low,Weekday
Long Lake Regional Park,59,5,10:00 AM,Low,Weekend_holiday
Long Lake Regional Park,59,5,12:00 PM,Low,Weekday
Long Lake Regional Park,59,5,12:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,5,02:00 PM,Low,Weekday
Long Lake Regional Park,59,5,02:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,5,04:00 PM,Low,Weekday
Long Lake Regional Park,59,5,04:00 PM,Low,Weekend_holiday
Long Lake Regional Park,59,5,06:00 PM,Low,Weekday
Long Lake Regional Park,59,5,06:00 PM,Low,Weekend_holiday
Rice Creek West Regional Trail,60,1,08:00 AM,High,Weekday
Rice Creek West Regional Trail,60,1,08:00 AM,High,Weekend_holiday
Rice Creek West Regional Trail,60,1,10:00 AM,High,Weekday
Rice Creek West Regional Trail,60,1,10:00 AM,High,Weekend_holiday
Rice Creek West Regional Trail,60,1,12:00 PM,High,Weekday
Rice Creek West Regional Trail,60,1,12:00 PM,High,Weekend_holiday
Rice Creek West Regional Trail,60,1,02:00 PM,High,Weekday
Rice Creek West Regional Trail,60,1,02:00 PM,High,Weekend_holiday
Rice Creek West Regional Trail,60,1,04:00 PM,High,Weekday
Rice Creek West Regional Trail,60,1,04:00 PM,High,Weekend_holiday
Rice Creek West Regional Trail,60,1,06:00 PM,High,Weekday
Rice Creek West Regional Trail,60,1,06:00 PM,High,Weekend_holiday
Rice Creek West Regional Trail,60,2,08:00 AM,Low,Weekday
Rice Creek West Regional Trail,60,2,08:00 AM,Low,Weekend_holiday
