Indicate total number of people arriving at the park by boat, not those towing a boat (that's counted in the vehicle category).",Q29 - Topics
"{""ImportId"":""startDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""endDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID29_TEXT""}","{""ImportId"":""QID1""}","{""ImportId"":""QID11""}","{""ImportId"":""QID17_TEXT""}","{""ImportId"":""QID41""}","{""ImportId"":""QID43""}","{""ImportId"":""QID45""}","{""ImportId"":""QID26""}","{""ImportId"":""QID27""}","{""ImportId"":""QID28_TEXT""}","{""ImportId"":""QID30_TEXT""}","{""ImportId"":""QID48_TEXT""}","{""ImportId"":""QID35_TEXT""}","{""ImportId"":""QID36_TEXT""}","{""ImportId"":""QID38_TEXT""}","{""ImportId"":""QID39_TEXT""}","{""ImportId"":""QID29_TEXT_77540d44a0a84b7c96d62ef5Topics""}"
2018-07-11 21:56:00,2018-07-11 21:58:11,Offline,24.118.212.246,100,0,True,2018-07-23 09:27:45,R_g5WCbPJqfraw2ob,,,,,45.072402954102,-93.187400817871,,EN,Bb,Ramsey County,Rice Creek North Regional Trail,2,June,23,2018,12:00-2:00 PM,Yes,,10,9,8,0,0,0,Unknown
2018-07-11 21:54:17,2018-07-11 21:55:56,Offline,24.118.212.246,100,0,True,2018-07-23 09:27:46,R_aGH4FNldi9HOBY2,,,,,45.072402954102,-93.187400817871,,EN,Bb,Ramsey County,Long Lake Regional Park,1,June,23,2018,10:00-12:00 PM,Yes,,20,15,24,0,0,0,Unknown
2018-07-11 21:51:40,2018-07-11 21:54:13,Offline,24.118.212.246,100,0,True,2018-07-23 09:27:48,R_12qhaQIzh9LDnvD,,,,,45.072402954102,-93.187400817871,,EN,Bb,Ramsey County,Tony Schmidt Regional Park,2,June,23,2018,8:00-10:00 AM,Yes,,15,18,20,0,0,0,Unknown
2018-06-28 14:33:55,2018-07-11 21:51:36,Offline,24.118.212.246,100,0,True,2018-07-23 09:27:49,R_frAQmH06qaxZz1c,,,,,45.072402954102,-93.187400817871,,EN,Bb,Ramsey County,Highway 96 Regional Trail,8,June,9,2018,10:00-12:00 PM,Yes,,10,15,20,0,0,0,Unknown
2018-06-28 14:30:54,2018-06-28 14:33:36,Offline,24.118.212.246,100,0,True,2018-07-23 09:27:50,R_i1N1qX0kWA99G4M,,,,,45.072402954102,-93.187400817871,,EN,Bb,Ramsey County,Long Lake Regional Park,1,June,24,2018,4:00-6:00 PM,No,July 1st 4-6,18,16,98,0,0,0,Unknown
2018-06-14 09:08:06,2018-06-14 09:09:22,Offline,24.118.212.246,100,0,True,2018-07-23 09:27:52,R_cqpvoTKMHX97FnE,,,,,45.072402954102,-93.187400817871,,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,10,June,10,2018,4:00-6:00 PM,Yes,,8,9,7,0,0,0,Unknown
2018-06-14 09:02:20,2018-06-14 09:05:13,Offline,24.118.212.246,100,0,True,2018-07-23 09:27:54,R_deKb5qRqD2iMsHN,,,,,45.072402954102,-93.187400817871,,EN,Bb,Ramsey County,Long Lake Regional Park,8,June,9,2018,2:00-4:00 PM,Yes,,0,6,3,0,0,0,Unknown
2018-06-14 08:57:17,2018-06-14 09:02:14,Offline,24.118.212.246,100,0,True,2018-07-23 09:27:56,R_kfEgRZ3JH6JpZeo,,,,,45.072402954102,-93.187400817871,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,5,June,8,2018,10:00-12:00 PM,Yes,,5,2,3,0,0,0,Unknown
2018-07-23 09:36:39,2018-07-23 09:38:06,Offline,24.118.212.246,100,0,True,2018-07-23 09:38:09,R_2IlpV3GNWUnbxM9,,,,,45.052736,-93.161489,,EN,Bb,Ramsey County,Rice Creek North Regional Trail,3,July,14,2018,6:00-8:00 PM,Yes,,14,16,12,0,0,0,Unknown
2018-07-23 09:35:15,2018-07-23 09:36:34,Offline,24.118.212.246,100,0,True,2018-07-23 09:38:10,R_2m9CyWNoo5CLWFO,,,,,45.052786,-93.161473,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,6,July,14,2018,4:00-6:00 PM,Yes,,10,12,9,0,0,0,Unknown
2018-07-23 09:32:54,2018-07-23 09:34:57,Offline,24.118.212.246,100,0,True,2018-07-23 09:38:12,R_mHxXV8BbK4ehJUF,,,,,45.052724,-93.161493,,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,1,July,14,2018,12:00-2:00 PM,Yes,,12,16,9,0,0,0,Unknown
2018-07-23 09:30:12,2018-07-23 09:31:57,Offline,24.118.212.246,100,0,True,2018-07-23 09:38:13,R_6t13GgLDQJ7BH4w,,,,,45.052695,-93.161233,,EN,Bb,Ramsey County,Tony Schmidt Regional Park,1,July,11,2018,2:00-4:00 PM,Yes,,11,14,30,0,0,0,Unknown
2018-07-24 15:13:17,2018-07-24 15:14:30,IP Address,156.98.134.224,100,72,True,2018-07-24 15:14:30,R_3lADy4R0OrwTaMI,,,,,44.927795410156,-93.116203308105,anonymous,EN,RC,Ramsey County,Battle Creek Regional Park,1,July,7,2018,10:00-12:00 PM,Yes,,0,1,107,0,0,0,
2018-07-24 15:14:37,2018-07-24 15:15:45,IP Address,156.98.134.224,100,67,True,2018-07-24 15:15:45,R_3saI8ONLJbZCR5N,,,,,44.927795410156,-93.116203308105,anonymous,EN,RL,Ramsey County,Bruce Vento Regional Trail,2,July,8,2018,8:00-10:00 AM,Yes,,7,16,0,0,0,0,
2018-07-24 15:15:52,2018-07-24 15:16:49,IP Address,156.98.134.224,100,57,True,2018-07-24 15:16:50,R_31MGqfteGNwv6Nn,,,,,44.927795410156,-93.116203308105,anonymous,EN,RL,Ramsey County,Highway 96 Regional Trail,3,July,7,2018,10:00-12:00 PM,Yes,,6,7,0,0,0,0,
2018-07-24 15:16:56,2018-07-24 15:17:52,IP Address,156.98.134.224,100,56,True,2018-07-24 15:17:53,R_2QSBCkRPvtNviAE,,,,,44.944396972656,-93.093299865723,anonymous,EN,RL,Ramsey County,Birch Lake Regional Park,6,July,7,2018,8:00-10:00 AM,Yes,,2,21,0,0,0,0,
2018-07-24 15:20:14,2018-07-24 15:24:17,IP Address,156.98.134.224,100,243,True,2018-07-24 15:24:17,R_2q1MNceqrDo1mWk,,,,,44.944396972656,-93.093299865723,anonymous,EN,RL,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,1,July,9,2018,4:00-6:00 PM,Yes,,15,10,33,0,0,0,
2018-07-25 11:23:51,2018-07-25 11:24:58,Offline,97.116.1.71,100,0,True,2018-07-25 11:25:05,R_dqGsHC1NE1Q4IZG,,,,,44.979882,-93.079653,,EN,GE,Ramsey County,Lakes Link Regional Trail,1,July,21,2018,8:00-10:00 AM,Yes,,17,61,0,0,0,0,
2018-07-25 11:21:44,2018-07-25 11:23:45,Offline,97.116.1.71,100,0,True,2018-07-25 11:25:06,R_1rhGRadv35k5pn8,,,,,44.979887,-93.079765,,EN,GE,Ramsey County,Bald Eagle-Otter Lake Regional Park,3,July,14,2018,2:00-4:00 PM,Yes,,0,0,28,0,0,0,
2018-07-25 11:20:15,2018-07-25 11:21:36,Offline,97.116.1.71,100,0,True,2018-07-25 11:25:07,R_15rPrxo2y7z2pPq,,,,,44.979906,-93.079614,,EN,GE,Ramsey County,Birch Lake Regional Park,3,June,30,2018,12:00-2:00 PM,Yes,,1,0,0,0,0,0,
2018-07-25 11:18:44,2018-07-25 11:20:08,Offline,97.116.1.71,100,0,True,2018-07-25 11:25:08,R_cCwFVIsO2lbDWBo,,,,,44.979906,-93.079614,,EN,GE,Ramsey County,Lakes Link Regional Trail,3,June,28,2018,6:00-8:00 PM,Yes,,7,31,0,0,0,0,
2018-07-25 18:38:16,2018-07-25 18:39:34,Offline,66.41.13.58,100,0,True,2018-07-25 18:39:53,R_84c5y0t5DJZhBZq,,,,,44.99916,-93.002408,,EN,EL,Ramsey County,Battle Creek Regional Park,1,July,24,2018,6:00-8:00 PM,Yes,,4,4,120,0,0,0,
2018-07-25 18:36:30,2018-07-25 18:37:57,Offline,66.41.13.58,100,0,True,2018-07-25 18:39:55,R_aRI5HI0keUasQM6,,,,,44.999126,-93.00232,,EN,EL,Ramsey County,Bruce Vento Regional Trail,1,July,24,2018,4:00-6:00 PM,Yes,,17,4,0,0,0,0,
2018-07-25 18:34:53,2018-07-25 18:36:24,Offline,66.41.13.58,100,0,True,2018-07-25 18:39:56,R_9ryViqRda95isfY,,,,,44.999128,-93.002322,,EN,EL,Ramsey County,Bruce Vento Regional Trail,1,July,15,2018,6:00-8:00 PM,Yes,,5,4,0,0,0,0,
2018-07-25 18:33:15,2018-07-25 18:34:50,Offline,66.41.13.58,100,0,True,2018-07-25 18:39:57,R_9YOnnfNPyRZgWcG,,,,,44.999195,-93.002407,,EN,EL,Ramsey County,Battle Creek Regional Park,1,July,15,2018,4:00-6:00 PM,Yes,,0,5,106,0,0,0,
2018-07-25 18:31:24,2018-07-25 18:33:05,Offline,66.41.13.58,100,0,True,2018-07-25 18:39:58,R_df6M53emhgBzFlf,,,,,44.999125,-93.00232,,EN,EL,Ramsey County,Keller Regional Park,1,July,1,2018,6:00-8:00 PM,No,6/24/18 6:00 pm,4,3,30,0,0,0,
2018-07-25 18:27:47,2018-07-25 18:31:08,Offline,66.41.13.58,100,0,True,2018-07-25 18:39:59,R_cy06NHct9xGKO91,,,,,44.999057,-93.002362,,EN,el,Ramsey County,Trout Brook Regional Trail,2,July,1,2018,4:00-6:00 PM,Yes,,3,0,0,0,0,0,
2018-07-26 12:46:43,2018-07-26 12:47:54,Offline,24.118.212.246,100,0,True,2018-07-26 12:47:59,R_jpk1wbizxPgbq8f,,,,,45.052742,-93.161484,,EN,Bb,Ramsey County,Rice Creek North Regional Trail,2,July,8,2018,2:00-4:00 PM,Yes,,15,13,17,0,0,0,
2018-07-26 12:45:27,2018-07-26 12:46:35,Offline,24.118.212.246,100,0,True,2018-07-26 12:48:00,R_lxU7lATMN0GXV8K,,,,,45.052723,-93.161517,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,1,July,8,2018,4:00-6:00 PM,Yes,,12,14,9,0,0,0,
2018-07-26 12:43:56,2018-07-26 12:45:12,Offline,24.118.212.246,100,0,True,2018-07-26 12:48:01,R_jMUbGzzp6764Fqt,,,,,45.052752,-93.16142,,EN,Bb,Ramsey County,Rice Creek North Regional Trail,7,July,10,2018,2:00-4:00 PM,Yes,,10,9,13,0,0,0,
2018-07-26 12:41:57,2018-07-26 12:43:51,Offline,24.118.212.246,100,0,True,2018-07-26 12:48:02,R_5G8N3g3EO7C6bPu,,,,,45.052743,-93.161475,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,1,July,10,2018,4:00-6:00 PM,Yes,,9,7,10,0,0,0,
2018-07-26 12:40:49,2018-07-26 12:41:51,Offline,24.118.212.246,100,0,True,2018-07-26 12:48:03,R_gdAjwxlFRKDR8CF,,,,,45.052725,-93.161485,,EN,Bb,Ramsey County,Rice Creek North Regional Trail,3,July,14,2018,6:00-8:00 PM,Yes,,6,10,7,0,0,0,
2018-07-26 12:39:05,2018-07-26 12:40:42,Offline,24.118.212.246,100,0,True,2018-07-26 12:48:04,R_9IREne4hZeczPTj,,,,,45.052692,-93.161479,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,6,July,14,2018,4:00-6:00 PM,Yes,,8,10,6,0,0,0,
2018-07-26 12:37:38,2018-07-26 12:39:00,Offline,24.118.212.246,100,0,True,2018-07-26 12:48:05,R_6EKTsRY5MN8YZfB,,,,,45.052632,-93.161464,,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,1,July,14,2018,12:00-2:00 PM,Yes,,13,15,16,0,0,0,
2018-07-26 12:34:45,2018-07-26 12:37:25,Offline,24.118.212.246,100,0,True,2018-07-26 12:48:06,R_35c1V85hW4SYmLe,,,,,45.052632,-93.161464,,EN,Bb,Ramsey County,Highway 96 Regional Trail,13,July,14,2018,2:00-4:00 PM,Yes,,11,13,10,4,0,0,
2018-07-26 16:29:42,2018-07-26 16:31:04,Offline,24.118.212.246,100,1,True,2018-07-26 16:31:10,R_5W7c0d0ZxdP0z7t,,,,,45.05275,-93.161398,,EN,Bb,Ramsey County,Tony Schmidt Regional Park,3,June,12,2018,12:00-2:00 PM,Yes,,14,17,10,0,0,0,
2018-07-26 16:28:17,2018-07-26 16:29:38,Offline,24.118.212.246,100,0,True,2018-07-26 16:31:11,R_kAHlWRrfscYcinq,,,,,45.052746,-93.161423,,EN,Bb,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,10,June,10,2018,4:00-6:00 PM,Yes,,15,13,18,0,0,0,
2018-07-26 16:26:52,2018-07-26 16:27:58,Offline,24.118.212.246,100,0,True,2018-07-26 16:31:12,R_hVd1OFDqbz76E8y,,,,,45.052722,-93.161474,,EN," Bb",Ramsey County,Long Lake Regional Park,1,June,10,2018,10:00-12:00 PM,Yes,,14,12,20,0,0,0,
2018-07-26 16:25:47,2018-07-26 16:26:46,Offline,24.118.212.246,100,0,True,2018-07-26 16:31:13,R_kvMsALaplf8Cy7T,,,,,45.052697,-93.161444,,EN,Bb,Ramsey County,Long Lake Regional Park,5,June,9,2018,2:00-4:00 PM,Yes,,14,17,11,0,0,0,
2018-07-26 16:24:43,2018-07-26 16:25:44,Offline,24.118.212.246,100,0,True,2018-07-26 16:31:14,R_ccYhHnBMe52M81s,,,,,45.052758,-93.161434,,EN,Bb,Ramsey County,Highway 96 Regional Trail,8,June,9,2018,10:00-12:00 PM,Yes,,15,17,13,0,0,0,
2018-07-26 16:23:36,2018-07-26 16:24:39,Offline,24.118.212.246,100,0,True,2018-07-26 16:31:16,R_2a25oK36yTWeko2,,,,,45.052728,-93.161527,,EN,Bb,Ramsey County,Highway 96 Regional Trail,14,June,8,2018,4:00-6:00 PM,Yes,,12,14,17,3,0,0,
2018-07-26 16:22:29,2018-07-26 16:23:32,Offline,24.118.212.246,100,0,True,2018-07-26 16:31:17,R_2yDDKcrSjnYhE7Z,,,,,45.052746,-93.161428,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,5,June,8,2018,10:00-12:00 PM,Yes,,10,13,12,0,0,0,
2018-07-26 16:20:24,2018-07-26 16:22:19,Offline,24.118.212.246,100,0,True,2018-07-26 16:31:18,R_i2d6W34qKIIuzzT,,,,,45.052736,-93.16149,,EN,Bb,Ramsey County,Tony Schmidt Regional Park,1,May,28,2018,4:00-6:00 PM,Yes,,15,27,30,0,0,0,
2018-07-27 14:02:54,2018-07-27 14:03:40,Offline,73.164.80.83,100,0,True,2018-07-27 14:03:46,R_8IEIjlkW55W3cFi,,,,,45.056054,-92.952302,,EN,LM,Ramsey County,Lakes Link Regional Trail,9,July,4,2018,4:00-6:00 PM,Yes,,7,2,0,0,0,0,
2018-07-27 13:59:14,2018-07-27 14:02:13,Offline,73.164.80.83,100,0,True,2018-07-27 14:03:47,R_5zkGWIuAtM6aXOl,,,,,45.056054,-92.952302,,EN,LM,Ramsey County,Birch Lake Regional Park,6,July,14,2018,8:00-10:00 AM,No,6/30 8:00am,0,1,0,0,0,0,
2018-07-27 13:57:44,2018-07-27 13:59:09,Offline,73.164.80.83,100,0,True,2018-07-27 14:03:48,R_3YS7N3vqTy8hl4D,,,,,45.056184,-92.952257,,EN,LM,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,4,July,2,2018,6:00-8:00 PM,Yes,,12,8,10,0,0,0,
2018-07-27 13:56:04,2018-07-27 13:57:39,Offline,73.164.80.83,100,0,True,2018-07-27 14:03:49,R_gv9pjomVWCwkEIx,,,,,45.056153,-92.952351,,EN,LM,Ramsey County,Highway 96 Regional Trail,8,July,2,2018,4:00-6:00 PM,Yes,,0,1,0,0,0,0,
2018-07-27 13:54:09,2018-07-27 13:55:59,Offline,73.164.80.83,100,0,True,2018-07-27 14:03:50,R_3TyN5MKmo1NfELw,,,,,45.056315,-92.952192,,EN,LM,Ramsey County,Lakes Link Regional Trail,1,July,2,2018,2:00-4:00 PM,Yes,,5,1,84,0,0,0,
2018-07-27 13:51:36,2018-07-27 13:53:46,Offline,73.164.80.83,100,0,True,2018-07-27 14:03:52,R_mtCydqwcEvVhKym,,,,,45.056058,-92.952439,,EN,LM,Ramsey County,Battle Creek Regional Park,10,June,27,2018,10:00-12:00 PM,Yes,,5,2,29,0,0,0,
2018-08-07 17:04:55,2018-08-07 17:05:50,Offline,97.116.1.71,100,0,True,2018-08-07 17:06:32,R_hMDH85s4qE2i1kq,,,,,44.9799,-93.07981,,EN,GE,Ramsey County,Lakes Link Regional Trail,2,August,5,2018,10:00-12:00 PM,Yes,,2,15,0,0,0,0,
2018-08-07 17:03:33,2018-08-07 17:04:46,Offline,97.116.1.71,100,0,True,2018-08-07 17:06:33,R_exEDy9dtTWwegSS,,,,,44.980013,-93.07978,,EN,GE,Ramsey County,Birch Lake Regional Park,7,August,4,2018,8:00-10:00 AM,Yes,,0,3,0,0,0,0,
2018-08-07 17:02:03,2018-08-07 17:03:13,Offline,97.116.1.71,100,0,True,2018-08-07 17:06:34,R_kQXp8RFrgpR6viu,,,,,44.980013,-93.07978,,EN,GE,Ramsey County,Birch Lake Regional Park,1,August,2,2018,4:00-6:00 PM,Yes,,0,0,0,0,0,0,
2018-08-07 17:00:51,2018-08-07 17:01:49,Offline,97.116.1.71,100,0,True,2018-08-07 17:06:35,R_e9UzJgfrF4vqmy0,,,,,44.97989,-93.079705,,EN,GE,Ramsey County,Lakes Link Regional Trail,1,August,2,2018,10:00-12:00 PM,Yes,,8,34,0,0,0,0,
2018-08-07 16:59:27,2018-08-07 17:00:39,Offline,97.116.1.71,100,0,True,2018-08-07 17:06:36,R_i4nuCzarm1ieWKW,,,,,44.979889,-93.079685,,EN,GE,Ramsey County,Long Lake Regional Park,2,August,1,2018,10:00-12:00 PM,Yes,,4,7,14,0,0,0,
2018-08-07 16:58:19,2018-08-07 16:59:15,Offline,97.116.1.71,100,0,True,2018-08-07 17:06:37,R_iwAVAqay4nFP0XI,,,,,44.97993,-93.079905,,EN,GE,Ramsey County,Keller Regional Park,1,August,1,2018,8:00-10:00 AM,Yes,,0,1,13,0,0,0,
2018-08-07 16:57:04,2018-08-07 16:58:06,Offline,97.116.1.71,100,0,True,2018-08-07 17:06:38,R_e2GdGGY2KJDaRYd,,,,,44.97993,-93.079905,,EN,GE,Ramsey County,Birch Lake Regional Park,7,July,29,2018,8:00-10:00 AM,Yes,,2,11,0,0,0,0,
2018-08-07 16:55:47,2018-08-07 16:56:58,Offline,97.116.1.71,100,0,True,2018-08-07 17:06:39,R_lwKLdk9qxEGUw7Q,,,,,44.97993,-93.079905,,EN,GE,Ramsey County,Birch Lake Regional Park,6,July,27,2018,4:00-6:00 PM,Yes,,2,3,0,0,0,0,
2018-08-30 10:51:17,2018-08-30 10:52:17,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:30,R_5bB01ugQUaooATU,,,,,44.979916,-93.079836,,EN,GE,Ramsey County,Birch Lake Regional Park,1,August,29,2018,6:00-8:00 PM,Yes,,0,2,0,0,0,0,
2018-08-30 10:49:35,2018-08-30 10:51:09,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:31,R_3KCpmMijnkOKA6Q,,,,,44.979926,-93.079872,,EN,GE,Ramsey County,Tony Schmidt Regional Park,1,August,29,2018,4:00-6:00 PM,Yes,,5,26,15,0,0,0,
2018-08-30 10:48:13,2018-08-30 10:49:24,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:32,R_kO9uKpREPYBxLJN,,,,,44.980023,-93.079895,,EN,GE,Ramsey County,Rice Creek North Regional Trail,1,August,26,2018,2:00-4:00 PM,Yes,,5,14,11,0,0,0,
2018-08-30 10:46:43,2018-08-30 10:47:59,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:33,R_5wDmEHp2CJxbuje,,,,,44.979944,-93.079785,,EN,GE,Ramsey County,Keller Regional Park,7,August,26,2018,12:00-2:00 PM,Yes,,0,0,47,0,0,0,
2018-08-30 10:45:07,2018-08-30 10:46:18,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:34,R_iq3sUNXwhKORxBX,,,,,44.980021,-93.079892,,EN,GE,Ramsey County,Bruce Vento Regional Trail,12,August,25,2018,12:00-2:00 PM,Yes,,3,2,0,0,0,0,
2018-08-30 10:43:26,2018-08-30 10:45:00,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:36,R_9JYavMMVXn6vAEV,,,,,44.979973,-93.079824,,EN,GE,Ramsey County,Trout Brook Regional Trail,1,August,24,2018,12:00-2:00 PM,No,8/31/2018,0,0,0,0,0,0,
2018-08-30 10:42:03,2018-08-30 10:43:12,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:37,R_b9LcBQHzuuf2U44,,,,,44.979942,-93.079852,,EN,GE,Ramsey County,Birch Lake Regional Park,6,August,19,2018,4:00-6:00 PM,Yes,,0,4,0,0,0,0,
2018-08-30 10:40:50,2018-08-30 10:41:56,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:38,R_8Jb6wPvf3VTwkeN,,,,,44.979942,-93.07985,,EN,Ge,Ramsey County,Grass-Vadnais-Snail Lake Regional Park,1,August,18,2018,10:00-12:00 PM,Yes,,5,11,11,0,0,0,
2018-08-30 10:38:11,2018-08-30 10:39:10,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:39,R_fuMm5sDqTrrF6gM,,,,,44.979937,-93.079809,,EN,GE,Ramsey County,Keller Regional Park,1,August,18,2018,8:00-10:00 AM,Yes,,6,8,10,0,0,0,
2018-08-30 10:36:54,2018-08-30 10:38:02,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:40,R_0WtZ2YIIry3a7CU,,,,,44.979972,-93.079823,,EN,GE,Ramsey County,Lakes Link Regional Trail,2,August,17,2018,6:00-8:00 PM,Yes,,7,28,0,0,0,0,
2018-08-30 10:35:28,2018-08-30 10:36:34,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:41,R_gai27dY2cQNfPJv,,,,,44.979971,-93.079823,,EN,GE,Ramsey County,Rice Creek North Regional Trail,5,August,17,2018,4:00-6:00 PM,Yes,,0,2,0,0,0,0,
2018-08-30 10:34:17,2018-08-30 10:35:20,Offline,71.34.8.164,100,1,True,2018-08-30 10:52:42,R_5VLRYt1Q9UUjFVL,,,,,44.979941,-93.07985,,EN,GE,Ramsey County,Bald Eagle-Otter Lake Regional Park,1,August,15,2018,12:00-2:00 PM,Yes,,1,2,16,0,0,0,
2018-08-30 10:32:47,2018-08-30 10:34:05,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:43,R_3qVnD8XuHjaXAF7,,,,,44.979914,-93.079832,,EN,GE,Ramsey County,Lakes Link Regional Trail,9,August,12,2018,6:00-8:00 PM,Yes,,18,37,0,0,0,0,
2018-08-30 10:31:29,2018-08-30 10:32:42,Offline,71.34.8.164,100,1,True,2018-08-30 10:52:44,R_8ewsk9lE2dMludh,,,,,44.979913,-93.079844,,EN,GE,Ramsey County,Lakes Link Regional Trail,2,August,9,2018,8:00-10:00 AM,Yes,,0,9,0,0,0,0,
2018-08-30 10:30:12,2018-08-30 10:31:20,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:45,R_hRBx3XSuPlbotRc,,,,,44.979995,-93.079795,,EN,GE,Ramsey County,Lakes Link Regional Trail,1,August,8,2018,10:00-12:00 PM,Yes,,24,16,0,0,0,0,
2018-08-30 10:28:39,2018-08-30 10:30:04,Offline,71.34.8.164,100,0,True,2018-08-30 10:52:46,R_fUG8I7tAI0TNXCq,,,,,44.979978,-93.079758,,EN,GE,Ramsey County,Bruce Vento Regional Trail,14,August,7,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0,
2018-09-06 13:41:19,2018-09-06 13:42:18,Offline,71.34.8.164,100,0,True,2018-09-06 13:42:24,R_8Sh5TqKVFGfkakS,,,,,44.97992,-93.07981,,EN,GE,Ramsey County,Bald Eagle-Otter Lake Regional Park,1,September,2,2018,10:00-12:00 PM,Yes,,0,3,6,0,0,0,
2018-09-06 13:39:53,2018-09-06 13:41:07,Offline,71.34.8.164,100,0,True,2018-09-06 13:42:25,R_oiKrVbaYOP2QMIP,,,,,44.97992,-93.07981,,EN,GE,Ramsey County,Lakes Link Regional Trail,4,September,2,2018,8:00-10:00 AM,Yes,,0,0,0,0,0,0,
2018-09-06 13:38:41,2018-09-06 13:39:42,Offline,71.34.8.164,100,0,True,2018-09-06 13:42:26,R_5RePLDg9I7Yb7uf,,,,,44.979918,-93.079809,,EN,GE,Ramsey County,Bruce Vento Regional Trail,2,September,1,2018,10:00-12:00 PM,Yes,,18,7,0,0,0,0,
2018-09-06 13:37:01,2018-09-06 13:38:23,Offline,71.34.8.164,100,0,True,2018-09-06 13:42:27,R_nrHZXHCicexOYIt,,,,,44.979898,-93.079751,,EN,GE,Ramsey County,Birch Lake Regional Park,6,August,31,2018,12:00-2:00 PM,Yes,,1,0,0,0,0,0,
2018-09-06 13:35:12,2018-09-06 13:36:50,Offline,71.34.8.164,100,0,True,2018-09-06 13:42:28,R_8H9GtVlewF39ZZB,,,,,44.979924,-93.079824,,EN,GE,Ramsey County,Highway 96 Regional Trail,7,August,31,2018,10:00-12:00 PM,Yes,,0,1,0,0,0,0,
2018-09-06 20:31:56,2018-09-06 20:32:57,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:04,R_28VhAL9dpIId5Xk,,,,,45.052781,-93.161495,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,1,August,26,2018,4:00-6:00 PM,Yes,,17,22,27,0,0,0,
2018-09-06 20:24:16,2018-09-06 20:27:44,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:06,R_91KXv8iroDriU6C,,,,,45.052731,-93.161446,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,2,August,14,2018,10:00-12:00 PM,Yes,,8,11,4,0,0,0,
2018-09-06 20:23:01,2018-09-06 20:24:10,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:07,R_hSLSK2Yq7kiGNHb,,,,,45.052794,-93.161453,,EN,Bb,Ramsey County,Rice Creek North Regional Trail,2,August,7,2018,8:00-10:00 AM,Yes,,7,11,12,0,0,0,
2018-09-06 20:19:27,2018-09-06 20:21:38,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:08,R_5eu2nekWeFMbYBE,,,,,45.052778,-93.161499,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,7,August,7,2018,10:00-12:00 PM,Yes,,11,13,16,0,0,0,
2018-09-06 20:13:19,2018-09-06 20:14:54,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:10,R_b2saHcMfxqyQHdm,,,,,45.052779,-93.161466,,EN,Bb,Ramsey County,Rice Creek West Regional Trail,6,August,25,2018,6:00-8:00 PM,Yes,,17,13,22,0,0,0,
2018-09-06 20:11:46,2018-09-06 20:12:57,Offline,24.118.212.246,100,0,True,2018-09-06 20:33:11,R_mHAZKavYPfybqaW,,,,,45.052782,-93.161502,,EN,Bb,Ramsey County,Rice Creek North Regional Trail,4,August,25,2018,4:00-6:00 PM,Yes,,17,18,24,0,0,0,
