Park_total_for_summer,Park_id,Park_name,Estimate,Year
0.660762035270601,54,Bruce Vento Regional Trail,126901.64,2015
1.605969546790906,55,Grass-Vadnais-Snail Lake Regional Park,308432.02,2015
0.6853111364340825,56,Highway 96 Regional Trail,131616.38,2015
1.3893126409651066,58,Keller Regional Park,266822.31,2015
0.8127241966160931,59,Long Lake Regional Park,156086.5,2015
0.23908920063580175,60,Rice Creek West Regional Trail,45917.91,2015
0.2677424193175489,61,Rice Creek North Regional Trail,51420.86,2015
0.5164036939434087,62,Bruce Vento Regional Trail,99177.12,2015
0.7863607569524154,63,Cherokee Heights Regional Park,151023.31,2015
9.185287794496753,64,"Como Regional Park, Zoo, & Conservatory",1764066.37,2015
1.118701801683795,65,Lilydale-Harriet Island Regional Park,214850.56,2015
0.8974626302425197,66,Hidden Falls-Crosby Farm Regional Park,172360.81,2015
0.8288800621779351,67,Indian Mounds Regional Park,159189.29,2015
2.9865180658539887,68,Mississippi Gorge Regional Park,573571.15,2015
0.8724234572189767,69,Sam Morgan Regional Trail,167551.95,2015
2.2333140130538465,70,Phalen Regional Park,428915.7,2015
0.15818152315223447,71,Cottage Grove Ravine Regional Park,30379.31,2015
1.2528677730085076,72,Lake Elmo Park Reserve,240617.6,2015
0.2306396786252452,73,St. Croix Bluffs Regional Park,44295.15,2015
0.23599865502870898,74,Square Lake Special Recreation Feature,45324.36,2015
0.17372995370350708,75,Central Anoka County Regional Trail,33365.44,2015
1.458463540346369,76,Cedar Lake LRT Regional Trail,280102.98,2015
0.14056809473672643,77,Lake Independence Regional Trail,26996.59,2015
0.16966639780646836,78,Eagle Lake Regional Park,32585.02,2015
0.8283123036184247,79,North Cedar Lake Regional Trail,159080.25,2015
0.21905800800970077,80,Gale Woods Special Recreation Feature,42070.85,2015
0.49983388115595156,81,Hardwood Creek Regional Park,95994.83,2015
0.5112752262654541,82,Big Marine Park Reserve,98192.18,2015
0.2248066154935769,83,Pine Point Regional Park,43174.89,2015
0.5371490626885709,84,Silverwood Special Recreation Feature,103161.34,2015
0.5714981951947826,88,Shingle Creek Regional Trail,109758.21,2015
0.9899494269687944,89,Luce Line Regional Trail,190123.22,2015
0.4640262485570724,90,St. Anthony Parkway Regional Trail,89117.85,2015
0.17567186084555952,91,Columbia Parkway Regional Trail,33738.39,2015
0.048261299967552684,92,Ridgway Parkway Regional Trail,9268.75,2015
1.2250195905601236,93,Kenilworth Regional Trail,235269.26,2015
0.26232168927766,94,Luce Line Regional Trail,50379.79,2015
0.03944365130478243,95,River to River Greenway Regional Trail,7575.29,2015
1.1326476576803528,96,Dakota Rail Regional Trail,217528.91,2015
0.20890849065711795,97,Bassett Creek Regional Trail,40121.6,2015
0.09910073615260331,98,Trout Brook Regional Trail,19032.64,2015
0.6272885443358572,99,Tony Schmidt Regional Park,120472.94,2015
0.3469025105453524,100,Northeast Diagonal Regional Trail,66623.83,2015
0.10790318071601764,101,Northeast Diagonal Regional Trail,20723.18,2015
0.07838155803064664,102,Cedar Lake Farm Regional Park,15053.45,2015
0.2945816639809337,103,Shingle Creek Regional Trail,56575.43,2015
0.304296771056371,104,Dakota Rail Regional Trail,58441.25,2015
0.353785697909248,107,Coon Creek Regional Trail,67945.77,2015
0.20376778680331184,108,East Anoka County Regional Trail,39134.31,2015
0.11832454944783778,109,Rum River Regional Trail,22724.64,2015
0.20706619119338016,110,Bunker Hills Regional Trail,39767.78,2015
0.4052571455942378,111,Twin Lakes Regional Trail,77831.04,2015
0.047406798342449506,112,Mississippi West Regional Park,9104.64,2015
0.03412060239637204,113,Minnesota River Bluffs Regional Trail,6552.98,2015
0.1570373626068675,114,Spring Lake Regional Park,30159.57,2015
0.2557419590748821,115,Nine Mile Creek Regional Trail,49116.13,2015
0.1510094579005763,116,Southwest Regional Trail,29001.89,2015
0.0021611689995449674,117,Kingswood Special Recreation Feature,415.06,2015
0.10779388823468855,118,Whitetail Woods Regional Park,20702.19,2015
0.38388413176072683,1,Anoka County Riverfront Regional Park,75371.39,2014
0.9953026385629508,2,Bunker Hills Regional Park,195416.63,2014
0.9986893845605274,3,Coon Rapids Dam Regional Park,196081.58,2014
0.4674287049399901,4,Lake George Regional Park,91774.44,2014
0.26768220008936305,5,Martin-Island-Linwood Regional Park,52556.43,2014
0.26405540996987364,6,Mississippi River Regional Trail,51844.35,2014
0.6410007742897423,7,Rice Creek West Regional Trail,125853.39,2014
0.7429997134220543,8,Rice Creek Chain of Lakes Park Reserve,145879.75,2014
0.2805121076543766,9,Rice Creek North Regional Trail,55075.44,2014
0.14619670018654396,10,Rum River Central Regional Park,28704.1,2014
1.527198444472529,11,Bush and Normandale Lakes Regional Park,299848.47,2014
0.13908466092248467,12,Baylor Regional Park,27307.73,2014
0.3507494863035418,13,Lake Minnewashta Regional Park,68865.77,2014
0.23616995341414374,14,Lake Waconia Regional Park,46369.35,2014
0.26503606125850204,15,Big Rivers Regional Trail,52036.89,2014
0.1863318940139061,16,Lake Byllesby Regional Park,36584.2,2014
1.3204139559812804,17,Lebanon Hills Regional Park,259248.63,2014
0.06453479005043325,18,Miesville Ravine Park Reserve,12670.69,2014
0.1677348156421009,19,Mississippi River Regional Trail,32932.87,2014
0.2287816062015642,20,Spring Lake Park Reserve,44918.73,2014
0.9411148044664044,21,Baker Park Reserve,184777.45,2014
0.9024277698833328,22,Bryant Lake Regional Park,177181.68,2014
0.584236833330854,23,Carver Park Reserve,114708.42,2014
1.3280878298960543,24,Clifton French Regional Park,260755.31,2014
0.6131441454388719,25,Cleary Lake Regional Park (Scott County),120384.05,2014
0.7452358469099498,26,Coon Rapids Dam Regional Park,146318.79,2014
0.11186906651218112,27,Crow-Hassan Park Reserve,21964.25,2014
2.034079340550544,28,Elm Creek Park Reserve,399368.91,2014
1.177901446662241,29,Medicine Lake Regional Trail,231267.88,2014
0.7720373613900284,30,Fish Lake Regional Park,151580.97,2014
1.5431772440038587,31,Hyland Lake Park Reserve,302985.73,2014
0.44191547308661566,32,Lake Rebecca Park Reserve,86765.2,2014
0.5657717206539088,33,Lake Minnetonka Regional Park,111083,2014
0.18075184862699714,34,Murphy-Hanrehan Park Reserve (Scott County),35488.62,2014
0.5179846556829729,35,Rush Creek Regional Trail,101700.54,2014
0.12803397281657852,36,North Mississippi Regional Park,25138.05,2014
0.11821584735660601,37,Noerenberg Gardens Special Recreation Feature,23210.37,2014
0.5050423913742845,38,Scott County Regional Trail,99159.47,2014
0.80947971143007,39,Lake Minnetonka LRT Regional Trail,158932.36,2014
0.48591296817705376,40,Minnesota River Bluffs Regional Trail,95403.62,2014
0.906637429710263,41,Cedar Lake Regional Trail,178008.2,2014
4.7144540759402265,42,Central Mississippi Riverfront Regional Park,925630.75,2014
11.87296451701507,43,Minneapolis Chain of Lakes Regional Park,2331124.85,2014
2.181970763442906,44,Mississippi Gorge Regional Park,428405.75,2014
3.995877234820962,45,Minnehaha Regional Park,784546.16,2014
2.542847330785355,46,Minnehaha Parkway Regional Trail,499259.86,2014
0.6325316428066375,47,North Mississippi Regional Park,124190.57,2014
3.161622097425492,48,Nokomis-Hiawatha Regional Park,620749.42,2014
1.237164026393204,49,Theodore Wirth Regional Park,242903.43,2014
1.2511399625572324,50,Victory (Wirth) Memorial Parkway Regional Trail,245647.45,2014
1.5710560284229518,51,Battle Creek Regional Park,308459.42,2014
0.6568540765334858,52,Bald Eagle-Otter Lake Regional Park,128966.01,2014
0.2165787266834138,53,Birch Lake Regional Park,42522.83,2014
0.8266167123898512,54,Bruce Vento Regional Trail,162297.02,2014
1.750788771844061,55,Grass-Vadnais-Snail Lake Regional Park,343747.95,2014
0.9786518377278836,56,Highway 96 Regional Trail,192147.43,2014
1.3690389088897474,58,Keller Regional Park,268795.6,2014
0.8013271753770116,59,Long Lake Regional Park,157331.7,2014
0.2953617371914769,60,Rice Creek West Regional Trail,57991,2014
0.31798695252781095,61,Rice Creek North Regional Trail,62433.21,2014
0.5343410166562159,62,Bruce Vento Regional Trail,104911.93,2014
0.8551525749368447,63,Cherokee Heights Regional Park,167899.72,2014
9.010550261559775,64,"Como Regional Park, Zoo, & Conservatory",1769121.57,2014
1.1362559052025434,65,Lilydale-Harriet Island Regional Park,223091.24,2014
0.8529999195554238,66,Hidden Falls-Crosby Farm Regional Park,167477.07,2014
0.8320055577696184,67,Indian Mounds Regional Park,163355.06,2014
2.960914804899126,68,Mississippi Gorge Regional Park,581342.77,2014
0.8265557463779842,69,Sam Morgan Regional Trail,162285.05,2014
2.2856996195284878,70,Phalen Regional Park,448771.76,2014
0.1635093158572004,71,Cottage Grove Ravine Regional Park,32103.24,2014
1.103546035467139,72,Lake Elmo Park Reserve,216669.02,2014
0.27350346104202167,73,St. Croix Bluffs Regional Park,53699.37,2014
0.2049544385560818,74,Square Lake Special Recreation Feature,40240.53,2014
0.15343642682884112,75,Central Anoka County Regional Trail,30125.54,2014
1.2834735950915825,76,Cedar Lake LRT Regional Trail,251995.8,2014
0.13029063203779265,77,Lake Independence Regional Trail,25581.12,2014
0.18795016727627178,78,Eagle Lake Regional Park,36901.93,2014
0.8377489941056246,79,North Cedar Lake Regional Trail,164482.72,2014
0.19493619992933767,80,Gale Woods Special Recreation Feature,38273.56,2014
0.7021024699125245,81,Hardwood Creek Regional Park,137850.03,2014
0.6455432769634151,82,Big Marine Park Reserve,126745.26,2014
0.19486642262252243,83,Pine Point Regional Park,38259.86,2014
0.5450101196652901,84,Silverwood Special Recreation Feature,107006.69,2014
0.45419271382224796,88,Shingle Creek Regional Trail,89175.7,2014
1.0249404223018768,89,Luce Line Regional Trail,201235.68,2014
0.43580975501091823,90,St. Anthony Parkway Regional Trail,85566.41,2014
0.1554440269038314,91,Columbia Parkway Regional Trail,30519.71,2014
0.04150705642522255,92,Ridgway Parkway Regional Trail,8149.45,2014
1.230262184899383,93,Kenilworth Regional Trail,241548.33,2014
0.25810141933724384,94,Luce Line Regional Trail,50675.35,2014
0.03662697419711796,95,River to River Greenway Regional Trail,7191.3,2014
1.0705170236846508,96,Dakota Rail Regional Trail,210184.14,2014
0.20558971764214504,97,Bassett Creek Regional Trail,40365.26,2014
0.1480994815042892,98,Trout Brook Regional Trail,29077.69,2014
0.6712283036021092,99,Tony Schmidt Regional Park,131788.23,2014
0.3493698819898887,100,Northeast Diagonal Regional Trail,68594.9,2014
0.1099620578101544,101,Northeast Diagonal Regional Trail,21589.83,2014
0.06192063672955764,102,Cedar Lake Farm Regional Park,12157.43,2014
0.2616906213892663,103,Shingle Creek Regional Trail,51380.05,2014
0.2462256782436733,104,Dakota Rail Regional Trail,48343.68,2014
0.2698449910065914,107,Coon Creek Regional Trail,52981.07,2014
0.17315890620166074,108,East Anoka County Regional Trail,33997.83,2014
0.1247433870783209,109,Rum River Regional Trail,24491.98,2014
0.17370296546545674,110,Bunker Hills Regional Trail,34104.65,2014
0.371707686127421,111,Twin Lakes Regional Trail,72980.68,2014
0.048442054872865924,112,Mississippi West Regional Park,9511.06,2014
0.03212435154624536,113,Minnesota River Bluffs Regional Trail,6307.26,2014
0.13809596232401924,114,Spring Lake Regional Park,27113.61,2014
0.2510779514137333,115,Nine Mile Creek Regional Trail,49296.37,2014
0.14049314387333794,116,Southwest Regional Trail,27584.27,2014
0.4650664110649362,1,Anoka County Riverfront Regional Park,89808.01,2013
0.8752759333920616,2,Bunker Hills Regional Park,169022.72,2013
1.0516389172463474,3,Coon Rapids Dam Regional Park,203079.81,2013
0.5001125645149465,4,Lake George Regional Park,96575.7,2013
0.28480617650546997,5,Martin-Island-Linwood Regional Park,54998.33,2013
0.22967514055293112,6,Mississippi River Regional Trail,44352.09,2013
0.5914394736873094,7,Rice Creek West Regional Trail,114211.65,2013
0.6881386118642675,8,Rice Creek Chain of Lakes Park Reserve,132885.02,2013
0.24453051217020524,9,Rice Creek North Regional Trail,47220.78,2013
0.16413008357215753,10,Rum River Central Regional Park,31694.82,2013
1.6560861428920177,11,Bush and Normandale Lakes Regional Park,319803.36,2013
0.14693348231282177,12,Baylor Regional Park,28374.02,2013
0.3816852658670108,13,Lake Minnewashta Regional Park,73706.45,2013
0.24961554426265806,14,Lake Waconia Regional Park,48202.74,2013
0.26075195925490074,15,Big Rivers Regional Trail,50353.27,2013
0.19658732205180152,16,Lake Byllesby Regional Park,37962.57,2013
1.1592458935727432,17,Lebanon Hills Regional Park,223859.57,2013
0.10317763974449978,18,Miesville Ravine Park Reserve,19924.42,2013
0.1392686493243873,19,Mississippi River Regional Trail,26893.88,2013
0.21680223546785152,20,Spring Lake Park Reserve,41866.23,2013
0.9126759519054395,21,Baker Park Reserve,176244.96,2013
0.9186061072590112,22,Bryant Lake Regional Park,177390.12,2013
0.5380305835173546,23,Carver Park Reserve,103897.97,2013
1.286303806386801,24,Clifton French Regional Park,248395.46,2013
0.575319731387224,25,Cleary Lake Regional Park (Scott County),111098.8,2013
0.8582092076927067,26,Coon Rapids Dam Regional Park,165727,2013
0.0886616638290255,27,Crow-Hassan Park Reserve,17121.27,2013
2.040433805954121,28,Elm Creek Park Reserve,394023.94,2013
1.1255744118194033,29,Medicine Lake Regional Trail,217357.34,2013
0.8012478481087801,30,Fish Lake Regional Park,154727.31,2013
1.4234683991411812,31,Hyland Lake Park Reserve,274883.03,2013
0.49428385502341715,32,Lake Rebecca Park Reserve,95450.13,2013
0.5749692537995247,33,Lake Minnetonka Regional Park,111031.12,2013
0.1645551826438809,34,Murphy-Hanrehan Park Reserve (Scott County),31776.91,2013
0.5796936067551091,35,Rush Creek Regional Trail,111943.43,2013
0.11459006619395835,36,North Mississippi Regional Park,22128.25,2013
0.12167750185632202,37,Noerenberg Gardens Special Recreation Feature,23496.89,2013
0.5379575673532504,38,Scott County Regional Trail,103883.87,2013
0.8107727808238929,39,Lake Minnetonka LRT Regional Trail,156566.65,2013
0.5382185095170235,40,Minnesota River Bluffs Regional Trail,103934.26,2013
0.8739372519323076,41,Cedar Lake Regional Trail,168764.21,2013
4.361927644919067,42,Central Mississippi Riverfront Regional Park,842322.8,2013
11.139408447832853,43,Minneapolis Chain of Lakes Regional Park,2151108.06,2013
2.414519849811364,44,Mississippi Gorge Regional Park,466262.92,2013
3.582708255675335,45,Minnehaha Regional Park,691849.36,2013
2.8763451717422983,46,Minnehaha Parkway Regional Trail,555445.05,2013
0.5737133757769356,47,North Mississippi Regional Park,110788.6,2013
3.4226528883362897,48,Nokomis-Hiawatha Regional Park,660941.4,2013
1.0682865508775508,49,Theodore Wirth Regional Park,206294.6,2013
1.2918844162739176,50,Victory (Wirth) Memorial Parkway Regional Trail,249473.12,2013
1.8215394761388917,51,Battle Creek Regional Park,351753.71,2013
0.6356665035444133,52,Bald Eagle-Otter Lake Regional Park,122752.24,2013
0.2200597402926483,53,Birch Lake Regional Park,42495.28,2013
0.814073318579449,54,Bruce Vento Regional Trail,157204.01,2013
1.8066194256641952,55,Grass-Vadnais-Snail Lake Regional Park,348872.53,2013
1.1600947453188375,56,Highway 96 Regional Trail,224023.49,2013
1.3234516343191958,58,Keller Regional Park,255569,2013
0.8207251429138388,59,Long Lake Regional Park,158488.53,2013
0.3411046943159699,60,Rice Creek West Regional Trail,65870.02,2013
0.3872910948122254,61,Rice Creek North Regional Trail,74788.98,2013
0.5171036848245201,62,Bruce Vento Regional Trail,99856.82,2013
0.8060131108300681,63,Cherokee Heights Regional Park,155647.52,2013
9.85875821571276,64,"Como Regional Park, Zoo, & Conservatory",1903804.35,2013
1.1665101733488763,65,Lilydale-Harriet Island Regional Park,225262.36,2013
1.060216245148028,66,Hidden Falls-Crosby Farm Regional Park,204736.16,2013
0.8248643826508336,67,Indian Mounds Regional Park,159287.85,2013
2.5459213440528807,68,Mississippi Gorge Regional Park,491637.59,2013
0.8070441922793414,69,Sam Morgan Regional Trail,155846.63,2013
2.442420206452241,70,Phalen Regional Park,471650.7,2013
0.17905748744777825,71,Cottage Grove Ravine Regional Park,34577.42,2013
1.0394856615460575,72,Lake Elmo Park Reserve,200732.92,2013
0.29622046719741624,73,St. Croix Bluffs Regional Park,57202.52,2013
0.18396344869237882,74,Square Lake Special Recreation Feature,35524.8,2013
0.13138859989764334,75,Central Anoka County Regional Trail,25372.18,2013
1.1534213786268113,76,Cedar Lake LRT Regional Trail,222734.81,2013
0.11337996568134645,77,Lake Independence Regional Trail,21894.57,2013
0.16948972893996048,78,Eagle Lake Regional Park,32729.81,2013
0.8178307510980473,79,North Cedar Lake Regional Trail,157929.6,2013
0.20432946931896462,80,Gale Woods Special Recreation Feature,39457.64,2013
0.8487090279750703,81,Hardwood Creek Regional Park,163892.44,2013
0.6759853043794642,82,Big Marine Park Reserve,130538.12,2013
0.20006822526804852,83,Pine Point Regional Park,38634.76,2013
0.5934031424410856,84,Silverwood Special Recreation Feature,114590.85,2013
0.357168664694963,88,Shingle Creek Regional Trail,68972.1,2013
0.9558050982907922,89,Luce Line Regional Trail,184573.54,2013
0.42969292770478296,90,St. Anthony Parkway Regional Trail,82977.11,2013
0.17414753879563444,91,Columbia Parkway Regional Trail,33629.27,2013
0.03860059067549675,92,Ridgway Parkway Regional Trail,7454.08,2013
1.165342743275429,93,Kenilworth Regional Trail,225036.92,2013
0.29079313947040486,94,Luce Line Regional Trail,56154.46,2013
0.040782893645476666,95,River to River Greenway Regional Trail,7875.5,2013
1.029380690494683,96,Dakota Rail Regional Trail,198781.57,2013
0.20856637464851274,97,Bassett Creek Regional Trail,40275.82,2013
0.18910917223471105,98,Trout Brook Regional Trail,36518.48,2013
0.7172472047752686,99,Tony Schmidt Regional Park,138506.12,2013
0.37772400950308377,100,Northeast Diagonal Regional Trail,72941.5,2013
0.10393322758169256,101,Northeast Diagonal Regional Trail,20070.33,2013
0.08353282203811024,102,Cedar Lake Farm Regional Park,16130.85,2013
0.2632054577223365,103,Shingle Creek Regional Trail,50827.06,2013
0.24053222987909076,104,Dakota Rail Regional Trail,46448.68,2013
0.24357332722176644,107,Coon Creek Regional Trail,47035.94,2013
0.16071106284960157,108,East Anoka County Regional Trail,31034.58,2013
0.11933218123769003,109,Rum River Regional Trail,23043.99,2013
0.17005309266285948,110,Bunker Hills Regional Trail,32838.6,2013
0.3706611714846558,111,Twin Lakes Regional Trail,71577.61,2013
0.04770089037950818,112,Mississippi West Regional Park,9211.42,2013
0.029372176084965226,113,Minnesota River Bluffs Regional Trail,5672,2013
0.135068614568486,114,Spring Lake Regional Park,26082.82,2013
0.24108244033554832,115,Nine Mile Creek Regional Trail,46554.93,2013
