Year,Park_id,Agency_id,Entrance,Expanded_total,Usage_class,Day_type,Total_visitors,Bikers,Peds_skaters,Vehicles,Buses,Horse_riders,Boaters,Start_time,Date,Half_of_summer,Expansion_factor,ppv_multiplier,ppb_multiplier,Total_days_by_type,Park_name,Agency_name,Date_year,Timeslot,Scheduled_count,Scheduled_date,Date_object
2018,51,6,10,25194,High,Weekday,NA,0,0,15,0,0,0,10:00 AM,2018-06-19,1,10,2.47,59.42,68,Battle Creek Regional Park,Ramsey County,June-19-2018,10:00-12:00 PM,Yes,NA,2018-06-19
2018,51,6,10,17117.100000000002,High,Weekend_holiday,NA,0,0,15,0,0,0,10:00 AM,2018-06-10,1,14,2.47,59.42,33,Battle Creek Regional Park,Ramsey County,June-10-2018,10:00-12:00 PM,Yes,NA,2018-06-10
2018,137,6,9,54672,High,Weekday,NA,18,49,0,0,0,0,04:00 PM,2018-06-25,1,12,0,0,68,Lakes Link Regional Trail,Ramsey County,June-25-2018,4:00-6:00 PM,Yes,NA,2018-06-25
2018,54,6,4,6336,Low,Weekend_holiday,NA,3,0,0,0,0,0,04:00 PM,2018-06-23,1,64,0,0,33,Bruce Vento Regional Trail,Ramsey County,June-23-2018,4:00-6:00 PM,Yes,NA,2018-06-23
2018,58,6,7,32767.02,High,Weekend_holiday,NA,0,0,67,0,0,0,12:00 PM,2018-06-23,1,6,2.47,59.42,33,Keller Regional Park,Ramsey County,June-23-2018,12:00-2:00 PM,Yes,NA,2018-06-23
2018,60,6,1,594,High,Weekend_holiday,NA,2,1,0,0,0,0,10:00 AM,2018-06-23,1,6,0,0,33,Rice Creek West Regional Trail,Ramsey County,June-23-2018,10:00-12:00 PM,Yes,NA,2018-06-23
2018,98,6,4,0,Medium,Weekday,NA,0,0,0,0,0,0,06:00 PM,2018-06-26,1,12,0,0,68,Trout Brook Regional Trail,Ramsey County,June-26-2018,6:00-8:00 PM,Yes,NA,2018-06-26
2018,54,6,1,396,High,Weekend_holiday,NA,2,0,0,0,0,0,06:00 PM,2018-06-23,1,6,0,0,33,Bruce Vento Regional Trail,Ramsey County,June-23-2018,6:00-8:00 PM,Yes,NA,2018-06-23
2018,51,6,3,14400.54,High,Weekend_holiday,NA,1,3,11,0,0,0,04:00 PM,2018-06-23,1,14,2.47,59.42,33,Battle Creek Regional Park,Ramsey County,June-23-2018,4:00-6:00 PM,Yes,NA,2018-06-23
2018,51,6,22,8316,Low,Weekend_holiday,NA,2,0,0,0,0,0,02:00 PM,2018-06-23,1,126,2.47,59.42,33,Battle Creek Regional Park,Ramsey County,June-23-2018,2:00-4:00 PM,Yes,NA,2018-06-23
2018,98,6,2,1836,High,Weekday,NA,9,0,0,0,0,0,06:00 PM,2018-06-20,1,3,0,0,68,Trout Brook Regional Trail,Ramsey County,June-20-2018,6:00-8:00 PM,Yes,NA,2018-06-20
2018,98,6,2,816,Medium,Weekday,NA,0,1,0,0,0,0,02:00 PM,2018-06-19,1,12,0,0,68,Trout Brook Regional Trail,Ramsey County,June-19-2018,2:00-4:00 PM,Yes,NA,2018-06-19
2018,51,6,24,34272,Low,Weekday,NA,0,4,0,0,0,0,02:00 PM,2018-06-15,1,126,2.47,59.42,68,Battle Creek Regional Park,Ramsey County,June-15-2018,2:00-4:00 PM,Yes,NA,2018-06-15
2018,98,6,2,9792,Medium,Weekday,NA,0,12,0,0,0,0,12:00 PM,2018-07-11,1,12,0,0,68,Trout Brook Regional Trail,Ramsey County,July-11-2018,12:00-2:00 PM,Yes,NA,2018-07-11
2018,137,6,5,34272,Low,Weekday,NA,2,10,0,0,0,0,10:00 AM,2018-07-11,1,42,0,0,68,Lakes Link Regional Trail,Ramsey County,July-11-2018,10:00-12:00 PM,Yes,NA,2018-07-11
2018,52,6,3,19147.440000000002,High,Weekday,NA,0,0,19,0,0,0,06:00 PM,2018-07-09,1,6,2.47,59.42,68,Bald Eagle-Otter Lake Regional Park,Ramsey County,July-9-2018,6:00-8:00 PM,Yes,NA,2018-07-09
2018,52,6,8,0,Low,Weekday,NA,0,0,0,0,0,0,04:00 PM,2018-07-09,1,40,2.47,59.42,68,Bald Eagle-Otter Lake Regional Park,Ramsey County,July-9-2018,4:00-6:00 PM,Yes,NA,2018-07-09
2018,58,6,7,91706.16,Low,Weekday,NA,0,0,13,0,0,0,12:00 PM,2018-07-09,1,42,2.47,59.42,68,Keller Regional Park,Ramsey County,July-9-2018,12:00-2:00 PM,Yes,NA,2018-07-09
2018,137,6,6,36036,Low,Weekend_holiday,NA,10,16,0,0,0,0,06:00 PM,2018-07-08,1,42,0,0,33,Lakes Link Regional Trail,Ramsey County,July-8-2018,6:00-8:00 PM,Yes,NA,2018-07-08
2018,56,6,10,3366,Low,Weekend_holiday,NA,2,0,0,0,0,0,04:00 PM,2018-07-08,1,51,0,0,33,Highway 96 Regional Trail,Ramsey County,July-8-2018,4:00-6:00 PM,Yes,NA,2018-07-08
2018,61,6,1,8385.3,Medium,Weekend_holiday,NA,21,12,11,0,0,0,10:00 AM,2018-07-07,1,5,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,July-7-2018,10:00-12:00 PM,Yes,NA,2018-07-07
2018,52,6,3,22842.56,Medium,Weekday,NA,0,0,17,0,0,0,12:00 PM,2018-07-05,1,8,2.47,59.42,68,Bald Eagle-Otter Lake Regional Park,Ramsey County,July-5-2018,12:00-2:00 PM,Yes,NA,2018-07-05
2018,54,6,16,0,Medium,Weekend_holiday,NA,0,0,0,0,0,0,10:00 AM,2018-07-01,1,32,0,0,33,Bruce Vento Regional Trail,Ramsey County,July-1-2018,10:00-12:00 PM,Yes,NA,2018-07-01
2018,53,6,3,792,Low,Weekend_holiday,NA,1,0,0,0,0,0,12:00 PM,2018-06-30,1,24,0,0,33,Birch Lake Regional Park,Ramsey County,June-30-2018,12:00-2:00 PM,Yes,NA,2018-06-30
2018,137,6,3,108528,Low,Weekday,NA,7,31,0,0,0,0,06:00 PM,2018-06-28,1,42,0,0,68,Lakes Link Regional Trail,Ramsey County,June-28-2018,6:00-8:00 PM,Yes,NA,2018-06-28
2018,54,6,1,4080,High,Weekday,NA,8,2,0,0,0,0,08:00 AM,2018-06-27,1,6,0,0,68,Bruce Vento Regional Trail,Ramsey County,June-27-2018,8:00-10:00 AM,Yes,NA,2018-06-27
2018,60,6,2,65280,Low,Weekday,NA,14,18,22,0,0,0,04:00 PM,2018-07-10,1,30,0,0,68,Rice Creek West Regional Trail,Ramsey County,July-10-2018,4:00-6:00 PM,Yes,NA,2018-07-10
2018,61,6,7,134161.28,Low,Weekday,NA,12,14,16,0,0,0,02:00 PM,2018-07-10,1,38,1.62,1,68,Rice Creek North Regional Trail,Ramsey County,July-10-2018,2:00-4:00 PM,Yes,NA,2018-07-10
2018,60,6,1,5742,High,Weekend_holiday,NA,14,15,12,0,0,0,04:00 PM,2018-07-08,1,6,0,0,33,Rice Creek West Regional Trail,Ramsey County,July-8-2018,4:00-6:00 PM,Yes,NA,2018-07-08
2018,61,6,2,9345.6,High,Weekend_holiday,NA,14,17,10,0,0,0,02:00 PM,2018-07-08,1,6,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,July-8-2018,2:00-4:00 PM,Yes,NA,2018-07-08
2018,60,6,1,5544,High,Weekend_holiday,NA,12,16,10,0,0,0,12:00 PM,2018-07-07,1,6,0,0,33,Rice Creek West Regional Trail,Ramsey County,July-7-2018,12:00-2:00 PM,Yes,NA,2018-07-07
2018,56,6,3,5742,High,Weekend_holiday,NA,13,16,7,0,0,0,10:00 AM,2018-07-07,1,6,0,0,33,Highway 96 Regional Trail,Ramsey County,July-7-2018,10:00-12:00 PM,Yes,NA,2018-07-07
2018,55,6,5,73048.32,Medium,Weekday,NA,13,12,8,0,0,0,02:00 PM,2018-07-05,1,24,2.47,59.42,68,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,July-5-2018,2:00-4:00 PM,Yes,NA,2018-07-05
2018,99,6,1,1838.1000000000001,Medium,Weekend_holiday,NA,15,16,10,0,0,0,06:00 PM,2018-07-01,1,1,2.47,59.42,33,Tony Schmidt Regional Park,Ramsey County,July-1-2018,6:00-8:00 PM,Yes,NA,2018-07-01
2018,56,6,4,13365,Medium,Weekend_holiday,NA,6,9,10,0,0,0,12:00 PM,2018-07-01,1,27,0,0,33,Highway 96 Regional Trail,Ramsey County,July-1-2018,12:00-2:00 PM,Yes,NA,2018-07-01
2018,56,6,13,47124,Low,Weekend_holiday,NA,13,15,6,0,0,0,02:00 PM,2018-06-30,1,51,0,0,33,Highway 96 Regional Trail,Ramsey County,June-30-2018,2:00-4:00 PM,Yes,NA,2018-06-30
2018,59,6,1,82803.6,High,Weekday,NA,20,25,98,2,0,0,04:00 PM,2018-06-28,1,3,2.47,59.42,68,Long Lake Regional Park,Ramsey County,June-28-2018,4:00-6:00 PM,Yes,NA,2018-06-28
2018,99,6,1,3759.7200000000003,High,Weekday,NA,18,20,7,0,0,0,04:00 PM,2018-06-26,1,1,2.47,59.42,68,Tony Schmidt Regional Park,Ramsey County,June-26-2018,4:00-6:00 PM,Yes,NA,2018-06-26
2018,59,6,1,3691.7100000000005,High,Weekend_holiday,NA,8,12,7,0,0,0,04:00 PM,2018-06-24,1,3,2.47,59.42,33,Long Lake Regional Park,Ramsey County,June-24-2018,4:00-6:00 PM,Yes,NA,2018-06-24
2018,55,6,2,8928.15,High,Weekend_holiday,NA,14,8,13,0,0,0,10:00 AM,2018-06-24,1,5,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,June-24-2018,10:00-12:00 PM,Yes,NA,2018-06-24
2018,61,6,2,5273.4000000000005,Medium,Weekend_holiday,NA,10,9,8,0,0,0,12:00 PM,2018-06-23,1,5,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,June-23-2018,12:00-2:00 PM,Yes,NA,2018-06-23
2018,59,6,1,9333.720000000001,High,Weekend_holiday,NA,20,15,24,0,0,0,10:00 AM,2018-06-23,1,3,2.47,59.42,33,Long Lake Regional Park,Ramsey County,June-23-2018,10:00-12:00 PM,Yes,NA,2018-06-23
2018,99,6,2,48945.600000000006,Low,Weekend_holiday,NA,15,18,20,0,0,0,08:00 AM,2018-06-23,1,18,2.47,59.42,33,Tony Schmidt Regional Park,Ramsey County,June-23-2018,8:00-10:00 AM,Yes,NA,2018-06-23
2018,56,6,8,4950,High,Weekend_holiday,NA,10,15,20,0,0,0,10:00 AM,2018-06-09,1,6,0,0,33,Highway 96 Regional Trail,Ramsey County,June-9-2018,10:00-12:00 PM,Yes,NA,2018-06-09
2018,59,6,1,27329.940000000002,High,Weekend_holiday,NA,18,16,98,0,0,0,04:00 PM,2018-06-24,1,3,2.47,59.42,33,Long Lake Regional Park,Ramsey County,June-24-2018,4:00-6:00 PM,No,July 1st 4-6,2018-06-24
2018,55,6,10,33947.100000000006,Medium,Weekend_holiday,NA,8,9,7,0,0,0,04:00 PM,2018-06-10,1,30,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,June-10-2018,4:00-6:00 PM,Yes,NA,2018-06-10
2018,60,6,5,11424,Medium,Weekday,NA,5,2,3,0,0,0,10:00 AM,2018-06-08,1,24,0,0,68,Rice Creek West Regional Trail,Ramsey County,June-8-2018,10:00-12:00 PM,Yes,NA,2018-06-08
2018,61,6,3,60366.24,Low,Weekend_holiday,NA,14,16,12,0,0,0,06:00 PM,2018-07-14,1,37,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,July-14-2018,6:00-8:00 PM,Yes,NA,2018-07-14
2018,60,6,6,21780,Low,Weekend_holiday,NA,10,12,9,0,0,0,04:00 PM,2018-07-14,1,30,0,0,33,Rice Creek West Regional Trail,Ramsey County,July-14-2018,4:00-6:00 PM,Yes,NA,2018-07-14
2018,55,6,1,8287.95,High,Weekend_holiday,NA,12,16,9,0,0,0,12:00 PM,2018-07-14,1,5,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,July-14-2018,12:00-2:00 PM,Yes,NA,2018-07-14
2018,99,6,1,33694,Medium,Weekday,NA,11,14,30,0,0,0,02:00 PM,2018-07-11,1,5,2.47,59.42,68,Tony Schmidt Regional Park,Ramsey County,July-11-2018,2:00-4:00 PM,Yes,NA,2018-07-11
2018,51,6,1,122563.98000000003,High,Weekend_holiday,NA,0,1,107,0,0,0,10:00 AM,2018-07-07,1,14,2.47,59.42,33,Battle Creek Regional Park,Ramsey County,July-7-2018,10:00-12:00 PM,Yes,NA,2018-07-07
2018,54,6,2,4554,High,Weekend_holiday,NA,7,16,0,0,0,0,08:00 AM,2018-07-08,1,6,0,0,33,Bruce Vento Regional Trail,Ramsey County,July-8-2018,8:00-10:00 AM,Yes,NA,2018-07-08
2018,56,6,3,2574,High,Weekend_holiday,NA,6,7,0,0,0,0,10:00 AM,2018-07-07,1,6,0,0,33,Highway 96 Regional Trail,Ramsey County,July-7-2018,10:00-12:00 PM,Yes,NA,2018-07-07
2018,53,6,6,2277,High,Weekend_holiday,NA,2,21,0,0,0,0,08:00 AM,2018-07-07,1,3,0,0,33,Birch Lake Regional Park,Ramsey County,July-7-2018,8:00-10:00 AM,Yes,NA,2018-07-07
2018,55,6,1,28970.72,High,Weekday,NA,15,10,33,0,0,0,04:00 PM,2018-07-09,1,4,2.47,59.42,68,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,July-9-2018,4:00-6:00 PM,Yes,NA,2018-07-09
2018,137,6,1,30888,High,Weekend_holiday,NA,17,61,0,0,0,0,08:00 AM,2018-07-21,2,12,0,0,33,Lakes Link Regional Trail,Ramsey County,July-21-2018,8:00-10:00 AM,Yes,NA,2018-07-21
2018,52,6,3,13693.68,High,Weekend_holiday,NA,0,0,28,0,0,0,02:00 PM,2018-07-14,1,6,2.47,59.42,33,Bald Eagle-Otter Lake Regional Park,Ramsey County,July-14-2018,2:00-4:00 PM,Yes,NA,2018-07-14
2018,53,6,3,792,Low,Weekend_holiday,NA,1,0,0,0,0,0,12:00 PM,2018-06-30,1,24,0,0,33,Birch Lake Regional Park,Ramsey County,June-30-2018,12:00-2:00 PM,Yes,NA,2018-06-30
2018,51,6,1,206992,High,Weekday,NA,4,4,120,0,0,0,06:00 PM,2018-07-24,2,10,2.47,59.42,68,Battle Creek Regional Park,Ramsey County,July-24-2018,6:00-8:00 PM,Yes,NA,2018-07-24
2018,54,6,1,8568,High,Weekday,NA,17,4,0,0,0,0,04:00 PM,2018-07-24,2,6,0,0,68,Bruce Vento Regional Trail,Ramsey County,July-24-2018,4:00-6:00 PM,Yes,NA,2018-07-24
2018,54,6,1,1782,High,Weekend_holiday,NA,5,4,0,0,0,0,06:00 PM,2018-07-15,1,6,0,0,33,Bruce Vento Regional Trail,Ramsey County,July-15-2018,6:00-8:00 PM,Yes,NA,2018-07-15
2018,51,6,1,123270.84,High,Weekend_holiday,NA,0,5,106,0,0,0,04:00 PM,2018-07-15,1,14,2.47,59.42,33,Battle Creek Regional Park,Ramsey County,July-15-2018,4:00-6:00 PM,Yes,NA,2018-07-15
2018,58,6,1,16057.800000000001,High,Weekend_holiday,NA,4,3,30,0,0,0,06:00 PM,2018-07-01,1,6,2.47,59.42,33,Keller Regional Park,Ramsey County,July-1-2018,6:00-8:00 PM,No,6/24/2018 18:00,2018-07-01
2018,98,6,2,792,Medium,Weekend_holiday,NA,3,0,0,0,0,0,04:00 PM,2018-07-01,1,8,0,0,33,Trout Brook Regional Trail,Ramsey County,July-1-2018,4:00-6:00 PM,Yes,NA,2018-07-01
2018,61,6,2,10996.920000000002,High,Weekend_holiday,NA,15,13,17,0,0,0,02:00 PM,2018-07-08,1,6,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,July-8-2018,2:00-4:00 PM,Yes,NA,2018-07-08
2018,60,6,1,5148,High,Weekend_holiday,NA,12,14,9,0,0,0,04:00 PM,2018-07-08,1,6,0,0,33,Rice Creek West Regional Trail,Ramsey County,July-8-2018,4:00-6:00 PM,Yes,NA,2018-07-08
2018,61,6,7,103515.04,Low,Weekday,NA,10,9,13,0,0,0,02:00 PM,2018-07-10,1,38,1.62,1,68,Rice Creek North Regional Trail,Ramsey County,July-10-2018,2:00-4:00 PM,Yes,NA,2018-07-10
2018,60,6,1,6528,High,Weekday,NA,9,7,10,0,0,0,04:00 PM,2018-07-10,1,6,0,0,68,Rice Creek West Regional Trail,Ramsey County,July-10-2018,4:00-6:00 PM,Yes,NA,2018-07-10
2018,61,6,3,33382.14,Low,Weekend_holiday,NA,6,10,7,0,0,0,06:00 PM,2018-07-14,1,37,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,July-14-2018,6:00-8:00 PM,Yes,NA,2018-07-14
2018,60,6,6,17820,Low,Weekend_holiday,NA,8,10,6,0,0,0,04:00 PM,2018-07-14,1,30,0,0,33,Rice Creek West Regional Trail,Ramsey County,July-14-2018,4:00-6:00 PM,Yes,NA,2018-07-14
2018,55,6,1,11140.800000000001,High,Weekend_holiday,NA,13,15,16,0,0,0,12:00 PM,2018-07-14,1,5,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,July-14-2018,12:00-2:00 PM,Yes,NA,2018-07-14
2018,56,6,13,40392,Low,Weekend_holiday,NA,11,13,10,4,0,0,02:00 PM,2018-07-14,1,51,0,0,33,Highway 96 Regional Trail,Ramsey County,July-14-2018,2:00-4:00 PM,Yes,NA,2018-07-14
2018,99,6,3,68176.8,Low,Weekday,NA,14,17,10,0,0,0,12:00 PM,2018-06-12,1,18,2.47,59.42,68,Tony Schmidt Regional Park,Ramsey County,June-12-2018,12:00-2:00 PM,Yes,NA,2018-06-12
2018,55,6,10,71735.40000000001,Medium,Weekend_holiday,NA,15,13,18,0,0,0,04:00 PM,2018-06-10,1,30,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,June-10-2018,4:00-6:00 PM,Yes,NA,2018-06-10
2018,59,6,1,7464.6,High,Weekend_holiday,NA,14,12,20,0,0,0,10:00 AM,2018-06-10,1,3,2.47,59.42,33,Long Lake Regional Park,Ramsey County,June-10-2018,10:00-12:00 PM,Yes,NA,2018-06-10
2018,59,6,5,42231.420000000006,Low,Weekend_holiday,NA,14,17,11,0,0,0,02:00 PM,2018-06-09,1,22,2.47,59.42,33,Long Lake Regional Park,Ramsey County,June-9-2018,2:00-4:00 PM,Yes,NA,2018-06-09
2018,56,6,8,6336,High,Weekend_holiday,NA,15,17,13,0,0,0,10:00 AM,2018-06-09,1,6,0,0,33,Highway 96 Regional Trail,Ramsey County,June-9-2018,10:00-12:00 PM,Yes,NA,2018-06-09
2018,56,6,14,19448,High,Weekday,NA,12,14,17,3,0,0,04:00 PM,2018-06-08,1,11,0,0,68,Highway 96 Regional Trail,Ramsey County,June-8-2018,4:00-6:00 PM,Yes,NA,2018-06-08
2018,60,6,5,37536,Medium,Weekday,NA,10,13,12,0,0,0,10:00 AM,2018-06-08,1,24,0,0,68,Rice Creek West Regional Trail,Ramsey County,June-8-2018,10:00-12:00 PM,Yes,NA,2018-06-08
2018,99,6,1,19156.5,High,Weekend_holiday,NA,15,27,30,0,0,0,04:00 PM,2018-05-28,1,5,2.47,59.42,33,Tony Schmidt Regional Park,Ramsey County,May-28-2018,4:00-6:00 PM,Yes,NA,2018-05-28
2018,137,6,9,3564,High,Weekend_holiday,NA,7,2,0,0,0,0,04:00 PM,2018-07-04,1,12,0,0,33,Lakes Link Regional Trail,Ramsey County,July-4-2018,4:00-6:00 PM,Yes,NA,2018-07-04
2018,53,6,6,99,High,Weekend_holiday,NA,0,1,0,0,0,0,08:00 AM,2018-07-14,1,3,0,0,33,Birch Lake Regional Park,Ramsey County,July-14-2018,8:00-10:00 AM,No,6/30 8:00am,2018-07-14
2018,55,6,4,151980.00000000003,Low,Weekday,NA,12,8,10,0,0,0,06:00 PM,2018-07-02,1,50,2.47,59.42,68,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,July-2-2018,6:00-8:00 PM,Yes,NA,2018-07-02
2018,56,6,8,748,High,Weekday,NA,0,1,0,0,0,0,04:00 PM,2018-07-02,1,11,0,0,68,Highway 96 Regional Trail,Ramsey County,July-2-2018,4:00-6:00 PM,Yes,NA,2018-07-02
2018,137,6,1,4896,High,Weekday,NA,5,1,84,0,0,0,02:00 PM,2018-07-02,1,12,0,0,68,Lakes Link Regional Trail,Ramsey County,July-2-2018,2:00-4:00 PM,Yes,NA,2018-07-02
2018,51,6,10,53468.40000000001,High,Weekday,NA,5,2,29,0,0,0,10:00 AM,2018-06-27,1,10,2.47,59.42,68,Battle Creek Regional Park,Ramsey County,June-27-2018,10:00-12:00 PM,Yes,NA,2018-06-27
2018,137,6,2,23562,Low,Weekend_holiday,NA,2,15,0,0,0,0,10:00 AM,2018-08-05,2,42,0,0,33,Lakes Link Regional Trail,Ramsey County,August-5-2018,10:00-12:00 PM,Yes,NA,2018-08-05
2018,53,6,7,297,High,Weekend_holiday,NA,0,3,0,0,0,0,08:00 AM,2018-08-04,2,3,0,0,33,Birch Lake Regional Park,Ramsey County,August-4-2018,8:00-10:00 AM,Yes,NA,2018-08-04
2018,53,6,1,0,High,Weekday,NA,0,0,0,0,0,0,04:00 PM,2018-08-02,2,3,0,0,68,Birch Lake Regional Park,Ramsey County,August-2-2018,4:00-6:00 PM,Yes,NA,2018-08-02
2018,137,6,1,34272,High,Weekday,NA,8,34,0,0,0,0,10:00 AM,2018-08-02,2,12,0,0,68,Lakes Link Regional Trail,Ramsey County,August-2-2018,10:00-12:00 PM,Yes,NA,2018-08-02
2018,59,6,2,71287.12000000001,Low,Weekday,NA,4,7,14,0,0,0,10:00 AM,2018-08-01,2,23,2.47,59.42,68,Long Lake Regional Park,Ramsey County,August-1-2018,10:00-12:00 PM,Yes,NA,2018-08-01
2018,58,6,1,6754.4400000000005,Medium,Weekday,NA,0,1,13,0,0,0,08:00 AM,2018-08-01,2,3,2.47,59.42,68,Keller Regional Park,Ramsey County,August-1-2018,8:00-10:00 AM,Yes,NA,2018-08-01
2018,53,6,7,1287,High,Weekend_holiday,NA,2,11,0,0,0,0,08:00 AM,2018-07-29,2,3,0,0,33,Birch Lake Regional Park,Ramsey County,July-29-2018,8:00-10:00 AM,Yes,NA,2018-07-29
2018,53,6,6,2040,Medium,Weekday,NA,2,3,0,0,0,0,04:00 PM,2018-07-27,2,6,0,0,68,Birch Lake Regional Park,Ramsey County,July-27-2018,4:00-6:00 PM,Yes,NA,2018-07-27
2018,53,6,1,408,High,Weekday,NA,0,2,0,0,0,0,06:00 PM,2018-08-29,2,3,0,0,68,Birch Lake Regional Park,Ramsey County,August-29-2018,6:00-8:00 PM,Yes,NA,2018-08-29
2018,99,6,1,4627.4000000000005,High,Weekday,NA,5,26,15,0,0,0,04:00 PM,2018-08-29,2,1,2.47,59.42,68,Tony Schmidt Regional Park,Ramsey County,August-29-2018,4:00-6:00 PM,Yes,NA,2018-08-29
2018,61,6,1,7290.36,High,Weekend_holiday,NA,5,14,11,0,0,0,02:00 PM,2018-08-26,2,6,1.62,1,33,Rice Creek North Regional Trail,Ramsey County,August-26-2018,2:00-4:00 PM,Yes,NA,2018-08-26
2018,58,6,7,22985.82,High,Weekend_holiday,NA,0,0,47,0,0,0,12:00 PM,2018-08-26,2,6,2.47,59.42,33,Keller Regional Park,Ramsey County,August-26-2018,12:00-2:00 PM,Yes,NA,2018-08-26
2018,54,6,12,10560,Low,Weekend_holiday,NA,3,2,0,0,0,0,12:00 PM,2018-08-25,2,64,0,0,33,Bruce Vento Regional Trail,Ramsey County,August-25-2018,12:00-2:00 PM,Yes,NA,2018-08-25
2018,98,6,1,0,Low,Weekday,NA,0,0,0,0,0,0,12:00 PM,2018-08-24,2,10,0,0,68,Trout Brook Regional Trail,Ramsey County,August-24-2018,12:00-2:00 PM,No,8/31/2018,2018-08-24
2018,53,6,6,1980,Medium,Weekend_holiday,NA,0,4,0,0,0,0,04:00 PM,2018-08-19,2,15,0,0,33,Birch Lake Regional Park,Ramsey County,August-19-2018,4:00-6:00 PM,Yes,NA,2018-08-19
2018,55,6,1,7123.050000000001,High,Weekend_holiday,NA,5,11,11,0,0,0,10:00 AM,2018-08-18,2,5,2.47,59.42,33,Grass-Vadnais-Snail Lake Regional Park,Ramsey County,August-18-2018,10:00-12:00 PM,Yes,NA,2018-08-18
2018,58,6,1,20433.600000000002,Medium,Weekend_holiday,NA,6,8,10,0,0,0,08:00 AM,2018-08-18,2,16,2.47,59.42,33,Keller Regional Park,Ramsey County,August-18-2018,8:00-10:00 AM,Yes,NA,2018-08-18
2018,137,6,2,99960,Low,Weekday,NA,7,28,0,0,0,0,06:00 PM,2018-08-17,2,42,0,0,68,Lakes Link Regional Trail,Ramsey County,August-17-2018,6:00-8:00 PM,Yes,NA,2018-08-17
2018,61,6,5,5168,Low,Weekday,NA,0,2,0,0,0,0,04:00 PM,2018-08-17,2,38,1.62,1,68,Rice Creek North Regional Trail,Ramsey County,August-17-2018,4:00-6:00 PM,Yes,NA,2018-08-17
2018,52,6,1,23130.88,Medium,Weekday,NA,1,2,16,0,0,0,12:00 PM,2018-08-15,2,8,2.47,59.42,68,Bald Eagle-Otter Lake Regional Park,Ramsey County,August-15-2018,12:00-2:00 PM,Yes,NA,2018-08-15
2018,137,6,9,21780,High,Weekend_holiday,NA,18,37,0,0,0,0,06:00 PM,2018-08-12,2,12,0,0,33,Lakes Link Regional Trail,Ramsey County,August-12-2018,6:00-8:00 PM,Yes,NA,2018-08-12
2018,137,6,2,25704,Low,Weekday,NA,0,9,0,0,0,0,08:00 AM,2018-08-09,2,42,0,0,68,Lakes Link Regional Trail,Ramsey County,August-9-2018,8:00-10:00 AM,Yes,NA,2018-08-09
2018,137,6,1,32640,High,Weekday,NA,24,16,0,0,0,0,10:00 AM,2018-08-08,2,12,0,0,68,Lakes Link Regional Trail,Ramsey County,August-8-2018,10:00-12:00 PM,Yes,NA,2018-08-08
2018,54,6,14,0,Low,Weekday,NA,0,0,0,0,0,0,12:00 PM,2018-08-07,2,64,0,0,68,Bruce Vento Regional Trail,Ramsey County,August-7-2018,12:00-2:00 PM,Yes,NA,2018-08-07
2018,52,6,1,4704.4800000000005,Medium,Weekend_holiday,NA,0,3,6,0,0,0,10:00 AM,2018-09-02,2,8,2.47,59.42,33,Bald Eagle-Otter Lake Regional Park,Ramsey County,September-2-2018,10:00-12:00 PM,Yes,NA,2018-09-02
2018,137,6,4,0,Low,Weekend_holiday,NA,0,0,0,0,0,0,08:00 AM,2018-09-02,2,42,0,0,33,Lakes Link Regional Trail,Ramsey County,September-2-2018,8:00-10:00 AM,Yes,NA,2018-09-02
2018,54,6,2,26400,Medium,Weekend_holiday,NA,18,7,0,0,0,0,10:00 AM,2018-09-01,2,32,0,0,33,Bruce Vento Regional Trail,Ramsey County,September-1-2018,10:00-12:00 PM,Yes,NA,2018-09-01
2018,53,6,6,2244,Low,Weekday,NA,1,0,0,0,0,0,12:00 PM,2018-08-31,2,33,0,0,68,Birch Lake Regional Park,Ramsey County,August-31-2018,12:00-2:00 PM,Yes,NA,2018-08-31
2018,56,6,7,3400,Low,Weekday,NA,0,1,0,0,0,0,10:00 AM,2018-08-31,2,50,0,0,68,Highway 96 Regional Trail,Ramsey County,August-31-2018,10:00-12:00 PM,Yes,NA,2018-08-31
2018,60,6,1,7722,High,Weekend_holiday,NA,17,22,27,0,0,0,04:00 PM,2018-08-26,2,6,0,0,33,Rice Creek West Regional Trail,Ramsey County,August-26-2018,4:00-6:00 PM,Yes,NA,2018-08-26
2018,60,6,2,38760,Low,Weekday,NA,8,11,4,0,0,0,10:00 AM,2018-08-14,2,30,0,0,68,Rice Creek West Regional Trail,Ramsey County,August-14-2018,10:00-12:00 PM,Yes,NA,2018-08-14
