Agency_name,Park_name,Entrance,Date_year,Timeslot,Scheduled_count,Scheduled_date,Bikers,Peds_skaters,Vehicles,Buses,Horse_riders,Boaters,Start_time,Date,Half_of_summer,Date_object,Day_type,Total_days_by_type,Park_id,Agency_id,Usage_class,ppb_multiplier,ppv_multiplier,Expansion_factor,Expanded_total,Year
Saint Paul,Phalen Regional Park,8,July-2-2018,6:00-8:00 PM,Yes,NA,0,0,42,0,0,0,06:00 PM,2018-07-02,1,2018-07-02,Weekday,68,70,7,High,64.18,2.21,28,176729.27999999997,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",1,July-3-2018,10:00-12:00 PM,Yes,NA,3,3,0,0,0,0,10:00 AM,2018-07-03,1,2018-07-03,Weekday,68,64,7,Low,9,2.21,20,8160,2018
Saint Paul,Mississippi Gorge Regional Park,2,July-4-2018,6:00-8:00 PM,Yes,NA,12,13,0,0,0,0,06:00 PM,2018-07-04,1,2018-07-04,Weekend_holiday,33,68,7,Medium,1,1.86,36,29700,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,3,July-4-2018,4:00-6:00 PM,Yes,NA,4,7,0,0,0,0,04:00 PM,2018-07-04,1,2018-07-04,Weekend_holiday,33,66,7,Medium,64.18,2.21,9,3267,2018
Saint Paul,Indian Mounds Regional Park,1,July-4-2018,4:00-6:00 PM,Yes,NA,0,3,27,0,0,0,04:00 PM,2018-07-04,1,2018-07-04,Weekend_holiday,33,67,7,High,59.42,2.21,6,12408.66,2018
Saint Paul,Trout Brook Regional Trail,2,July-4-2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0,10:00 AM,2018-07-04,1,2018-07-04,Weekend_holiday,33,130,7,Medium,0,0,6,0,2018
Ramsey County,Trout Brook Regional Trail,1,July-5-2018,8:00-10:00 AM,Yes,NA,8,5,2,0,0,0,08:00 AM,2018-07-05,1,2018-07-05,Weekday,68,98,6,Low,0,0,10,8840,2018
Saint Paul,Sam Morgan Regional Trail,6,July-7-2018,4:00-6:00 PM,Yes,NA,3,6,8,0,0,0,04:00 PM,2018-07-07,1,2018-07-07,Weekend_holiday,33,69,7,High,1,1.86,12,9456.480000000001,2018
Saint Paul,Bruce Vento Regional Trail,1,July-7-2018,12:00-2:00 PM,Yes,NA,45,11,0,0,0,0,12:00 PM,2018-07-07,1,2018-07-07,Weekend_holiday,33,62,7,High,1,1.86,21,38808,2018
Saint Paul,Phalen Regional Park,7,July-7-2018,2:00-4:00 PM,Yes,NA,3,7,0,0,0,0,02:00 PM,2018-07-07,1,2018-07-07,Weekend_holiday,33,70,7,Low,64.18,2.21,34,11220,2018
Saint Paul,Mississippi Gorge Regional Park,7,July-7-2018,10:00-12:00 PM,Yes,NA,12,14,1,0,0,0,10:00 AM,2018-07-07,1,2018-07-07,Weekend_holiday,33,68,7,Low,1,1.86,62,57001.56,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,5,July-7-2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,0,08:00 AM,2018-07-07,1,2018-07-07,Weekend_holiday,33,66,7,Low,64.18,2.21,12,0,2018
Saint Paul,Indian Mounds Regional Park,4,July-7-2018,2:00-4:00 PM,Yes,NA,25,21,10,0,0,0,02:00 PM,2018-07-07,1,2018-07-07,Weekend_holiday,33,67,7,High,59.42,2.21,6,13483.8,2018
Saint Paul,Phalen Regional Park,9,July-8-2018,6:00-8:00 PM,No,6.30.18 6pm-8pm,1,2,7,0,0,0,06:00 PM,2018-07-08,1,2018-07-08,Weekend_holiday,33,70,7,High,64.18,2.21,28,17066.28,2018
Saint Paul,Trout Brook Regional Trail,1,July-8-2018,12:00-2:00 PM,Yes,NA,7,3,1,0,0,0,12:00 PM,2018-07-08,1,2018-07-08,Weekend_holiday,33,130,7,High,0,0,6,1980,2018
Saint Paul,Lilydale-Harriet Island Regional Park,3,July-9-2018,4:00-6:00 PM,Yes,NA,2,18,0,0,0,0,04:00 PM,2018-07-09,1,2018-07-09,Weekday,68,65,7,Low,36,2.21,24,32640,2018
Saint Paul,Cherokee Heights Regional Park,3,July-9-2018,2:00-4:00 PM,Yes,NA,1,17,0,0,0,0,02:00 PM,2018-07-09,1,2018-07-09,Weekday,68,63,7,Low,36,2.21,6,7344,2018
Saint Paul,Cherokee Heights Regional Park,4,July-10-2018,12:00-2:00 PM,Yes,NA,0,0,14,0,0,0,12:00 PM,2018-07-10,1,2018-07-10,Weekday,68,63,7,High,36,2.21,15,31558.800000000003,2018
Saint Paul,Lilydale-Harriet Island Regional Park,1,July-10-2018,10:00-12:00 PM,Yes,NA,8,6,40,2,0,0,10:00 AM,2018-07-10,1,2018-07-10,Weekday,68,65,7,High,36,2.21,8,94873.6,2018
Saint Paul,Trout Brook Regional Trail,1,July-14-2018,2:00-4:00 PM,Yes,NA,8,11,4,0,0,0,02:00 PM,2018-07-14,1,2018-07-14,Weekend_holiday,33,130,7,High,0,0,6,3762,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",7,July-14-2018,6:00-8:00 PM,Yes,NA,3,17,0,0,0,0,06:00 PM,2018-07-14,1,2018-07-14,Weekend_holiday,33,64,7,Low,9,2.21,20,13200,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,2,July-14-2018,12:00-2:00 PM,Yes,NA,9,7,10,0,0,0,12:00 PM,2018-07-14,1,2018-07-14,Weekend_holiday,33,66,7,High,64.18,2.21,9,11315.699999999999,2018
Saint Paul,Mississippi Gorge Regional Park,6,July-14-2018,2:00-4:00 PM,Yes,NA,26,75,30,0,0,0,02:00 PM,2018-07-14,1,2018-07-14,Weekend_holiday,33,68,7,High,1,1.86,16,82790.40000000001,2018
Saint Paul,Mississippi Gorge Regional Park,5,July-14-2018,12:00-2:00 PM,Yes,NA,53,31,0,0,0,0,12:00 PM,2018-07-14,1,2018-07-14,Weekend_holiday,33,68,7,High,1,1.86,16,44352,2018
Saint Paul,Mississippi Gorge Regional Park,1,July-15-2018,4:00-6:00 PM,Yes,NA,11,8,0,0,0,0,04:00 PM,2018-07-15,1,2018-07-15,Weekend_holiday,33,68,7,High,1,1.86,16,10032,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,1,July-15-2018,2:00-4:00 PM,Yes,NA,1,9,10,0,0,0,02:00 PM,2018-07-15,1,2018-07-15,Weekend_holiday,33,66,7,High,64.18,2.21,9,9533.699999999999,2018
Ramsey County,Trout Brook Regional Trail,1,July-15-2018,4:00-6:00 PM,Yes,NA,5,2,3,0,0,0,04:00 PM,2018-07-15,1,2018-07-15,Weekend_holiday,33,98,6,Low,0,0,16,3696,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",22,July-21-2018,12:00-2:00 PM,Yes,NA,0,0,52,0,0,0,12:00 PM,2018-07-21,2,2018-07-21,Weekend_holiday,33,64,7,High,9,2.21,43,163071.48,2018
Saint Paul,Cherokee Heights Regional Park,5,July-21-2018,2:00-4:00 PM,Yes,NA,2,7,0,0,0,0,02:00 PM,2018-07-21,2,2018-07-21,Weekend_holiday,33,63,7,High,36,2.21,15,4455,2018
Saint Paul,Cherokee Heights Regional Park,4,July-21-2018,12:00-2:00 PM,Yes,NA,0,0,3,0,0,0,12:00 PM,2018-07-21,2,2018-07-21,Weekend_holiday,33,63,7,High,36,2.21,15,3281.85,2018
Saint Paul,Mississippi Gorge Regional Park,5,July-21-2018,2:00-4:00 PM,Yes,NA,105,42,0,0,0,0,02:00 PM,2018-07-21,2,2018-07-21,Weekend_holiday,33,68,7,High,1,1.86,16,77616,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,1,July-21-2018,12:00-2:00 PM,Yes,NA,3,29,16,0,0,0,12:00 PM,2018-07-21,2,2018-07-21,Weekend_holiday,33,66,7,High,64.18,2.21,9,20005.920000000002,2018
Saint Paul,Trout Brook Regional Trail,1,July-22-2018,12:00-2:00 PM,Yes,NA,6,8,3,0,0,0,12:00 PM,2018-07-22,2,2018-07-22,Weekend_holiday,33,130,7,High,0,0,6,2772,2018
Saint Paul,Indian Mounds Regional Park,3,July-22-2018,12:00-2:00 PM,Yes,NA,4,8,1,0,0,0,12:00 PM,2018-07-22,2,2018-07-22,Weekend_holiday,33,67,7,Low,59.42,2.21,11,5158.2300000000005,2018
Saint Paul,Lilydale-Harriet Island Regional Park,1,July-22-2018,10:00-12:00 PM,Yes,NA,19,7,43,0,0,0,10:00 AM,2018-07-22,2,2018-07-22,Weekend_holiday,33,65,7,High,36,2.21,8,31951.920000000002,2018
Saint Paul,Cherokee Heights Regional Park,5,July-22-2018,8:00-10:00 AM,Yes,NA,4,11,0,0,0,0,08:00 AM,2018-07-22,2,2018-07-22,Weekend_holiday,33,63,7,Medium,36,2.21,9,4455,2018
Saint Paul,Sam Morgan Regional Trail,5,July-22-2018,10:00-12:00 PM,Yes,NA,17,9,0,0,0,0,10:00 AM,2018-07-22,2,2018-07-22,Weekend_holiday,33,69,7,Low,1,1.86,12,10296,2018
Saint Paul,Lilydale-Harriet Island Regional Park,1,July-24-2018,2:00-4:00 PM,Yes,NA,17,5,72,0,0,0,02:00 PM,2018-07-24,2,2018-07-24,Weekday,68,65,7,High,36,2.21,8,98529.28,2018
Saint Paul,Indian Mounds Regional Park,4,July-27-2018,10:00-12:00 PM,Yes,NA,9,4,14,0,0,0,10:00 AM,2018-07-27,2,2018-07-27,Weekday,68,67,7,Medium,59.42,2.21,7,20915.440000000002,2018
Saint Paul,Sam Morgan Regional Trail,4,July-27-2018,8:00-10:00 AM,Yes,NA,7,6,0,0,0,0,08:00 AM,2018-07-27,2,2018-07-27,Weekday,68,69,7,Low,1,1.86,12,10608,2018
Saint Paul,Sam Morgan Regional Trail,6,July-28-2018,4:00-6:00 PM,Yes,NA,29,17,6,0,0,0,04:00 PM,2018-07-28,2,2018-07-28,Weekend_holiday,33,69,7,High,1,1.86,12,22635.36,2018
Saint Paul,Indian Mounds Regional Park,1,July-28-2018,2:00-4:00 PM,Yes,NA,0,0,37,0,0,0,02:00 PM,2018-07-28,2,2018-07-28,Weekend_holiday,33,67,7,High,59.42,2.21,6,16190.46,2018
Saint Paul,Trout Brook Regional Trail,1,July-28-2018,10:00-12:00 PM,Yes,NA,6,3,1,0,0,0,10:00 AM,2018-07-28,2,2018-07-28,Weekend_holiday,33,130,7,High,0,0,6,1782,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",5,July-28-2018,8:00-10:00 AM,Yes,NA,5,20,0,0,0,0,08:00 AM,2018-07-28,2,2018-07-28,Weekend_holiday,33,64,7,Low,9,2.21,20,16500,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,1,July-29-2018,10:00-12:00 PM,Yes,NA,5,8,9,0,0,0,10:00 AM,2018-07-29,2,2018-07-29,Weekend_holiday,33,66,7,Medium,64.18,2.21,9,9768.330000000002,2018
Saint Paul,Mississippi Gorge Regional Park,16,July-29-2018,8:00-10:00 AM,Yes,NA,16,14,0,0,0,0,08:00 AM,2018-07-29,2,2018-07-29,Weekend_holiday,33,68,7,Low,1,1.86,62,61380,2018
Saint Paul,Sam Morgan Regional Trail,2,July-30-2018,2:00-4:00 PM,Yes,NA,24,5,0,0,0,0,02:00 PM,2018-07-30,2,2018-07-30,Weekday,68,69,7,High,1,1.86,12,23664,2018
Saint Paul,Trout Brook Regional Trail,2,July-31-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-07-31,2,2018-07-31,Weekday,68,130,7,Medium,0,0,6,0,2018
Saint Paul,Phalen Regional Park,6,August-1-2018,2:00-4:00 PM,Yes,NA,8,6,0,0,0,0,02:00 PM,2018-08-01,2,2018-08-01,Weekday,68,70,7,High,64.18,2.21,28,26656,2018
Saint Paul,Trout Brook Regional Trail,1,August-1-2018,12:00-2:00 PM,Yes,NA,5,4,1,0,0,0,12:00 PM,2018-08-01,2,2018-08-01,Weekday,68,130,7,High,0,0,6,3672,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",6,August-3-2018,8:00-10:00 AM,Yes,NA,3,6,0,0,0,0,08:00 AM,2018-08-03,2,2018-08-03,Weekday,68,64,7,Low,9,2.21,20,12240,2018
Saint Paul,Mississippi Gorge Regional Park,2,August-4-2018,12:00-2:00 PM,Yes,NA,1,7,0,0,0,0,12:00 PM,2018-08-04,2,2018-08-04,Weekend_holiday,33,68,7,Medium,1,1.86,36,9504,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,1,August-4-2018,10:00-12:00 PM,Yes,NA,0,6,12,0,0,0,10:00 AM,2018-08-04,2,2018-08-04,Weekend_holiday,33,66,7,Medium,64.18,2.21,9,9658.439999999999,2018
Saint Paul,Phalen Regional Park,11,August-4-2018,12:00-2:00 PM,Yes,NA,0,0,16,0,0,0,12:00 PM,2018-08-04,2,2018-08-04,Weekend_holiday,33,70,7,High,64.18,2.21,28,32672.639999999996,2018
Saint Paul,Trout Brook Regional Trail,1,August-4-2018,10:00-12:00 PM,Yes,NA,5,4,4,0,0,0,10:00 AM,2018-08-04,2,2018-08-04,Weekend_holiday,33,130,7,High,0,0,6,1782,2018
Saint Paul,Mississippi Gorge Regional Park,6,August-9-2018,2:00-4:00 PM,Yes,NA,12,22,28,0,0,0,02:00 PM,2018-08-09,2,2018-08-09,Weekday,68,68,7,High,1,1.86,16,93655.04000000001,2018
Saint Paul,Bruce Vento Regional Trail,5,August-9-2018,10:00-12:00 PM,Yes,NA,3,7,4,0,0,0,10:00 AM,2018-08-09,2,2018-08-09,Weekday,68,62,7,High,1,1.86,21,24904.32,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,1,August-9-2018,12:00-2:00 PM,Yes,NA,5,4,4,0,0,0,12:00 PM,2018-08-09,2,2018-08-09,Weekday,68,66,7,High,64.18,2.21,9,10918.079999999998,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",9,August-10-2018,2:00-4:00 PM,Yes,NA,8,19,13,0,0,0,02:00 PM,2018-08-10,2,2018-08-10,Weekday,68,64,7,High,9,2.21,43,162954.52000000002,2018
Saint Paul,Phalen Regional Park,1,August-10-2018,6:00-8:00 PM,Yes,NA,45,138,21,0,0,0,06:00 PM,2018-08-10,2,2018-08-10,Weekday,68,70,7,High,64.18,2.21,28,436796.63999999996,2018
Saint Paul,Bruce Vento Regional Trail,6,August-10-2018,4:00-6:00 PM,Yes,NA,9,12,0,0,0,0,04:00 PM,2018-08-10,2,2018-08-10,Weekday,68,62,7,High,1,1.86,21,29988,2018
Saint Paul,Phalen Regional Park,9,August-10-2018,8:00-10:00 AM,No,8/9/18 8-10am,0,0,44,0,0,0,08:00 AM,2018-08-10,2,2018-08-10,Weekday,68,70,7,Medium,64.18,2.21,16,105797.12,2018
Saint Paul,Trout Brook Regional Trail,1,August-10-2018,12:00-2:00 PM,Yes,NA,2,3,2,0,0,0,12:00 PM,2018-08-10,2,2018-08-10,Weekday,68,130,7,High,0,0,6,2040,2018
Saint Paul,Indian Mounds Regional Park,4,August-11-2018,12:00-2:00 PM,Yes,NA,2,4,17,0,0,0,12:00 PM,2018-08-11,2,2018-08-11,Weekend_holiday,33,67,7,High,59.42,2.21,6,8626.86,2018
Saint Paul,Cherokee Heights Regional Park,5,August-12-2018,2:00-4:00 PM,Yes,NA,2,11,0,0,0,0,02:00 PM,2018-08-12,2,2018-08-12,Weekend_holiday,33,63,7,High,36,2.21,15,6435,2018
Saint Paul,Trout Brook Regional Trail,1,August-13-2018,10:00-12:00 PM,Yes,NA,2,0,2,0,0,0,10:00 AM,2018-08-13,2,2018-08-13,Weekday,68,130,7,High,0,0,6,816,2018
Saint Paul,Cherokee Heights Regional Park,5,August-14-2018,10:00-12:00 PM,Yes,NA,0,10,0,0,0,0,10:00 AM,2018-08-14,2,2018-08-14,Weekday,68,63,7,Medium,36,2.21,9,6120,2018
Saint Paul,Lilydale-Harriet Island Regional Park,2,August-14-2018,12:00-2:00 PM,Yes,NA,12,85,9,0,0,0,12:00 PM,2018-08-14,2,2018-08-14,Weekday,68,65,7,High,36,2.21,8,63588.16,2018
Saint Paul,Trout Brook Regional Trail,1,August-14-2018,12:00-2:00 PM,Yes,NA,1,9,4,0,0,0,12:00 PM,2018-08-14,2,2018-08-14,Weekday,68,130,7,High,0,0,6,4080,2018
Saint Paul,Bruce Vento Regional Trail,6,August-17-2018,6:00-8:00 PM,Yes,NA,13,18,0,0,0,0,06:00 PM,2018-08-17,2,2018-08-17,Weekday,68,62,7,High,1,1.86,21,44268,2018
Saint Paul,Phalen Regional Park,11,August-17-2018,4:00-6:00 PM,Yes,NA,0,0,22,0,0,0,04:00 PM,2018-08-17,2,2018-08-17,Weekday,68,70,7,High,64.18,2.21,28,92572.48,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,2,August-18-2018,2:00-4:00 PM,Yes,NA,2,5,11,1,0,0,02:00 PM,2018-08-18,2,2018-08-18,Weekend_holiday,33,66,7,High,64.18,2.21,9,28360.53,2018
Saint Paul,Mississippi Gorge Regional Park,1,August-18-2018,12:00-2:00 PM,Yes,NA,2,26,0,0,0,0,12:00 PM,2018-08-18,2,2018-08-18,Weekend_holiday,33,68,7,High,1,1.86,16,14784,2018
Saint Paul,Sam Morgan Regional Trail,2,August-18-2018,10:00-12:00 PM,Yes,NA,54,10,0,0,0,0,10:00 AM,2018-08-18,2,2018-08-18,Weekend_holiday,33,69,7,Medium,1,1.86,12,25344,2018
Saint Paul,Indian Mounds Regional Park,1,August-18-2018,8:00-10:00 AM,Yes,NA,0,0,14,0,0,0,08:00 AM,2018-08-18,2,2018-08-18,Weekend_holiday,33,67,7,Low,59.42,2.21,11,11231.22,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,2,August-20-2018,12:00-2:00 PM,Yes,NA,1,2,18,0,0,0,12:00 PM,2018-08-20,2,2018-08-20,Weekday,68,66,7,High,64.18,2.21,9,26181.36,2018
Saint Paul,Mississippi Gorge Regional Park,5,August-20-2018,10:00-12:00 PM,Yes,NA,11,35,0,0,0,0,10:00 AM,2018-08-20,2,2018-08-20,Weekday,68,68,7,Medium,1,1.86,36,112608,2018
Saint Paul,Bruce Vento Regional Trail,3,August-22-2018,4:00-6:00 PM,Yes,NA,1,6,0,0,0,0,04:00 PM,2018-08-22,2,2018-08-22,Weekday,68,62,7,Low,1,1.86,9,4284,2018
Saint Paul,Phalen Regional Park,4,August-22-2018,4:00-6:00 PM,Yes,NA,0,8,0,0,0,0,04:00 PM,2018-08-22,2,2018-08-22,Weekday,68,70,7,Low,64.18,2.21,34,18496,2018
Saint Paul,Indian Mounds Regional Park,2,August-23-2018,12:00-2:00 PM,Yes,NA,3,9,6,0,0,0,12:00 PM,2018-08-23,2,2018-08-23,Weekday,68,67,7,Medium,59.42,2.21,7,12023.759999999998,2018
Saint Paul,Lilydale-Harriet Island Regional Park,1,August-23-2018,8:00-10:00 AM,Yes,NA,10,8,31,0,0,0,08:00 AM,2018-08-23,2,2018-08-23,Weekday,68,65,7,Low,36,2.21,24,141184.32,2018
Saint Paul,Sam Morgan Regional Trail,2,August-23-2018,10:00-12:00 PM,Yes,NA,15,4,0,0,0,0,10:00 AM,2018-08-23,2,2018-08-23,Weekday,68,69,7,Medium,1,1.86,12,15504,2018
Saint Paul,Mississippi Gorge Regional Park,4,August-27-2018,10:00-12:00 PM,Yes,NA,19,8,0,0,0,0,10:00 AM,2018-08-27,2,2018-08-27,Weekday,68,68,7,Low,1,1.86,62,113832,2018
Saint Paul,Indian Mounds Regional Park,1,August-27-2018,2:00-4:00 PM,Yes,NA,2,15,12,0,0,0,02:00 PM,2018-08-27,2,2018-08-27,Weekday,68,67,7,High,59.42,2.21,6,17756.159999999996,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,3,August-27-2018,8:00-10:00 AM,Yes,NA,0,3,15,0,0,0,08:00 AM,2018-08-27,2,2018-08-27,Weekday,68,66,7,Low,64.18,2.21,12,29498.399999999998,2018
Saint Paul,Mississippi Gorge Regional Park,6,August-28-2018,2:00-4:00 PM,Yes,NA,9,21,13,0,0,0,02:00 PM,2018-08-28,2,2018-08-28,Weekday,68,68,7,High,1,1.86,16,58947.84,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,2,August-28-2018,12:00-2:00 PM,Yes,NA,0,5,5,0,0,0,12:00 PM,2018-08-28,2,2018-08-28,Weekday,68,66,7,High,64.18,2.21,9,9822.6,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",20,August-29-2018,6:00-8:00 PM,Yes,NA,0,0,8,0,0,0,06:00 PM,2018-08-29,2,2018-08-29,Weekday,68,64,7,Medium,9,2.21,69,82954.56,2018
Saint Paul,Cherokee Heights Regional Park,2,August-29-2018,2:00-4:00 PM,Yes,NA,8,12,2,0,0,0,02:00 PM,2018-08-29,2,2018-08-29,Weekday,68,63,7,High,36,2.21,15,24908.4,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",20,August-30-2018,12:00-2:00 PM,Yes,NA,0,0,55,0,0,0,12:00 PM,2018-08-30,2,2018-08-30,Weekday,68,64,7,High,9,2.21,43,355412.2,2018
Saint Paul,"Como Regional Park, Zoo, & Conservatory",17,August-31-2018,2:00-4:00 PM,Yes,NA,0,0,28,0,0,0,02:00 PM,2018-08-31,2,2018-08-31,Weekday,68,64,7,High,9,2.21,43,180937.12,2018
Saint Paul,Hidden Falls-Crosby Farm Regional Park,4,August-31-2018,2:00-4:00 PM,No,8/31/18 Noon - 2 pm,4,2,23,0,0,0,02:00 PM,2018-08-31,2,2018-08-31,Weekday,68,66,7,High,64.18,2.21,9,34779.96,2018
Saint Paul,Trout Brook Regional Trail,2,September-1-2018,12:00-2:00 PM,Yes,NA,3,0,0,0,0,0,12:00 PM,2018-09-01,2,2018-09-01,Weekend_holiday,33,130,7,Medium,0,0,6,594,2018
Saint Paul,Phalen Regional Park,11,September-3-2018,4:00-6:00 PM,Yes,NA,0,0,13,0,0,0,04:00 PM,2018-09-03,2,2018-09-03,Weekend_holiday,33,70,7,High,64.18,2.21,28,26546.52,2018
Scott County,Cedar Lake Farm Regional Park,2,June-21-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,5,12:00 PM,2018-06-21,1,2018-06-21,Weekday,68,102,8,Low,39.73,2.22,6,2040,2018
Scott County,Cedar Lake Farm Regional Park,2,May-26-2018,8:00-10:00 AM,Yes,NA,0,0,0,0,0,0,08:00 AM,2018-05-26,1,2018-05-26,Weekend_holiday,33,102,8,Low,39.73,2.22,6,0,2018
Scott County,Spring Lake Regional Park,1,June-4-2018,6:00-8:00 PM,Yes,NA,0,5,4,0,0,0,06:00 PM,2018-06-04,1,2018-06-04,Weekday,68,114,8,High,39.73,2.22,6,5663.04,2018
Scott County,Spring Lake Regional Park,3,June-3-2018,4:00-6:00 PM,Yes,NA,0,6,0,0,0,0,04:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,114,8,Low,39.73,2.22,12,2376,2018
Scott County,Scott County Regional Trail,9,June-4-2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0,04:00 PM,2018-06-04,1,2018-06-04,Weekday,68,38,8,High,0,0,12,0,2018
Scott County,Scott County Regional Trail,17,June-3-2018,2:00-4:00 PM,Yes,NA,3,1,0,0,0,0,02:00 PM,2018-06-03,1,2018-06-03,Weekend_holiday,33,38,8,Low,0,0,78,10296,2018
Scott County,Scott County Regional Trail,1,May-28-2018,10:00-12:00 PM,Yes,NA,1,33,21,0,0,0,10:00 AM,2018-05-28,1,2018-05-28,Weekend_holiday,33,38,8,Medium,0,0,60,67320,2018
Scott County,Scott County Regional Trail,1,May-29-2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0,04:00 PM,2018-05-29,1,2018-05-29,Weekday,68,38,8,Medium,0,0,60,0,2018
Scott County,Spring Lake Regional Park,7,May-29-2018,2:00-4:00 PM,Yes,NA,0,0,0,0,0,0,02:00 PM,2018-05-29,1,2018-05-29,Weekday,68,114,8,Medium,39.73,2.22,24,0,2018
Scott County,Spring Lake Regional Park,7,June-19-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-06-19,1,2018-06-19,Weekday,68,114,8,Medium,39.73,2.22,24,0,2018
Scott County,Cedar Lake Farm Regional Park,1,June-7-2018,8:00-10:00 AM,Yes,NA,0,9,1,1,0,0,08:00 AM,2018-06-07,1,2018-06-07,Weekday,68,102,8,High,39.73,2.22,6,20787.6,2018
Scott County,Cedar Lake Farm Regional Park,1,June-17-2018,2:00-4:00 PM,Yes,NA,0,2,0,0,0,0,02:00 PM,2018-06-17,1,2018-06-17,Weekend_holiday,33,102,8,High,39.73,2.22,6,396,2018
Scott County,Scott County Regional Trail,19,June-19-2018,10:00-12:00 PM,Yes,NA,0,4,1,0,0,0,10:00 AM,2018-06-19,1,2018-06-19,Weekday,68,38,8,Medium,0,0,60,16320,2018
Scott County,Scott County Regional Trail,8,June-13-2018,2:00-4:00 PM,Yes,NA,1,1,0,0,0,0,02:00 PM,2018-06-13,1,2018-06-13,Weekday,68,38,8,High,0,0,12,1632,2018
Scott County,Scott County Regional Trail,20,June-13-2018,12:00-2:00 PM,Yes,NA,3,4,0,0,0,0,12:00 PM,2018-06-13,1,2018-06-13,Weekday,68,38,8,Low,0,0,78,37128,2018
Scott County,Spring Lake Regional Park,6,June-23-2018,4:00-6:00 PM,Yes,NA,0,0,0,0,0,0,04:00 PM,2018-06-23,1,2018-06-23,Weekend_holiday,33,114,8,Medium,39.73,2.22,24,0,2018
Scott County,Cedar Lake Farm Regional Park,1,July-5-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-07-05,1,2018-07-05,Weekday,68,102,8,High,39.73,2.22,6,0,2018
Scott County,Spring Lake Regional Park,1,June-30-2018,2:00-4:00 PM,Yes,NA,1,0,0,0,0,0,02:00 PM,2018-06-30,1,2018-06-30,Weekend_holiday,33,114,8,High,39.73,2.22,6,198,2018
Scott County,Cedar Lake Farm Regional Park,2,July-8-2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,2,10:00 AM,2018-07-08,1,2018-07-08,Weekend_holiday,33,102,8,Low,39.73,2.22,6,396,2018
Scott County,Spring Lake Regional Park,1,July-5-2018,10:00-12:00 PM,Yes,NA,0,5,3,0,0,0,10:00 AM,2018-07-05,1,2018-07-05,Weekday,68,114,8,High,39.73,2.22,6,4757.28,2018
Scott County,Scott County Regional Trail,8,July-1-2018,10:00-12:00 PM,Yes,NA,0,0,0,0,0,0,10:00 AM,2018-07-01,1,2018-07-01,Weekend_holiday,33,38,8,High,0,0,12,0,2018
Scott County,Spring Lake Regional Park,1,July-1-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-07-01,1,2018-07-01,Weekend_holiday,33,114,8,High,39.73,2.22,6,0,2018
Scott County,Scott County Regional Trail,19,June-23-2018,2:00-4:00 PM,Yes,NA,5,1,0,0,0,0,02:00 PM,2018-06-23,1,2018-06-23,Weekend_holiday,33,38,8,Medium,0,0,60,11880,2018
Scott County,Cedar Lake Farm Regional Park,1,July-14-2018,10:00-12:00 PM,No,7/7/18 10-12 pm,5,1,22,0,0,0,10:00 AM,2018-07-14,1,2018-07-14,Weekend_holiday,33,102,8,High,39.73,2.22,6,10858.32,2018
Scott County,Cedar Lake Farm Regional Park,1,July-25-2018,10:00-12:00 PM,Yes,NA,0,0,2,0,0,0,10:00 AM,2018-07-25,2,2018-07-25,Weekday,68,102,8,High,39.73,2.22,6,1811.52,2018
Scott County,Cedar Lake Farm Regional Park,2,July-24-2018,12:00-2:00 PM,Yes,NA,0,0,0,0,0,0,12:00 PM,2018-07-24,2,2018-07-24,Weekday,68,102,8,Low,39.73,2.22,6,0,2018
