Park_or_trail_name,Park_trail_id,Entrance_name,Entrance_id,Start_time,Day_type,Usage_class
Bruce Vento Regional Trail,54,City Road D and Hazelwood,5,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,City Road D and Hazelwood,5,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,City Road D and Hazelwood,5,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,City Road D and Hazelwood,5,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,City Road D and Hazelwood,5,04:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,City Road D and Hazelwood,5,04:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,City Road D and Hazelwood,5,06:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,City Road D and Hazelwood,5,06:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,08:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,08:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,04:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,04:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,06:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road C East and Neighborhood entrance through Harvest Park to Trail Entrance,6,06:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Cope Avenue,7,08:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Cope Avenue,7,08:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Cope Avenue,7,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Cope Avenue,7,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Cope Avenue,7,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Cope Avenue,7,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Cope Avenue,7,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Cope Avenue,7,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Cope Avenue,7,04:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,Cope Avenue,7,04:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Cope Avenue,7,06:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,Cope Avenue,7,06:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,08:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,08:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,04:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,04:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,06:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Skillman Avenue Trail Entrance,8,06:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,08:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,08:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,04:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,04:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,06:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,Ripley Avenue and Neighborhood Entrance onto Trail,9,06:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,08:00 AM,Weekday,Medium
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,08:00 AM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,04:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,04:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,06:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,Larpenter Avenue Trail Entrance,10,06:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,08:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,08:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,04:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,04:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,06:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Idaho Avenue Trail Entrance,11,06:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,08:00 AM,Weekday,Medium
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,08:00 AM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,04:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,04:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,06:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,Arlington Avenue Trail Entrance,12,06:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,Weaver Elementary School,13,08:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,08:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,04:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,04:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,06:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Weaver Elementary School,13,06:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,08:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,08:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,04:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,04:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,06:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Highway 36 frontage road connection,14,06:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,08:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,08:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,04:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,04:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,06:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,Neighborhood access from Fitch Road,15,06:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,08:00 AM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,08:00 AM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,10:00 AM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,10:00 AM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,12:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,12:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,02:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,02:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,04:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,04:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,06:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road B Trail Entrance,16,06:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road D,17,08:00 AM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road D,17,08:00 AM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road D,17,10:00 AM,Weekday,Low
Bruce Vento Regional Trail,54,County Road D,17,10:00 AM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,County Road D,17,12:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,County Road D,17,12:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,County Road D,17,02:00 PM,Weekday,Low
Bruce Vento Regional Trail,54,County Road D,17,02:00 PM,Weekend_holiday,Low
Bruce Vento Regional Trail,54,County Road D,17,04:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road D,17,04:00 PM,Weekend_holiday,Medium
Bruce Vento Regional Trail,54,County Road D,17,06:00 PM,Weekday,Medium
Bruce Vento Regional Trail,54,County Road D,17,06:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,08:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,08:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,10:00 AM,Weekday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,10:00 AM,Weekend_holiday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,12:00 PM,Weekday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,12:00 PM,Weekend_holiday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,02:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,02:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,04:00 PM,Weekday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,04:00 PM,Weekend_holiday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,06:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - North (Beach and Boat Launch Area),1,06:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,08:00 AM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,08:00 AM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,10:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,10:00 AM,Weekend_holiday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,12:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,12:00 PM,Weekend_holiday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,02:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,02:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,04:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,04:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,06:00 PM,Weekday,High
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake - South (Picnic Pavilion Area),2,06:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,08:00 AM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,08:00 AM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,10:00 AM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,10:00 AM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,12:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,12:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,02:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,02:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,04:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,04:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,06:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - North,3,06:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,08:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,08:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,10:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,10:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,12:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,12:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,02:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,02:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,04:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,04:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,06:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Sucker Lake - South/Lake Vadnais North,4,06:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,08:00 AM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,08:00 AM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,10:00 AM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,10:00 AM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,12:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,12:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,02:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,02:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,04:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,04:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,06:00 PM,Weekday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Lake Vadnais - South,5,06:00 PM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,08:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,08:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,10:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,10:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,12:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,12:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,02:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,02:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,04:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,04:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,06:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Boulevard - Trail entrance from sidwalk just north of Beach and Boat Launch Area on east side of road,6,06:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,08:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,08:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,10:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,10:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,12:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,12:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,02:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,02:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,04:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,04:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,06:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Snail Lake Road at Trail Underpass,7,06:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,08:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,08:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,10:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,10:00 AM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,12:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,12:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,02:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,02:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,04:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,04:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,06:00 PM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Gramsie Road and Mackubin Street,8,06:00 PM,Weekend_holiday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Bridge over I-694 to Grass Lake,10,08:00 AM,Weekday,Low
Grass-Vadnais-Snail Lake Regional Park,55,Bridge over I-694 to Grass Lake,10,08:00 AM,Weekend_holiday,Medium
Grass-Vadnais-Snail Lake Regional Park,55,Bridge over I-694 to Grass Lake,10,10:00 AM,Weekday,Low
