Park_trail,Entrance,Usage_class,Start_time,Day_type
29,52,Low,1800,Weekday
29,53,Low,1800,Weekend_holiday
29,53,Low,1800,Weekday
29,55,Low,1800,Weekend_holiday
29,55,Low,1800,Weekday
29,56,Low,1800,Weekend_holiday
29,56,Low,1800,Weekday
29,57,Low,1800,Weekend_holiday
29,57,Low,1800,Weekday
31,5,Low,1800,Weekend_holiday
31,5,Low,1800,Weekday
31,6,Low,1800,Weekend_holiday
31,6,Low,1800,Weekday
31,7,Low,1800,Weekend_holiday
31,7,Low,1800,Weekday
31,8,Low,1800,Weekend_holiday
31,8,Low,1800,Weekday
31,9,Low,1800,Weekend_holiday
31,9,Low,1800,Weekday
31,10,Low,1800,Weekend_holiday
31,10,Low,1800,Weekday
115,2,Low,1800,Weekend_holiday
115,2,Low,1800,Weekday
115,3,Low,1800,Weekend_holiday
115,3,Low,1800,Weekday
115,5,Low,1800,Weekend_holiday
115,5,Low,1800,Weekday
115,7,Low,1800,Weekend_holiday
115,7,Low,1800,Weekday
115,8,Low,1800,Weekend_holiday
115,8,Low,1800,Weekday
115,12,Low,1800,Weekend_holiday
115,12,Low,1800,Weekday
115,13,Low,1800,Weekend_holiday
115,13,Low,1800,Weekday
115,14,Low,1800,Weekend_holiday
115,14,Low,1800,Weekday
115,15,Low,1800,Weekend_holiday
115,15,Low,1800,Weekday
115,16,Low,1800,Weekend_holiday
115,16,Low,1800,Weekday
115,19,Low,1800,Weekend_holiday
115,19,Low,1800,Weekday
115,23,Low,1800,Weekend_holiday
115,23,Low,1800,Weekday
115,26,Low,1800,Weekend_holiday
115,26,Low,1800,Weekday
115,27,Low,1800,Weekend_holiday
115,27,Low,1800,Weekday
115,28,Low,1800,Weekend_holiday
115,28,Low,1800,Weekday
115,30,Low,1800,Weekend_holiday
115,30,Low,1800,Weekday
115,31,Low,1800,Weekend_holiday
115,31,Low,1800,Weekday
115,32,Low,1800,Weekend_holiday
115,32,Low,1800,Weekday
115,33,Low,1800,Weekend_holiday
115,33,Low,1800,Weekday
115,34,Low,1800,Weekend_holiday
115,34,Low,1800,Weekday
115,35,Low,1800,Weekend_holiday
115,35,Low,1800,Weekday
115,36,Low,1800,Weekend_holiday
115,36,Low,1800,Weekday
115,37,Low,1800,Weekend_holiday
115,37,Low,1800,Weekday
115,38,Low,1800,Weekend_holiday
115,38,Low,1800,Weekday
115,39,Low,1800,Weekend_holiday
115,39,Low,1800,Weekday
115,40,Low,1800,Weekend_holiday
115,40,Low,1800,Weekday
115,42,Low,1800,Weekend_holiday
115,42,Low,1800,Weekday
115,43,Low,1800,Weekend_holiday
115,43,Low,1800,Weekday
115,45,Low,1800,Weekend_holiday
115,45,Low,1800,Weekday
111,2,Low,1800,Weekend_holiday
111,2,Low,1800,Weekday
111,3,Low,1800,Weekend_holiday
111,3,Low,1800,Weekday
111,4,Low,1800,Weekend_holiday
111,4,Low,1800,Weekday
111,5,Low,1800,Weekend_holiday
111,5,Low,1800,Weekday
111,6,Low,1800,Weekend_holiday
111,6,Low,1800,Weekday
111,10,Low,1800,Weekend_holiday
111,10,Low,1800,Weekday
111,13,Low,1800,Weekend_holiday
111,13,Low,1800,Weekday
111,14,Low,1800,Weekend_holiday
111,14,Low,1800,Weekday
111,15,Low,1800,Weekend_holiday
111,15,Low,1800,Weekday
111,16,Low,1800,Weekend_holiday
111,16,Low,1800,Weekday
111,18,Low,1800,Weekend_holiday
111,18,Low,1800,Weekday
132,6,Low,1800,Weekend_holiday
132,6,Low,1800,Weekday
132,8,Low,1800,Weekend_holiday
132,8,Low,1800,Weekday
132,9,Low,1800,Weekend_holiday
132,9,Low,1800,Weekday
132,10,Low,1800,Weekend_holiday
132,10,Low,1800,Weekday
132,11,Low,1800,Weekend_holiday
132,11,Low,1800,Weekday
131,2,Low,1800,Weekend_holiday
131,2,Low,1800,Weekday
131,3,Low,1800,Weekend_holiday
131,3,Low,1800,Weekday
131,8,Low,1800,Weekend_holiday
131,8,Low,1800,Weekday
131,9,Low,1800,Weekend_holiday
131,9,Low,1800,Weekday
131,10,Low,1800,Weekend_holiday
131,10,Low,1800,Weekday
131,11,Low,1800,Weekend_holiday
131,11,Low,1800,Weekday
131,12,Low,1800,Weekend_holiday
131,12,Low,1800,Weekday
131,13,Low,1800,Weekend_holiday
131,13,Low,1800,Weekday
131,17,Low,1800,Weekend_holiday
131,17,Low,1800,Weekday
131,18,Low,1800,Weekend_holiday
131,18,Low,1800,Weekday
131,21,Low,1800,Weekend_holiday
131,21,Low,1800,Weekday
131,22,Low,1800,Weekend_holiday
131,22,Low,1800,Weekday
131,23,Low,1800,Weekend_holiday
131,23,Low,1800,Weekday
131,24,Low,1800,Weekend_holiday
131,24,Low,1800,Weekday
131,25,Low,1800,Weekend_holiday
131,25,Low,1800,Weekday
131,26,Low,1800,Weekend_holiday
131,26,Low,1800,Weekday
131,27,Low,1800,Weekend_holiday
131,27,Low,1800,Weekday
131,29,Low,1800,Weekend_holiday
131,29,Low,1800,Weekday
131,30,Low,1800,Weekend_holiday
131,30,Low,1800,Weekday
131,31,Low,1800,Weekend_holiday
131,31,Low,1800,Weekday
131,32,Low,1800,Weekend_holiday
131,32,Low,1800,Weekday
131,33,Low,1800,Weekend_holiday
131,33,Low,1800,Weekday
81,1,High,800,Weekend_holiday
81,1,High,800,Weekday
81,2,High,800,Weekend_holiday
81,2,High,800,Weekday
81,15,High,800,Weekend_holiday
81,15,High,800,Weekday
72,1,High,1000,Weekend_holiday
72,1,High,1000,Weekday
74,1,High,1000,Weekend_holiday
74,1,High,1000,Weekday
71,1,High,1000,Weekend_holiday
71,1,High,1000,Weekday
73,1,High,1000,Weekend_holiday
73,1,High,1000,Weekday
81,1,High,1000,Weekend_holiday
81,1,High,1000,Weekday
81,2,High,1000,Weekend_holiday
81,2,High,1000,Weekday
81,15,High,1000,Weekend_holiday
81,15,High,1000,Weekday
82,1,High,1000,Weekend_holiday
82,1,High,1000,Weekday
83,1,High,1000,Weekend_holiday
83,1,High,1000,Weekday
83,2,High,1000,Weekend_holiday
83,2,High,1000,Weekday
133,1,High,1000,Weekend_holiday
133,1,High,1000,Weekday
133,2,High,1000,Weekend_holiday
133,2,High,1000,Weekday
72,1,High,1200,Weekend_holiday
72,1,High,1200,Weekday
74,1,High,1200,Weekend_holiday
74,1,High,1200,Weekday
71,1,High,1200,Weekend_holiday
71,1,High,1200,Weekday
73,1,High,1200,Weekend_holiday
73,1,High,1200,Weekday
81,1,High,1200,Weekend_holiday
81,1,High,1200,Weekday
81,2,High,1200,Weekend_holiday
81,2,High,1200,Weekday
81,15,High,1200,Weekend_holiday
81,15,High,1200,Weekday
82,1,High,1200,Weekend_holiday
82,1,High,1200,Weekday
83,1,High,1200,Weekend_holiday
83,1,High,1200,Weekday
83,2,High,1200,Weekend_holiday
83,2,High,1200,Weekday
133,1,High,1200,Weekend_holiday
133,1,High,1200,Weekday
133,2,High,1200,Weekend_holiday
133,2,High,1200,Weekday
72,1,High,1400,Weekend_holiday
72,1,High,1400,Weekday
74,1,High,1400,Weekend_holiday
74,1,High,1400,Weekday
71,1,High,1400,Weekend_holiday
71,1,High,1400,Weekday
73,1,High,1400,Weekend_holiday
73,1,High,1400,Weekday
81,1,High,1400,Weekend_holiday
81,1,High,1400,Weekday
81,2,High,1400,Weekend_holiday
81,2,High,1400,Weekday
81,15,High,1400,Weekend_holiday
81,15,High,1400,Weekday
82,1,High,1400,Weekend_holiday
82,1,High,1400,Weekday
83,1,High,1400,Weekend_holiday
83,1,High,1400,Weekday
83,2,High,1400,Weekend_holiday
83,2,High,1400,Weekday
133,1,High,1400,Weekend_holiday
133,1,High,1400,Weekday
133,2,High,1400,Weekend_holiday
133,2,High,1400,Weekday
72,1,High,1600,Weekend_holiday
72,1,High,1600,Weekday
74,1,High,1600,Weekend_holiday
74,1,High,1600,Weekday
81,1,High,1600,Weekend_holiday
81,1,High,1600,Weekday
81,2,High,1600,Weekend_holiday
81,2,High,1600,Weekday
81,15,High,1600,Weekend_holiday
81,15,High,1600,Weekday
83,1,High,1600,Weekend_holiday
83,1,High,1600,Weekday
83,2,High,1600,Weekend_holiday
83,2,High,1600,Weekday
133,1,High,1600,Weekend_holiday
133,1,High,1600,Weekday
133,2,High,1600,Weekend_holiday
133,2,High,1600,Weekday
81,1,High,1800,Weekend_holiday
81,1,High,1800,Weekday
81,2,High,1800,Weekend_holiday
81,2,High,1800,Weekday
81,15,High,1800,Weekend_holiday
81,15,High,1800,Weekday
72,1,Medium,800,Weekend_holiday
72,1,Medium,800,Weekday
74,1,Medium,800,Weekend_holiday
74,1,Medium,800,Weekday
71,1,Medium,800,Weekend_holiday
71,1,Medium,800,Weekday
73,1,Medium,800,Weekend_holiday
73,1,Medium,800,Weekday
82,1,Medium,800,Weekend_holiday
82,1,Medium,800,Weekday
83,1,Medium,800,Weekend_holiday
83,1,Medium,800,Weekday
83,2,Medium,800,Weekend_holiday
83,2,Medium,800,Weekday
133,1,Medium,800,Weekend_holiday
133,1,Medium,800,Weekday
133,2,Medium,800,Weekend_holiday
133,2,Medium,800,Weekday
71,1,Medium,1600,Weekend_holiday
71,1,Medium,1600,Weekday
73,1,Medium,1600,Weekend_holiday
73,1,Medium,1600,Weekday
82,1,Medium,1600,Weekend_holiday
82,1,Medium,1600,Weekday
72,1,Medium,1800,Weekend_holiday
72,1,Medium,1800,Weekday
74,1,Medium,1800,Weekend_holiday
74,1,Medium,1800,Weekday
71,1,Medium,1800,Weekend_holiday
71,1,Medium,1800,Weekday
73,1,Medium,1800,Weekend_holiday
73,1,Medium,1800,Weekday
82,1,Medium,1800,Weekend_holiday
82,1,Medium,1800,Weekday
83,1,Medium,1800,Weekend_holiday
83,1,Medium,1800,Weekday
83,2,Medium,1800,Weekend_holiday
83,2,Medium,1800,Weekday
133,1,Medium,1800,Weekend_holiday
133,1,Medium,1800,Weekday
133,2,Medium,1800,Weekend_holiday
133,2,Medium,1800,Weekday
71,2,Low,800,Weekend_holiday
71,2,Low,800,Weekday
81,3,Low,800,Weekend_holiday
81,3,Low,800,Weekday
81,5,Low,800,Weekend_holiday
81,5,Low,800,Weekday
81,6,Low,800,Weekend_holiday
81,6,Low,800,Weekday
81,7,Low,800,Weekend_holiday
81,7,Low,800,Weekday
81,8,Low,800,Weekend_holiday
81,8,Low,800,Weekday
81,9,Low,800,Weekend_holiday
81,9,Low,800,Weekday
81,10,Low,800,Weekend_holiday
81,10,Low,800,Weekday
81,11,Low,800,Weekend_holiday
81,11,Low,800,Weekday
81,12,Low,800,Weekend_holiday
81,12,Low,800,Weekday
81,13,Low,800,Weekend_holiday
81,13,Low,800,Weekday
81,14,Low,800,Weekend_holiday
81,14,Low,800,Weekday
81,16,Low,800,Weekend_holiday
81,16,Low,800,Weekday
71,2,Low,1000,Weekend_holiday
71,2,Low,1000,Weekday
81,3,Low,1000,Weekend_holiday
81,3,Low,1000,Weekday
81,5,Low,1000,Weekend_holiday
81,5,Low,1000,Weekday
81,6,Low,1000,Weekend_holiday
81,6,Low,1000,Weekday
81,7,Low,1000,Weekend_holiday
81,7,Low,1000,Weekday
81,8,Low,1000,Weekend_holiday
81,8,Low,1000,Weekday
81,9,Low,1000,Weekend_holiday
81,9,Low,1000,Weekday
81,10,Low,1000,Weekend_holiday
81,10,Low,1000,Weekday
81,11,Low,1000,Weekend_holiday
81,11,Low,1000,Weekday
81,12,Low,1000,Weekend_holiday
81,12,Low,1000,Weekday
81,13,Low,1000,Weekend_holiday
81,13,Low,1000,Weekday
81,14,Low,1000,Weekend_holiday
81,14,Low,1000,Weekday
81,16,Low,1000,Weekend_holiday
81,16,Low,1000,Weekday
71,2,Low,1200,Weekend_holiday
71,2,Low,1200,Weekday
81,3,Low,1200,Weekend_holiday
81,3,Low,1200,Weekday
81,5,Low,1200,Weekend_holiday
81,5,Low,1200,Weekday
81,6,Low,1200,Weekend_holiday
81,6,Low,1200,Weekday
81,7,Low,1200,Weekend_holiday
81,7,Low,1200,Weekday
81,8,Low,1200,Weekend_holiday
81,8,Low,1200,Weekday
81,9,Low,1200,Weekend_holiday
81,9,Low,1200,Weekday
81,10,Low,1200,Weekend_holiday
81,10,Low,1200,Weekday
81,11,Low,1200,Weekend_holiday
81,11,Low,1200,Weekday
81,12,Low,1200,Weekend_holiday
81,12,Low,1200,Weekday
81,13,Low,1200,Weekend_holiday
81,13,Low,1200,Weekday
81,14,Low,1200,Weekend_holiday
81,14,Low,1200,Weekday
81,16,Low,1200,Weekend_holiday
81,16,Low,1200,Weekday
71,2,Low,1400,Weekend_holiday
71,2,Low,1400,Weekday
81,3,Low,1400,Weekend_holiday
81,3,Low,1400,Weekday
81,5,Low,1400,Weekend_holiday
81,5,Low,1400,Weekday
81,6,Low,1400,Weekend_holiday
81,6,Low,1400,Weekday
81,7,Low,1400,Weekend_holiday
81,7,Low,1400,Weekday
81,8,Low,1400,Weekend_holiday
81,8,Low,1400,Weekday
81,9,Low,1400,Weekend_holiday
81,9,Low,1400,Weekday
81,10,Low,1400,Weekend_holiday
81,10,Low,1400,Weekday
81,11,Low,1400,Weekend_holiday
81,11,Low,1400,Weekday
81,12,Low,1400,Weekend_holiday
81,12,Low,1400,Weekday
81,13,Low,1400,Weekend_holiday
81,13,Low,1400,Weekday
81,14,Low,1400,Weekend_holiday
81,14,Low,1400,Weekday
81,16,Low,1400,Weekend_holiday
81,16,Low,1400,Weekday
71,2,Low,1600,Weekend_holiday
71,2,Low,1600,Weekday
81,3,Low,1600,Weekend_holiday
81,3,Low,1600,Weekday
81,5,Low,1600,Weekend_holiday
81,5,Low,1600,Weekday
81,6,Low,1600,Weekend_holiday
81,6,Low,1600,Weekday
81,7,Low,1600,Weekend_holiday
81,7,Low,1600,Weekday
81,8,Low,1600,Weekend_holiday
81,8,Low,1600,Weekday
81,9,Low,1600,Weekend_holiday
81,9,Low,1600,Weekday
81,10,Low,1600,Weekend_holiday
81,10,Low,1600,Weekday
81,11,Low,1600,Weekend_holiday
81,11,Low,1600,Weekday
81,12,Low,1600,Weekend_holiday
81,12,Low,1600,Weekday
81,13,Low,1600,Weekend_holiday
81,13,Low,1600,Weekday
81,14,Low,1600,Weekend_holiday
81,14,Low,1600,Weekday
81,16,Low,1600,Weekend_holiday
81,16,Low,1600,Weekday
71,2,Low,1800,Weekend_holiday
71,2,Low,1800,Weekday
81,3,Low,1800,Weekend_holiday
81,3,Low,1800,Weekday
81,5,Low,1800,Weekend_holiday
81,5,Low,1800,Weekday
81,6,Low,1800,Weekend_holiday
81,6,Low,1800,Weekday
81,7,Low,1800,Weekend_holiday
81,7,Low,1800,Weekday
81,8,Low,1800,Weekend_holiday
81,8,Low,1800,Weekday
81,9,Low,1800,Weekend_holiday
81,9,Low,1800,Weekday
81,10,Low,1800,Weekend_holiday
81,10,Low,1800,Weekday
81,11,Low,1800,Weekend_holiday
81,11,Low,1800,Weekday
81,12,Low,1800,Weekend_holiday
81,12,Low,1800,Weekday
81,13,Low,1800,Weekend_holiday
81,13,Low,1800,Weekday
81,14,Low,1800,Weekend_holiday
81,14,Low,1800,Weekday
81,16,Low,1800,Weekend_holiday
81,16,Low,1800,Weekday
60,1,High,800,Weekday
51,10,High,800,Weekday
54,1,High,800,Weekday
54,2,High,800,Weekday
52,1,High,800,Weekday
52,3,High,800,Weekday
53,1,High,800,Weekday
56,3,High,800,Weekday
56,8,High,800,Weekday
56,10,High,800,Weekday
56,14,High,800,Weekday
137,1,High,800,Weekday
137,9,High,800,Weekday
59,1,High,1000,Weekday
60,1,High,1000,Weekday
51,10,High,1000,Weekday
55,1,High,1000,Weekday
137,1,High,1000,Weekday
137,9,High,1000,Weekday
59,1,High,1200,Weekday
60,1,High,1200,Weekday
51,10,High,1200,Weekday
55,1,High,1200,Weekday
137,1,High,1200,Weekday
137,9,High,1200,Weekday
61,1,High,1400,Weekday
61,2,High,1400,Weekday
60,1,High,1400,Weekday
51,10,High,1400,Weekday
52,3,High,1400,Weekday
137,1,High,1400,Weekday
137,9,High,1400,Weekday
58,1,High,1600,Weekday
58,7,High,1600,Weekday
59,1,High,1600,Weekday
61,1,High,1600,Weekday
61,2,High,1600,Weekday
60,1,High,1600,Weekday
51,1,High,1600,Weekday
51,3,High,1600,Weekday
51,10,High,1600,Weekday
54,1,High,1600,Weekday
54,2,High,1600,Weekday
55,1,High,1600,Weekday
52,1,High,1600,Weekday
52,3,High,1600,Weekday
53,1,High,1600,Weekday
56,2,High,1600,Weekday
56,3,High,1600,Weekday
56,8,High,1600,Weekday
56,10,High,1600,Weekday
56,14,High,1600,Weekday
99,1,High,1600,Weekday
98,2,High,1600,Weekday
98,4,High,1600,Weekday
137,1,High,1600,Weekday
137,9,High,1600,Weekday
58,1,High,1800,Weekday
61,2,High,1800,Weekday
60,1,High,1800,Weekday
51,1,High,1800,Weekday
51,3,High,1800,Weekday
51,10,High,1800,Weekday
54,1,High,1800,Weekday
54,2,High,1800,Weekday
55,2,High,1800,Weekday
52,3,High,1800,Weekday
53,1,High,1800,Weekday
56,2,High,1800,Weekday
56,3,High,1800,Weekday
98,2,High,1800,Weekday
98,4,Medium,1800,Weekday
137,1,High,1800,Weekday
137,9,High,1800,Weekday
58,1,Medium,800,Weekday
59,2,Medium,800,Weekday
61,1,Medium,800,Weekday
61,2,Medium,800,Weekday
60,3,Medium,800,Weekday
60,4,Medium,800,Weekday
60,5,Medium,800,Weekday
60,7,Medium,800,Weekday
51,1,Medium,800,Weekday
51,3,Medium,800,Weekday
54,3,Medium,800,Weekday
54,10,Medium,800,Weekday
54,12,Medium,800,Weekday
54,16,Medium,800,Weekday
54,17,Medium,800,Weekday
55,2,Medium,800,Weekday
55,3,Medium,800,Weekday
55,5,Medium,800,Weekday
55,12,Medium,800,Weekday
53,6,Medium,800,Weekday
53,7,Medium,800,Weekday
56,2,Medium,800,Weekday
56,4,Medium,800,Weekday
56,6,Medium,800,Weekday
56,9,Medium,800,Weekday
56,11,Medium,800,Weekday
56,12,Medium,800,Weekday
99,1,Medium,800,Weekday
98,2,Medium,800,Weekday
61,1,Medium,1000,Weekday
60,3,Medium,1000,Weekday
60,4,Medium,1000,Weekday
60,5,Medium,1000,Weekday
60,7,Medium,1000,Weekday
51,1,Medium,1000,Weekday
51,3,Medium,1000,Weekday
54,1,Medium,1000,Weekday
54,2,Medium,1000,Weekday
54,16,Medium,1000,Weekday
55,3,Medium,1000,Weekday
55,5,Medium,1000,Weekday
55,12,Medium,1000,Weekday
52,1,Medium,1000,Weekday
52,3,Medium,1000,Weekday
56,3,Medium,1000,Weekday
56,4,Medium,1000,Weekday
99,1,Medium,1000,Weekday
98,2,Medium,1000,Weekday
61,1,Medium,1200,Weekday
60,3,Medium,1200,Weekday
60,4,Medium,1200,Weekday
60,5,Medium,1200,Weekday
60,7,Medium,1200,Weekday
51,1,Medium,1200,Weekday
51,3,Medium,1200,Weekday
54,1,Medium,1200,Weekday
54,2,Medium,1200,Weekday
54,16,Medium,1200,Weekday
55,3,Medium,1200,Weekday
55,5,Medium,1200,Weekday
55,12,Medium,1200,Weekday
52,1,Medium,1200,Weekday
52,3,Medium,1200,Weekday
56,3,Medium,1200,Weekday
56,4,Medium,1200,Weekday
99,1,Medium,1200,Weekday
98,2,Medium,1200,Weekday
59,1,Medium,1400,Weekday
60,3,Medium,1400,Weekday
60,4,Medium,1400,Weekday
60,5,Medium,1400,Weekday
60,7,Medium,1400,Weekday
51,1,Medium,1400,Weekday
51,3,Medium,1400,Weekday
54,1,Medium,1400,Weekday
54,2,Medium,1400,Weekday
54,16,Medium,1400,Weekday
55,1,Medium,1400,Weekday
55,3,Medium,1400,Weekday
55,5,Medium,1400,Weekday
55,12,Medium,1400,Weekday
52,1,Medium,1400,Weekday
52,2,Medium,1400,Weekday
56,3,Medium,1400,Weekday
56,4,Medium,1400,Weekday
99,1,Medium,1400,Weekday
98,2,Medium,1400,Weekday
58,8,Medium,1600,Weekday
60,3,Medium,1600,Weekday
60,4,Medium,1600,Weekday
60,5,Medium,1600,Weekday
60,7,Medium,1600,Weekday
54,3,Medium,1600,Weekday
54,5,Medium,1600,Weekday
54,6,Medium,1600,Weekday
54,7,Medium,1600,Weekday
54,9,Medium,1600,Weekday
54,10,Medium,1600,Weekday
54,12,Medium,1600,Weekday
54,16,Medium,1600,Weekday
54,17,Medium,1600,Weekday
55,2,Medium,1600,Weekday
55,3,Medium,1600,Weekday
55,5,Medium,1600,Weekday
55,10,Medium,1600,Weekday
55,12,Medium,1600,Weekday
52,2,Medium,1600,Weekday
53,6,Medium,1600,Weekday
53,7,Medium,1600,Weekday
56,4,Medium,1600,Weekday
56,6,Medium,1600,Weekday
56,9,Medium,1600,Weekday
56,11,Medium,1600,Weekday
56,12,Medium,1600,Weekday
98,1,Medium,1600,Weekday
98,3,Medium,1600,Weekday
98,4,Medium,1400,Weekday
98,4,Medium,1200,Weekday
58,7,Medium,1800,Weekday
59,1,Medium,1800,Weekday
59,2,Medium,1800,Weekday
61,1,Medium,1800,Weekday
60,3,Medium,1800,Weekday
60,4,Medium,1800,Weekday
60,5,Medium,1800,Weekday
60,7,Medium,1800,Weekday
54,3,Medium,1800,Weekday
54,5,Medium,1800,Weekday
54,6,Medium,1800,Weekday
54,7,Medium,1800,Weekday
54,9,Medium,1800,Weekday
54,10,Medium,1800,Weekday
54,12,Medium,1800,Weekday
54,16,Medium,1800,Weekday
54,17,Medium,1800,Weekday
55,1,Medium,1800,Weekday
55,3,Medium,1800,Weekday
55,5,Medium,1800,Weekday
55,10,Medium,1800,Weekday
55,12,Medium,1800,Weekday
52,2,Medium,1800,Weekday
53,6,Medium,1800,Weekday
53,7,Medium,1800,Weekday
56,4,Medium,1800,Weekday
56,8,Medium,1800,Weekday
56,9,Medium,1800,Weekday
56,11,Medium,1800,Weekday
56,12,Medium,1800,Weekday
56,14,Medium,1800,Weekday
99,1,Medium,1800,Weekday
98,3,Medium,1800,Weekday
98,4,Medium,1000,Weekday
58,2,Low,800,Weekday
58,4,Low,800,Weekday
58,5,Low,800,Weekday
58,6,Low,800,Weekday
58,7,Low,800,Weekday
58,8,Low,800,Weekday
58,9,Low,800,Weekday
59,1,Low,800,Weekday
59,3,Low,800,Weekday
59,4,Low,800,Weekday
59,5,Low,800,Weekday
61,3,Low,800,Weekday
61,4,Low,800,Weekday
61,5,Low,800,Weekday
61,6,Low,800,Weekday
61,7,Low,800,Weekday
61,8,Low,800,Weekday
60,2,Low,800,Weekday
60,6,Low,800,Weekday
60,8,Low,800,Weekday
60,9,Low,800,Weekday
60,10,Low,800,Weekday
51,2,Low,800,Weekday
51,4,Low,800,Weekday
51,5,Low,800,Weekday
51,6,Low,800,Weekday
51,7,Low,800,Weekday
51,8,Low,800,Weekday
51,9,Low,800,Weekday
51,11,Low,800,Weekday
51,12,Low,800,Weekday
51,13,Low,800,Weekday
51,14,Low,800,Weekday
51,15,Low,800,Weekday
51,16,Low,800,Weekday
51,17,Low,800,Weekday
51,18,Low,800,Weekday
51,19,Low,800,Weekday
51,20,Low,800,Weekday
51,21,Low,800,Weekday
51,22,Low,800,Weekday
51,23,Low,800,Weekday
51,24,Low,800,Weekday
54,4,Low,800,Weekday
54,5,Low,800,Weekday
54,6,Low,800,Weekday
54,7,Low,800,Weekday
54,8,Low,800,Weekday
54,9,Low,800,Weekday
54,11,Low,800,Weekday
54,13,Low,800,Weekday
54,14,Low,800,Weekday
54,15,Low,800,Weekday
55,1,Low,800,Weekday
55,4,Low,800,Weekday
55,6,Low,800,Weekday
55,7,Low,800,Weekday
55,8,Low,800,Weekday
55,10,Low,800,Weekday
55,11,Low,800,Weekday
55,13,Low,800,Weekday
55,14,Low,800,Weekday
52,2,Low,800,Weekday
52,4,Low,800,Weekday
52,5,Low,800,Weekday
52,6,Low,800,Weekday
52,7,Low,800,Weekday
52,8,Low,800,Weekday
52,9,Low,800,Weekday
53,3,Low,800,Weekday
53,4,Low,800,Weekday
53,5,Low,800,Weekday
53,8,Low,800,Weekday
56,1,Low,800,Weekday
56,5,Low,800,Weekday
56,7,Low,800,Weekday
56,13,Low,800,Weekday
99,2,Low,800,Weekday
99,3,Low,800,Weekday
99,4,Low,800,Weekday
98,1,Low,800,Weekday
98,3,Low,800,Weekday
98,4,Medium,800,Weekday
137,2,Low,800,Weekday
137,3,Low,800,Weekday
137,4,Low,800,Weekday
137,5,Low,800,Weekday
137,6,Low,800,Weekday
137,7,Low,800,Weekday
137,8,Low,800,Weekday
58,1,Low,1000,Weekday
58,2,Low,1000,Weekday
58,4,Low,1000,Weekday
58,5,Low,1000,Weekday
58,6,Low,1000,Weekday
58,7,Low,1000,Weekday
58,8,Low,1000,Weekday
58,9,Low,1000,Weekday
59,2,Low,1000,Weekday
59,3,Low,1000,Weekday
59,4,Low,1000,Weekday
59,5,Low,1000,Weekday
61,2,Low,1000,Weekday
61,3,Low,1000,Weekday
61,4,Low,1000,Weekday
61,5,Low,1000,Weekday
61,6,Low,1000,Weekday
61,7,Low,1000,Weekday
61,8,Low,1000,Weekday
60,2,Low,1000,Weekday
60,6,Low,1000,Weekday
60,8,Low,1000,Weekday
60,9,Low,1000,Weekday
60,10,Low,1000,Weekday
51,2,Low,1000,Weekday
51,4,Low,1000,Weekday
51,5,Low,1000,Weekday
51,6,Low,1000,Weekday
51,7,Low,1000,Weekday
51,8,Low,1000,Weekday
51,9,Low,1000,Weekday
51,11,Low,1000,Weekday
51,12,Low,1000,Weekday
51,13,Low,1000,Weekday
51,14,Low,1000,Weekday
51,15,Low,1000,Weekday
51,16,Low,1000,Weekday
51,17,Low,1000,Weekday
51,18,Low,1000,Weekday
51,19,Low,1000,Weekday
51,20,Low,1000,Weekday
51,21,Low,1000,Weekday
51,22,Low,1000,Weekday
51,23,Low,1000,Weekday
51,24,Low,1000,Weekday
54,3,Low,1000,Weekday
54,4,Low,1000,Weekday
54,5,Low,1000,Weekday
54,6,Low,1000,Weekday
54,7,Low,1000,Weekday
54,8,Low,1000,Weekday
54,9,Low,1000,Weekday
54,10,Low,1000,Weekday
54,11,Low,1000,Weekday
54,12,Low,1000,Weekday
54,13,Low,1000,Weekday
54,14,Low,1000,Weekday
54,15,Low,1000,Weekday
54,17,Low,1000,Weekday
55,2,Low,1000,Weekday
55,4,Low,1000,Weekday
55,6,Low,1000,Weekday
55,7,Low,1000,Weekday
55,8,Low,1000,Weekday
55,10,Low,1000,Weekday
55,11,Low,1000,Weekday
55,13,Low,1000,Weekday
55,14,Low,1000,Weekday
52,2,Low,1000,Weekday
52,4,Low,1000,Weekday
52,5,Low,1000,Weekday
52,6,Low,1000,Weekday
52,7,Low,1000,Weekday
52,8,Low,1000,Weekday
52,9,Low,1000,Weekday
53,1,Low,1000,Weekday
53,3,Low,1000,Weekday
53,4,Low,1000,Weekday
53,5,Low,1000,Weekday
53,6,Low,1000,Weekday
53,7,Low,1000,Weekday
53,8,Low,1000,Weekday
56,1,Low,1000,Weekday
56,2,Low,1000,Weekday
56,5,Low,1000,Weekday
56,6,Low,1000,Weekday
56,7,Low,1000,Weekday
56,8,Low,1000,Weekday
56,9,Low,1000,Weekday
56,10,Low,1000,Weekday
56,11,Low,1000,Weekday
56,12,Low,1000,Weekday
56,13,Low,1000,Weekday
56,14,Low,1000,Weekday
99,2,Low,1000,Weekday
99,3,Low,1000,Weekday
99,4,Low,1000,Weekday
98,1,Low,1000,Weekday
98,3,Low,1000,Weekday
137,2,Low,1000,Weekday
137,3,Low,1000,Weekday
137,4,Low,1000,Weekday
137,5,Low,1000,Weekday
137,6,Low,1000,Weekday
137,7,Low,1000,Weekday
137,8,Low,1000,Weekday
58,1,Low,1200,Weekday
58,2,Low,1200,Weekday
58,4,Low,1200,Weekday
58,5,Low,1200,Weekday
