Agency_name,Agency_id,Park_name,Park_trail_id,Entrance_id,Start_time,Day_type,Usage_class
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,10:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,10:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,12:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,12:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,2:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,2:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,4:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,4:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,6:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,49,6:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,12:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,12:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,2:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,2:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,4:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,4:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,6:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,50,6:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,12:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,12:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,2:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,2:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,4:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,4:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,6:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,51,6:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,12:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,12:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,2:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,2:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,4:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,4:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,6:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,52,6:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,8:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,8:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,10:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,10:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,12:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,12:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,2:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,2:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,4:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,4:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,6:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,53,6:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,8:00 AM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,8:00 AM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,2:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,2:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,4:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,4:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,6:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,54,6:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,8:00 AM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,8:00 AM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,10:00 AM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,10:00 AM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,4:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,4:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,6:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,55,6:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,4:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,4:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,6:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,56,6:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,8:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,8:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,4:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,4:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,6:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,57,6:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,4:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,4:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,6:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,58,6:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,8:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,8:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,4:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,4:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,6:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Minneapolis Chain of Lakes Regional Park,43,59,6:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,8:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,8:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,10:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,10:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,12:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,12:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,2:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,2:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,4:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,4:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,6:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,1,6:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,4:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,4:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,6:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,3,6:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,12:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,12:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,2:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,2:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,4:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,4:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,6:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,4,6:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,4:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,4:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,6:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,5,6:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,4:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,4:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,6:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,6,6:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,8:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,8:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,10:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,10:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,12:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,12:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,2:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,2:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,4:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,4:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,6:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,7,6:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,8:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,8:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,10:00 AM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,10:00 AM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,12:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,12:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,2:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,2:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,4:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,4:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,6:00 PM,Weekend_holiday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,8,6:00 PM,Weekday,High
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,12:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,12:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,2:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,2:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,4:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,4:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,6:00 PM,Weekend_holiday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,9,6:00 PM,Weekday,Medium
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,2:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,4:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,4:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,6:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,10,6:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,11,8:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,11,8:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,11,10:00 AM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,11,10:00 AM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,11,12:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,11,12:00 PM,Weekday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,11,2:00 PM,Weekend_holiday,Low
Minneapolis Park and Recreation Board,5,Mississippi Gorge Regional Park,44,11,2:00 PM,Weekday,Low
