Year,Park,agency,Entrance,totalsum,samclass,daytype,totalall,Biker,Pedskat,Vehicle,Bus,Horse,Boat,orgstart,gooddate,half,expfact,new2008ppv,newppb,day#s,carpeop,buspeop
2016,33,9,1,37097.28,1,1,187.36,2,0,56,0,0,0,1600,813,2,6,3.31,39.73,33,185.36,0
2016,33,9,1,37257.36,1,2,92.68,0,0,28,0,0,0,1600,808,2,6,3.31,39.73,67,92.68,0
2016,33,9,1,45876.6,1,1,231.7,0,0,70,0,0,0,1400,625,1,6,3.31,39.73,33,231.7,0
2016,33,9,1,52826.4,1,1,266.8,2,0,80,0,0,0,1600,611,1,6,3.31,39.73,33,264.8,0
2016,33,9,1,57216.66,1,2,142.33,0,0,43,0,0,0,800,701,1,6,3.31,39.73,67,142.33,0
2016,33,9,1,62459.1,1,1,315.45,1,0,95,0,0,0,1400,821,2,6,3.31,39.73,33,314.45,0
2016,33,9,1,106171.56,1,1,536.22,0,0,162,0,0,0,1000,626,1,6,3.31,39.73,33,536.22,0
2017,33,9,3,0,3,2,0,0,0,0,0,0,0,1400,727,2,24,2.75,39.73,67,0,0
2017,33,9,6,0,3,2,0,0,0,0,0,0,0,1000,623,1,24,2.75,39.73,67,0,0
2017,33,9,6,0,3,1,0,0,0,0,0,0,0,1600,819,2,24,2.75,39.73,33,0,0
2017,33,9,4,804,2,2,2,0,0,0,0,0,2,1000,620,1,6,2.75,39.73,67,0,0
2017,33,9,4,2412,2,2,6,0,6,0,0,0,0,1200,815,2,6,2.75,39.73,67,0,0
2017,33,9,2,3168,3,1,4,0,4,0,0,0,0,800,826,2,24,2.75,39.73,33,0,0
2017,33,9,1,7738.5,1,2,19.25,0,0,7,0,0,0,1600,821,2,6,2.75,39.73,67,19.25,0
2017,33,9,4,9504,2,1,48,0,48,0,0,0,0,1200,729,2,6,2.75,39.73,33,0,0
2017,33,9,4,12474,2,1,63,0,63,0,0,0,0,1200,701,1,6,2.75,39.73,33,0,0
2017,33,9,1,15175.5,1,2,37.75,0,2,13,0,0,0,800,622,1,6,2.75,39.73,67,35.75,0
2017,33,9,1,17968.5,1,1,90.75,0,0,33,0,0,0,1200,611,1,6,2.75,39.73,33,90.75,0
2017,33,9,1,23215.5,1,2,57.75,0,0,21,0,0,0,1800,711,1,6,2.75,39.73,67,57.75,0
2017,33,9,1,25426.5,1,2,63.25,0,0,23,0,0,0,1600,901,2,6,2.75,39.73,67,63.25,0
2017,33,9,1,36333,1,1,183.5,0,2,66,0,0,0,1400,527,1,6,2.75,39.73,33,181.5,0
2017,33,9,1,53806.5,1,1,271.75,0,0,97,0,0,5,1600,715,2,6,2.75,39.73,33,266.75,0
2017,33,9,1,80041.5,1,1,404.25,0,0,147,0,0,0,1000,702,1,6,2.75,39.73,33,404.25,0
2017,33,9,1,83704.5,1,1,422.75,2,0,153,0,0,0,1200,708,1,6,2.75,39.73,33,420.75,0
2017,33,9,1,110433.42,1,2,274.71,0,0,71,2,0,0,1000,621,1,6,2.75,39.73,67,195.25,79.46
2014,34,9,3,0,3,1,0,0,0,0,0,0,0,1400,622,1,30,2.52,39.73,33,0,0
2014,34,9,6,0,2,2,0,0,0,0,0,0,0,1400,808,2,10,2.52,39.73,68,0,0
2014,34,9,7,0,3,1,0,0,0,0,0,0,0,1000,720,2,30,2.52,39.73,33,0,0
2014,34,9,8,0,3,2,0,0,0,0,0,0,0,1600,707,1,30,2.52,39.73,68,0,0
2014,34,9,2,665.28,1,1,2.52,0,0,1,0,0,0,1600,816,2,8,2.52,39.73,33,2.52,0
2014,34,9,2,665.28,1,1,2.52,0,0,1,0,0,0,1800,824,2,8,2.52,39.73,33,2.52,0
2014,34,9,2,3189.12,1,1,12.08,0,2,4,0,0,0,1600,629,1,8,2.52,39.73,33,10.08,0
2014,34,9,3,4080,3,2,2,0,2,0,0,0,0,1400,716,1,30,2.52,39.73,68,0,0
2014,34,9,2,4112.64,1,2,7.56,0,0,3,0,0,0,1800,806,2,8,2.52,39.73,68,7.56,0
2014,34,9,2,4255.68,1,1,16.12,0,1,6,0,0,0,1000,628,1,8,2.52,39.73,33,15.12,0
2014,34,9,1,4989.6,2,1,15.12,0,0,6,0,0,0,1200,608,1,10,2.52,39.73,33,15.12,0
2014,34,9,6,5140.8,2,2,7.56,0,0,3,0,0,0,1600,606,1,10,2.52,39.73,68,7.56,0
2014,34,9,1,6027.52,1,2,11.08,1,0,4,0,0,0,800,807,2,8,2.52,39.73,68,10.08,0
2014,34,9,1,9313.92,1,1,35.28,0,0,14,0,0,0,1600,525,1,8,2.52,39.73,33,35.28,0
2014,34,9,2,10140.16,1,2,18.64,0,1,7,0,0,0,1600,703,1,8,2.52,39.73,68,17.64,0
2014,34,9,1,16994.56,1,2,31.24,1,0,12,0,0,0,800,610,1,8,2.52,39.73,68,30.24,0
2014,34,9,1,22413.6,2,1,67.92,8,7,21,0,0,0,1200,802,2,10,2.52,39.73,33,52.92,0
2014,34,9,1,43302.4,1,2,79.6,4,0,30,0,0,0,1600,528,1,8,2.52,39.73,68,75.6,0
2015,34,9,1,0,1,2,0,0,0,0,0,0,0,1800,724,2,8,2.52,39.73,68,0,0
2015,34,9,1,0,2,2,0,0,0,0,0,0,0,1400,810,2,10,2.52,39.73,68,0,0
2015,34,9,3,0,3,1,0,0,0,0,0,0,0,1800,607,1,30,2.52,39.73,35,0,0
2015,34,9,3,0,3,2,0,0,0,0,0,0,0,800,818,2,30,2.52,39.73,68,0,0
2015,34,9,4,0,3,1,0,0,0,0,0,0,0,1600,823,2,30,2.52,39.73,35,0,0
2015,34,9,6,0,2,2,0,0,0,0,0,0,0,1000,727,2,10,2.52,39.73,68,0,0
2015,34,9,8,0,3,2,0,0,0,0,0,0,0,1400,708,1,30,2.52,39.73,68,0,0
2015,34,9,1,882,2,1,2.52,0,0,1,0,0,0,1200,620,1,10,2.52,39.73,35,2.52,0
2015,34,9,2,1360,2,2,2,0,2,0,0,0,0,1400,716,2,10,2.52,39.73,68,0,0
2015,34,9,2,1370.88,1,2,2.52,0,0,1,0,0,0,1600,604,1,8,2.52,39.73,68,2.52,0
2015,34,9,2,1411.2,1,1,5.04,0,0,2,0,0,0,1800,524,1,8,2.52,39.73,35,5.04,0
2015,34,9,6,2646,2,1,7.56,0,0,3,0,0,0,1800,719,2,10,2.52,39.73,35,7.56,0
2015,34,9,2,5483.52,1,2,10.08,0,0,4,0,0,0,1800,805,2,8,2.52,39.73,68,10.08,0
2015,34,9,1,48981.76,1,2,90.04,21,1,27,0,0,0,1600,625,1,8,2.52,39.73,68,68.04,0
2016,34,9,8,0,3,2,0,0,0,0,0,0,0,1800,701,1,24,2.52,39.73,67,0,0
2016,34,9,8,0,3,1,0,0,0,0,0,0,0,1200,814,2,24,2.52,39.73,33,0,0
2016,34,9,8,0,3,2,0,0,0,0,0,0,0,1600,825,2,24,2.52,39.73,67,0,0
2016,34,9,1,804,1,2,2,1,1,0,0,0,0,1600,727,2,6,2.52,39.73,67,0,0
2016,34,9,1,1290.96,1,1,6.52,0,4,1,0,0,0,1400,723,2,6,2.52,39.73,33,2.52,0
2016,34,9,7,2376,3,1,3,0,0,0,0,3,0,1200,709,1,24,2.52,39.73,33,0,0
2016,34,9,1,2621.04,1,2,6.52,0,4,1,0,0,0,1400,725,2,6,2.52,39.73,67,2.52,0
2016,34,9,5,5369.76,2,1,9.04,0,4,2,0,0,0,1200,821,2,18,2.52,39.73,33,5.04,0
2016,34,9,1,6581.52,1,1,33.24,3,0,12,0,0,0,1600,710,1,6,2.52,39.73,33,30.24,0
2016,34,9,2,7284.24,2,2,6.04,0,1,2,0,0,0,1000,721,2,18,2.52,39.73,67,5.04,0
2016,34,9,1,8078.4,1,1,40.8,1,2,15,0,0,0,1000,529,1,6,2.52,39.73,33,37.8,0
2016,34,9,1,9519.36,1,2,23.68,0,1,9,0,0,0,1000,623,1,6,2.52,39.73,67,22.68,0
2016,34,9,6,10323.36,2,2,8.56,1,0,3,0,0,0,1600,630,1,18,2.52,39.73,67,7.56,0
2016,34,9,6,10478.16,2,1,17.64,0,0,7,0,0,0,1600,717,2,18,2.52,39.73,33,17.64,0
2016,34,9,1,13362.48,1,2,33.24,3,0,12,0,0,0,1000,831,2,6,2.52,39.73,67,30.24,0
2016,34,9,1,15546.96,1,1,78.52,9,4,26,0,0,0,800,626,1,6,2.52,39.73,33,65.52,0
2016,34,9,1,17221.68,1,2,42.84,0,0,17,0,0,0,1400,620,1,6,2.52,39.73,67,42.84,0
2016,34,9,1,17257.68,1,1,87.16,4,0,33,0,0,0,1400,731,2,6,2.52,39.73,33,83.16,0
2017,34,9,4,0,3,2,0,0,0,0,0,0,0,1800,706,1,24,2.75,39.73,67,0,0
2017,34,9,7,0,3,1,0,0,0,0,0,0,0,1600,709,1,24,2.75,39.73,33,0,0
2017,34,9,7,0,3,1,0,0,0,0,0,0,0,1400,730,2,24,2.75,39.73,33,0,0
2017,34,9,5,4522.5,2,2,3.75,0,1,1,0,0,0,1400,628,1,18,2.75,39.73,67,2.75,0
2017,34,9,7,6432,3,2,4,0,4,0,0,0,0,1400,808,2,24,2.75,39.73,67,0,0
2017,34,9,2,6534,2,1,11,0,0,4,0,0,0,1600,529,1,18,2.75,39.73,33,11,0
2017,34,9,6,6633,2,2,5.5,0,0,2,0,0,0,1400,725,2,18,2.75,39.73,67,5.5,0
2017,34,9,1,8844,1,2,22,0,0,8,0,0,0,1200,711,1,6,2.75,39.73,67,22,0
2017,34,9,1,9949.5,1,2,24.75,0,0,9,0,0,0,1400,710,1,6,2.75,39.73,67,24.75,0
2017,34,9,1,9949.5,1,2,24.75,0,0,9,0,0,0,1600,809,2,6,2.75,39.73,67,24.75,0
2017,34,9,1,12160.5,1,2,30.25,0,0,11,0,0,0,1800,613,1,6,2.75,39.73,67,30.25,0
2017,34,9,1,13266,1,2,33,0,0,12,0,0,0,1000,721,2,6,2.75,39.73,67,33,0
2017,34,9,1,17968.5,1,1,90.75,0,0,33,0,0,0,1400,702,1,6,2.75,39.73,33,90.75,0
2017,34,9,2,19305,2,1,32.5,0,0,10,0,5,0,1200,716,2,18,2.75,39.73,33,27.5,0
2017,34,9,1,21780,1,1,110,0,0,40,0,0,0,1200,806,2,6,2.75,39.73,33,110,0
2017,34,9,1,25591.5,1,1,129.25,0,0,47,0,0,0,1200,704,1,6,2.75,39.73,33,129.25,0
2017,34,9,1,25641,1,1,129.5,11,3,42,0,0,0,800,604,1,6,2.75,39.73,33,115.5,0
2017,34,9,1,35937,1,1,181.5,0,0,66,0,0,0,1000,722,2,6,2.75,39.73,33,181.5,0
2014,35,9,12,0,2,2,0,0,0,0,0,0,0,1200,807,2,25,0,0,68,0,0
2014,35,9,3,952,1,2,1,1,0,0,0,0,0,1200,717,1,14,0,0,68,0,0
2014,35,9,9,1904,1,2,2,2,0,0,0,0,0,1200,829,2,14,0,0,68,0,0
2014,35,9,41,2871,3,1,1,1,0,0,0,0,0,1400,817,2,87,0,0,33,0,0
2014,35,9,3,3234,1,1,7,0,7,0,0,0,0,1600,704,1,14,0,0,33,0,0
2014,35,9,2,4620,1,1,10,6,4,0,0,0,0,1200,713,1,14,0,0,33,0,0
2014,35,9,3,4760,1,2,5,2,3,0,0,0,0,1400,610,1,14,0,0,68,0,0
2014,35,9,4,5742,3,1,2,1,1,0,0,0,0,1200,712,1,87,0,0,33,0,0
2014,35,9,12,10200,2,2,6,5,1,0,0,0,0,1600,605,1,25,0,0,68,0,0
2014,35,9,12,11550,2,1,14,10,4,0,0,0,0,1400,621,1,25,0,0,33,0,0
2014,35,9,41,11832,3,2,2,0,2,0,0,0,0,1000,617,1,87,0,0,68,0,0
2014,35,9,1,13328,1,2,14,11,3,0,0,0,0,1200,616,1,14,0,0,68,0,0
2014,35,9,40,14025,2,1,17,11,6,0,0,0,0,1200,720,2,25,0,0,33,0,0
2014,35,9,1,19866,1,1,43,35,8,0,0,0,0,1600,803,2,14,0,0,33,0,0
2014,35,9,1,20328,1,1,44,32,12,0,0,0,0,1400,524,1,14,0,0,33,0,0
2014,35,9,45,23664,3,2,4,1,3,0,0,0,0,1400,826,2,87,0,0,68,0,0
2014,35,9,1,27720,1,1,60,52,8,0,0,0,0,1200,809,2,14,0,0,33,0,0
2014,35,9,9,30464,1,2,32,21,11,0,0,0,0,1200,623,1,14,0,0,68,0,0
2015,35,9,11,0,3,2,0,0,0,0,0,0,0,1400,603,1,87,0,0,68,0,0
2015,35,9,3,490,1,1,1,1,0,0,0,0,0,1200,711,1,14,0,0,35,0,0
2015,35,9,12,1700,2,2,1,1,0,0,0,0,0,1400,727,2,25,0,0,68,0,0
2015,35,9,12,3400,2,2,2,1,1,0,0,0,0,1600,819,2,25,0,0,68,0,0
2015,35,9,2,3920,1,1,8,4,4,0,0,0,0,1400,531,1,14,0,0,35,0,0
2015,35,9,45,5916,3,2,1,1,0,0,0,0,0,1400,818,2,87,0,0,68,0,0
2015,35,9,2,6664,1,2,7,1,6,0,0,0,0,1600,714,1,14,0,0,68,0,0
2015,35,9,9,7616,1,2,8,7,1,0,0,0,0,1200,806,2,14,0,0,68,0,0
2015,35,9,9,17640,1,1,36,31,5,0,0,0,0,1400,823,2,14,0,0,35,0,0
2015,35,9,42,18270,3,1,6,3,3,0,0,0,0,1800,613,1,87,0,0,35,0,0
2015,35,9,1,19040,1,2,20,9,11,0,0,0,0,1600,706,1,14,0,0,68,0,0
2015,35,9,40,23800,2,2,14,9,5,0,0,0,0,800,623,1,25,0,0,68,0,0
2015,35,9,9,32368,1,2,34,26,8,0,0,0,0,1200,618,1,14,0,0,68,0,0
2015,35,9,1,34790,1,1,71,65,6,0,0,0,0,1400,614,1,14,0,0,35,0,0
2015,35,9,9,36750,1,1,75,68,7,0,0,0,0,1600,802,2,14,0,0,35,0,0
2015,35,9,9,41125,2,1,47,24,23,0,0,0,0,800,613,1,25,0,0,35,0,0
2015,35,9,9,42840,1,2,45,41,4,0,0,0,0,1200,731,2,14,0,0,68,0,0
2015,35,9,11,47328,3,2,8,4,4,0,0,0,0,1000,720,2,87,0,0,68,0,0
2016,35,9,43,3168,3,1,1,0,1,0,0,0,0,1200,813,2,96,0,0,33,0,0
2016,35,9,12,3564,2,1,6,4,2,0,0,0,0,1200,528,1,18,0,0,33,0,0
2016,35,9,33,6432,3,2,1,0,1,0,0,0,0,1600,714,1,96,0,0,67,0,0
2016,35,9,33,9504,3,1,3,2,1,0,0,0,0,1200,604,1,96,0,0,33,0,0
2016,35,9,1,12864,1,2,16,14,2,0,0,0,0,1200,815,2,12,0,0,67,0,0
2016,35,9,3,12864,3,2,2,0,2,0,0,0,0,800,809,2,96,0,0,67,0,0
2016,35,9,1,14256,1,1,36,28,8,0,0,0,0,1000,625,1,12,0,0,33,0,0
2016,35,9,40,14472,2,2,12,7,5,0,0,0,0,1400,810,2,18,0,0,67,0,0
2016,35,9,1,15276,1,2,19,15,4,0,0,0,0,1600,817,2,12,0,0,67,0,0
2016,35,9,12,18090,2,2,15,5,10,0,0,0,0,1600,712,1,18,0,0,67,0,0
2016,35,9,1,20592,1,1,52,47,5,0,0,0,0,1400,813,2,12,0,0,33,0,0
2016,35,9,1,22176,1,1,56,49,7,0,0,0,0,1400,806,2,12,0,0,33,0,0
2016,35,9,9,24120,1,2,30,24,6,0,0,0,0,1000,616,1,12,0,0,67,0,0
2016,35,9,12,27324,2,1,46,40,6,0,0,0,0,1600,716,2,18,0,0,33,0,0
2016,35,9,9,28140,1,2,35,18,17,0,0,0,0,1600,606,1,12,0,0,67,0,0
2016,35,9,1,40788,1,1,103,81,22,0,0,0,0,1000,702,1,12,0,0,33,0,0
2016,35,9,9,55836,1,1,141,122,19,0,0,0,0,1000,709,1,12,0,0,33,0,0
2017,35,9,8,0,3,1,0,0,0,0,0,0,0,1200,826,2,96,0,0,33,0,0
2017,35,9,1,1980,1,1,5,2,3,0,0,0,0,1600,610,1,12,0,0,33,0,0
2017,35,9,12,2970,2,1,5,5,0,0,0,0,0,800,902,2,18,0,0,33,0,0
2017,35,9,12,5346,2,1,9,9,0,0,0,0,0,1200,702,1,18,0,0,33,0,0
2017,35,9,1,6732,1,1,17,13,4,0,0,0,0,1200,529,1,12,0,0,33,0,0
2017,35,9,1,7524,1,1,19,9,10,0,0,0,0,1400,827,2,12,0,0,33,0,0
2017,35,9,9,8040,1,2,10,1,9,0,0,0,0,1600,628,1,12,0,0,67,0,0
2017,35,9,11,12672,3,1,4,1,3,0,0,0,0,1600,624,1,96,0,0,33,0,0
2017,35,9,40,20502,2,2,17,7,10,0,0,0,0,1000,707,1,18,0,0,67,0,0
2017,35,9,9,25728,1,2,32,23,9,0,0,0,0,1400,831,2,12,0,0,67,0,0
2017,35,9,45,25728,3,2,4,1,3,0,0,0,0,1600,622,1,96,0,0,67,0,0
2017,35,9,1,26532,1,2,33,21,12,0,0,0,0,1200,627,1,12,0,0,67,0,0
2017,35,9,9,26532,1,1,67,61,6,0,0,0,0,1200,617,1,12,0,0,33,0,0
2017,35,9,9,26532,1,2,33,28,5,0,0,0,0,1400,830,2,12,0,0,67,0,0
2017,35,9,9,30552,1,2,38,31,7,0,0,0,0,1200,531,1,12,0,0,67,0,0
2017,35,9,42,32160,3,2,5,5,0,0,0,0,0,1400,822,2,96,0,0,67,0,0
2017,35,9,9,35244,1,1,89,82,7,0,0,0,0,1200,729,2,12,0,0,33,0,0
2017,35,9,40,37386,2,2,31,21,10,0,0,0,0,1400,815,2,18,0,0,67,0,0
2014,36,9,2,544,2,2,1,1,0,0,0,0,0,1000,612,1,8,3.31,59.42,68,0,0
2014,36,9,2,1848,2,1,7,5,2,0,0,0,0,1400,712,1,8,3.31,59.42,33,0,0
2014,36,9,2,4352,2,2,8,7,1,0,0,0,0,1200,708,1,8,3.31,59.42,68,0,0
2014,36,9,2,5016,2,1,19,16,3,0,0,0,0,1600,809,2,8,3.31,59.42,33,0,0
2014,36,9,2,5440,2,2,10,8,2,0,0,0,0,1200,825,2,8,3.31,59.42,68,0,0
2014,36,9,1,5657.52,1,1,42.86,16,7,6,0,0,0,1400,817,2,4,3.31,59.42,33,19.86,0
2014,36,9,2,5984,2,2,11,8,3,0,0,0,0,1400,818,2,8,3.31,59.42,68,0,0
2014,36,9,2,6864,2,1,26,24,2,0,0,0,0,1400,726,2,8,3.31,59.42,33,0,0
2014,36,9,1,7052.96,1,2,25.93,14,2,3,0,0,0,1600,714,1,4,3.31,59.42,68,9.93,0
2014,36,9,1,8393.92,1,2,30.86,9,2,6,0,0,0,1000,618,1,4,3.31,59.42,68,19.86,0
2014,36,9,1,9020.88,1,1,68.34,18,4,14,0,0,0,1400,526,1,4,3.31,59.42,33,46.34,0
2014,36,9,1,9375.96,1,1,71.03,20,8,13,0,0,0,1200,727,2,4,3.31,59.42,33,43.03,0
2014,36,9,1,10809.48,1,1,81.89,17,2,19,0,0,0,1600,621,1,4,3.31,59.42,33,62.89,0
2014,36,9,1,10827.96,1,1,82.03,34,5,13,0,0,0,1600,629,1,4,3.31,59.42,33,43.03,0
2014,36,9,1,11742.24,1,2,43.17,16,4,7,0,0,0,1200,606,1,4,3.31,59.42,68,23.17,0
2014,36,9,1,19782.56,1,2,72.73,8,2,1,1,0,0,1200,827,2,4,3.31,59.42,68,3.31,59.42
2015,36,9,1,4200,1,1,30,24,6,0,0,0,0,1000,614,1,4,3.31,59.42,35,0,0
2015,36,9,1,4426.8,1,1,31.62,20,5,2,0,0,0,1200,711,1,4,3.31,59.42,35,6.62,0
2015,36,9,1,4846.8,1,1,34.62,21,7,2,0,0,0,1200,802,2,4,3.31,59.42,35,6.62,0
2015,36,9,2,5984,2,2,11,11,0,0,0,0,0,1000,817,2,8,3.31,59.42,68,0,0
2015,36,9,1,6865.28,1,2,25.24,8,4,4,0,0,0,1400,729,2,4,3.31,59.42,68,13.24,0
2015,36,9,2,7280,2,1,26,21,5,0,0,0,0,1000,719,2,8,3.31,59.42,35,0,0
2015,36,9,1,7409.28,1,2,27.24,13,1,4,0,0,0,1200,810,2,4,3.31,59.42,68,13.24,0
2015,36,9,1,8121.92,1,2,29.86,7,3,6,0,0,0,1200,601,1,4,3.31,59.42,68,19.86,0
2015,36,9,1,8153.6,1,1,58.24,42,3,4,0,0,0,1000,718,2,4,3.31,59.42,35,13.24,0
2015,36,9,2,8160,2,2,15,12,3,0,0,0,0,1400,618,1,8,3.31,59.42,68,0,0
2015,36,9,1,8665.92,1,2,31.86,5,7,6,0,0,0,1200,728,2,4,3.31,59.42,68,19.86,0
2015,36,9,2,8704,2,2,16,15,1,0,0,0,0,1600,811,2,8,3.31,59.42,68,0,0
2015,36,9,1,14171.2,1,2,52.1,14,5,10,0,0,0,1400,605,1,4,3.31,59.42,68,33.1,0
2015,36,9,1,15906.56,1,2,58.48,25,7,8,0,0,0,1600,616,1,4,3.31,59.42,68,26.48,0
2016,36,9,2,402,2,2,1,1,0,0,0,0,0,1200,531,1,6,3.31,59.42,67,0,0
2016,36,9,1,1608,1,2,4,2,2,0,0,0,0,1400,804,2,6,3.31,59.42,67,0,0
2016,36,9,2,1608,2,2,4,4,0,0,0,0,0,1600,727,2,6,3.31,59.42,67,0,0
2016,36,9,1,3168,1,1,16,14,2,0,0,0,0,1600,716,2,6,3.31,59.42,33,0,0
2016,36,9,1,3748.14,1,1,18.93,5,4,3,0,0,0,800,605,1,6,3.31,59.42,33,9.93,0
2016,36,9,2,3762,2,1,19,14,5,0,0,0,0,1000,717,2,6,3.31,59.42,33,0,0
2016,36,9,2,4020,2,2,10,9,1,0,0,0,0,1400,719,2,6,3.31,59.42,67,0,0
2016,36,9,2,4356,2,1,22,21,1,0,0,0,0,1000,731,2,6,3.31,59.42,33,0,0
2016,36,9,1,6001.86,1,2,14.93,5,0,3,0,0,0,1000,610,1,6,3.31,59.42,67,9.93,0
2016,36,9,2,9108,2,1,46,43,3,0,0,0,0,1000,530,1,6,3.31,59.42,33,0,0
2016,36,9,1,10673.1,1,2,26.55,5,5,5,0,0,0,1800,711,1,6,3.31,59.42,67,16.55,0
2016,36,9,1,10800.9,1,1,54.55,30,8,5,0,0,0,1400,709,1,6,3.31,59.42,33,16.55,0
2016,36,9,1,11012.76,1,1,55.62,42,7,2,0,0,0,1000,702,1,6,3.31,59.42,33,6.62,0
2016,36,9,1,12281.94,1,1,62.03,18,1,13,0,0,0,1800,828,2,6,3.31,59.42,33,43.03,0
2016,36,9,1,13085.1,1,2,32.55,11,5,5,0,0,0,800,706,1,6,3.31,59.42,67,16.55,0
2016,36,9,1,14041.86,1,2,34.93,19,6,3,0,0,0,1000,720,2,6,3.31,59.42,67,9.93,0
2017,36,9,1,1206,1,2,3,2,1,0,0,0,0,800,622,1,6,2.75,59.42,67,0,0
2017,36,9,2,1584,2,1,8,7,1,0,0,0,0,1800,806,2,6,2.75,59.42,33,0,0
2017,36,9,1,1782,1,1,9,1,8,0,0,0,0,1800,611,1,6,2.75,59.42,33,0,0
2017,36,9,2,1782,2,1,9,9,0,0,0,0,0,800,701,1,6,2.75,59.42,33,0,0
2017,36,9,2,2814,2,2,7,6,1,0,0,0,0,1000,626,1,6,2.75,59.42,67,0,0
2017,36,9,1,3564,1,1,18,4,3,4,0,0,0,1400,624,1,6,2.75,59.42,33,11,0
2017,36,9,1,5593.5,1,1,28.25,19,1,3,0,0,0,1200,903,2,6,2.75,59.42,33,8.25,0
2017,36,9,1,6583.5,1,1,33.25,9,5,7,0,0,0,1200,826,2,6,2.75,59.42,33,19.25,0
2017,36,9,2,6930,2,1,35,35,0,0,0,0,0,1600,819,2,6,2.75,59.42,33,0,0
2017,36,9,2,8040,2,2,20,17,3,0,0,0,0,1800,731,2,6,2.75,59.42,67,0,0
2017,36,9,1,9246,1,2,23,7,5,4,0,0,0,800,710,1,6,2.75,59.42,67,11,0
2017,36,9,1,9346.5,1,2,23.25,14,1,3,0,0,0,1800,901,2,6,2.75,59.42,67,8.25,0
2017,36,9,1,9751.5,1,1,49.25,28,2,7,0,0,0,1000,617,1,6,2.75,59.42,33,19.25,0
2017,36,9,1,13467,1,2,33.5,9,8,6,0,0,0,1200,808,2,6,2.75,59.42,67,16.5,0
2017,36,9,1,17587.5,1,2,43.75,40,1,1,0,0,0,1000,614,1,6,2.75,59.42,67,2.75,0
2014,37,9,1,1350.48,2,2,6.62,0,0,2,0,0,0,1800,612,1,3,3.31,39.73,68,6.62,0
2014,37,9,1,1737.45,2,1,17.55,1,0,5,0,0,0,1000,823,2,3,3.31,39.73,33,16.55,0
2014,37,9,1,1836.45,1,1,18.55,2,0,5,0,0,0,1600,831,2,3,3.31,39.73,33,16.55,0
2014,37,9,1,2700.96,1,2,13.24,0,0,4,0,0,0,1400,605,1,3,3.31,39.73,68,13.24,0
2014,37,9,1,2700.96,2,2,13.24,0,0,4,0,0,0,800,703,1,3,3.31,39.73,68,13.24,0
2014,37,9,1,3017.52,2,1,30.48,4,0,8,0,0,0,800,704,1,3,3.31,39.73,33,26.48,0
2014,37,9,1,4051.44,1,2,19.86,0,0,6,0,0,0,1400,707,1,3,3.31,39.73,68,19.86,0
2014,37,9,1,5243.04,1,1,52.96,0,0,16,0,0,0,1200,622,1,3,3.31,39.73,33,52.96,0
2014,37,9,1,5243.04,2,1,52.96,0,0,16,0,0,0,1000,810,2,3,3.31,39.73,33,52.96,0
2014,37,9,1,5478.66,1,1,55.34,9,0,14,0,0,0,1400,621,1,3,3.31,39.73,33,46.34,0
2014,37,9,1,6077.16,2,2,29.79,0,0,9,0,0,0,1800,822,2,3,3.31,39.73,68,29.79,0
2014,37,9,1,7160.4,1,2,35.1,2,0,10,0,0,0,1600,717,1,3,3.31,39.73,68,33.1,0
2014,37,9,1,7475.49,1,1,75.51,6,0,21,0,0,0,1400,525,1,3,3.31,39.73,33,69.51,0
2014,37,9,1,8778.12,1,2,43.03,0,0,13,0,0,0,1600,820,2,3,3.31,39.73,68,43.03,0
2014,37,9,1,9657.36,2,2,47.34,1,0,14,0,0,0,1000,807,2,3,3.31,39.73,68,46.34,0
2014,37,9,1,12817.53,1,1,129.47,5,2,37,0,0,0,1400,901,2,3,3.31,39.73,33,122.47,0
2015,37,9,1,1495.2,2,1,14.24,1,0,4,0,0,0,800,703,1,3,3.31,39.73,35,13.24,0
2015,37,9,1,2025.72,2,2,9.93,0,0,3,0,0,0,800,527,1,3,3.31,39.73,68,9.93,0
2015,37,9,1,2025.72,2,2,9.93,0,0,3,0,0,0,1800,831,2,3,3.31,39.73,68,9.93,0
2015,37,9,1,2432.85,2,1,23.17,0,0,7,0,0,0,800,830,2,3,3.31,39.73,35,23.17,0
2015,37,9,1,3376.2,2,2,16.55,0,0,5,0,0,0,1800,716,2,3,3.31,39.73,68,16.55,0
2015,37,9,1,3784.2,1,2,18.55,2,0,5,0,0,0,1600,604,1,3,3.31,39.73,68,16.55,0
2015,37,9,1,5134.68,1,2,25.17,2,0,7,0,0,0,1600,601,1,3,3.31,39.73,68,23.17,0
2015,37,9,1,5285.7,1,1,50.34,2,2,14,0,0,0,1400,905,2,3,3.31,39.73,35,46.34,0
2015,37,9,1,5401.92,2,2,26.48,0,0,8,0,0,0,1000,730,2,3,3.31,39.73,68,26.48,0
2015,37,9,1,5770.8,1,1,54.96,2,0,16,0,0,0,1600,607,1,3,3.31,39.73,35,52.96,0
2015,37,9,1,6077.16,1,2,29.79,0,0,9,0,0,0,1600,825,2,3,3.31,39.73,68,29.79,0
2015,37,9,1,6118.35,1,1,58.27,2,0,17,0,0,0,1400,531,1,3,3.31,39.73,35,56.27,0
2015,37,9,1,6752.4,1,2,33.1,0,0,10,0,0,0,1400,817,2,3,3.31,39.73,68,33.1,0
2015,37,9,1,9186.12,2,2,45.03,2,0,13,0,0,0,1000,609,1,3,3.31,39.73,68,43.03,0
