Indicate total number of people arriving at the park by boat, not those towing a boat (that's counted in the vehicle category)."
"{""ImportId"":""startDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""endDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID29_TEXT""}","{""ImportId"":""QID1""}","{""ImportId"":""QID8""}","{""ImportId"":""QID17_TEXT""}","{""ImportId"":""QID41""}","{""ImportId"":""QID43""}","{""ImportId"":""QID45""}","{""ImportId"":""QID26""}","{""ImportId"":""QID27""}","{""ImportId"":""QID28_TEXT""}","{""ImportId"":""QID33_TEXT""}","{""ImportId"":""QID34_TEXT""}","{""ImportId"":""QID35_TEXT""}","{""ImportId"":""QID36_TEXT""}","{""ImportId"":""QID38_TEXT""}","{""ImportId"":""QID39_TEXT""}"
1/23/2019 16:48,1/23/2019 16:49,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:30,R_8HTSosXhpSXhlM2,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,June,2,2018,12:00-2:00 PM,Yes,,0,0,1,0,0,0
1/23/2019 16:47,1/23/2019 16:48,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:30,R_09ez0Q1RoeehZ11,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,3,June,9,2018,2:00-4:00 PM,Yes,,0,0,0,0,0,0
1/23/2019 16:45,1/23/2019 16:47,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:30,R_mLHGokYCOPtJHPI,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,2,June,17,2018,10:00-12:00 PM,Yes,,6,4,0,0,0,6
1/23/2019 16:44,1/23/2019 16:45,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:30,R_mN5W7CD8C4SJF24,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,3,June,18,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0
1/23/2019 16:40,1/23/2019 16:43,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:30,R_7G8aZA3qYyGRoHG,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,June,21,2018,12:00-2:00 PM,Yes,,0,0,13,0,0,0
1/23/2019 16:39,1/23/2019 16:39,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_iMl2uDECUIKZuJB,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,June,27,2018,4:00-6:00 PM,Yes,,0,3,20,0,0,0
1/23/2019 16:37,1/23/2019 16:39,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_5xs943x5bdXjurW,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,June,29,2018,10:00-12:00 PM,Yes,,0,0,37,0,0,0
1/23/2019 16:37,1/23/2019 16:37,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_cKvBIj6P9fDciJI,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,July,3,2018,2:00-4:00 PM,Yes,,0,0,5,0,0,0
1/23/2019 16:35,1/23/2019 16:36,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_282QIhtF13GF6lm,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,July,4,2018,2:00-4:00 PM,Yes,,0,0,70,0,0,0
1/23/2019 16:35,1/23/2019 16:35,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_2S8dln3VjsUxEwV,,,,,44.9980011,-93.25520325,,EN,AH,Carver County,Lake Waconia Regional Park,1,July,7,2018,12:00-2:00 PM,Yes,,0,2,63,0,0,0
1/23/2019 16:32,1/23/2019 16:34,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_657Xlk0CgkxXHES,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,July,21,2018,6:00-8:00 PM,Yes,,0,0,22,0,0,0
1/23/2019 16:31,1/23/2019 16:32,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_1euBZlXb3NvWTfL,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,2,July,22,2018,2:00-4:00 PM,Yes,,15,8,0,0,0,7
1/23/2019 16:30,1/23/2019 16:31,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_eN2Z3P5VcOQfbdz,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,3,July,23,2018,6:00-8:00 PM,Yes,,0,0,0,0,0,0
1/23/2019 16:29,1/23/2019 16:30,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_5vSlGhogFaeM7Gv,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,July,26,2018,10:00-12:00 PM,Yes,,0,1,8,0,0,0
1/23/2019 16:28,1/23/2019 16:29,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_7aVMr4krg5SwGAx,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,August,8,2018,4:00-6:00 PM,Yes,,0,0,26,0,0,0
1/23/2019 16:27,1/23/2019 16:28,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_dn8NelhfZz2muY0,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,August,12,2018,6:00-8:00 PM,Yes,,0,0,14,0,0,0
1/23/2019 16:26,1/23/2019 16:27,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_gIXehR6rLyfUagk,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,1,August,19,2018,4:00-6:00 PM,Yes,,0,0,9,0,0,0
1/23/2019 16:25,1/23/2019 16:26,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_3Rs9Q5elN6e8KYZ,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Waconia Regional Park,3,August,26,2018,4:00-6:00 PM,No,August 14. 4-6pm,0,0,0,0,0,0
1/23/2019 15:25,1/23/2019 15:26,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_4MHB6ab3yyBYxGM,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,May,28,2018,12:00-2:00 PM,Yes,,0,0,13,0,0,0
1/23/2019 15:24,1/23/2019 15:25,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_iddyHuubmwSgOlb,,,,,44.9980011,-93.25520325,,EN,MW,Carver County,Baylor Regional Park,1,June,14,2018,10:00-12:00 PM,No,June 7. 10-12pm,0,0,26,0,0,0
1/23/2019 15:23,1/23/2019 15:24,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_5n1fVYTO48Cq7Gj,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,June,15,2018,4:00-6:00 PM,Yes,,0,0,2,0,0,0
1/23/2019 15:22,1/23/2019 15:23,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_797TelXJzBjiieh,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,June,17,2018,4:00-6:00 PM,Yes,,1,0,3,0,0,0
1/23/2019 15:21,1/23/2019 15:22,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_5LdM5VI1PY47DSc,,,,,44.9980011,-93.25520325,,EN,MW,Carver County,Baylor Regional Park,1,June,26,2018,8:00-10:00 AM,Yes,,0,0,7,0,0,0
1/23/2019 15:20,1/23/2019 15:21,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_3YOiGbesVJ9Nlra,,,,,44.9980011,-93.25520325,,EN,MW,Carver County,Baylor Regional Park,1,July,5,2018,2:00-4:00 PM,Yes,,2,0,39,0,0,0
1/23/2019 15:19,1/23/2019 15:20,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_lfZ8OrzUqPfnDNl,,,,,44.9980011,-93.25520325,,EN,AH,Carver County,Baylor Regional Park,1,July,7,2018,10:00-12:00 PM,Yes,,0,0,8,0,0,0
1/23/2019 15:18,1/23/2019 15:19,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_4vNQVbrkSNtQI8W,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,July,15,2018,6:00-8:00 PM,Yes,,0,0,2,0,0,0
1/23/2019 15:18,1/23/2019 15:18,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_9EAlw6NAKNEBzEY,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,July,24,2018,6:00-8:00 PM,Yes,,0,0,4,0,0,0
1/23/2019 15:16,1/23/2019 15:17,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_2q9qJOW6nSwsfnR,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,July,25,2018,4:00-6:00 PM,Yes,,0,0,2,0,0,0
1/23/2019 15:15,1/23/2019 15:16,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_g64oy3K9TXAGlum,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,July,29,2018,4:00-6:00 PM,Yes,,0,0,1,0,0,0
1/23/2019 15:14,1/23/2019 15:15,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_lC9ipag3WkTTbaA,,,,,44.9980011,-93.25520325,,EN,AH,Carver County,Baylor Regional Park,1,August,4,2018,10:00-12:00 PM,Yes,,0,0,8,0,0,0
1/23/2019 15:13,1/23/2019 15:14,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_3cfven8U0j7U6Bu,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,August,5,2018,10:00-12:00 PM,Yes,,0,0,3,0,0,0
1/23/2019 15:12,1/23/2019 15:13,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_cfeZUzgRhbqUCSQ,,,,,44.9980011,-93.25520325,,EN,MS,Carver County,Baylor Regional Park,1,August,15,2018,2:00-4:00 PM,Yes,,0,0,9,0,0,0
1/23/2019 15:11,1/23/2019 15:12,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_8W9Nay6XMABVq5v,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,August,22,2018,6:00-8:00 PM,Yes,,0,0,8,0,0,0
1/23/2019 15:09,1/23/2019 15:10,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_kql9KNvfy92lkcU,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Baylor Regional Park,1,August,26,2018,8:00-10:00 AM,No,August 19. 8-10am,0,0,0,0,0,0
1/23/2019 15:08,1/23/2019 15:08,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_9sY6ze9vCrMGcem,,,,,44.9980011,-93.25520325,,EN,AH,Carver County,Dakota Rail Regional Trail,8,June,5,2018,2:00-4:00 PM,Yes,,22,2,0,0,0,0
1/23/2019 15:07,1/23/2019 15:07,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_ixktIqYJrap3D53,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,5,June,12,2018,10:00-12:00 PM,Yes,,0,0,0,0,0,0
1/23/2019 15:06,1/23/2019 15:07,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_mbNrieGLlym4K6X,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,11,June,18,2018,4:00-6:00 PM,Yes,,0,0,0,0,0,0
1/23/2019 15:05,1/23/2019 15:06,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_0um7OaEAienOb4I,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,11,June,23,2018,12:00-2:00 PM,Yes,,0,0,0,0,0,0
1/23/2019 15:04,1/23/2019 15:05,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_eVl1la02CNfDAwc,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,2,June,24,2018,2:00-4:00 PM,Yes,,10,1,0,0,0,0
1/23/2019 15:03,1/23/2019 15:04,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_d3WXZjPUfCZuT1A,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,1,June,27,2018,8:00-10:00 AM,Yes,,6,1,0,0,0,0
1/23/2019 15:02,1/23/2019 15:03,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_30r59ahK2oUVHF5,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,10,June,28,2018,10:00-12:00 PM,Yes,,11,2,0,0,0,0
1/23/2019 15:01,1/23/2019 15:01,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_gvwE4UVtsBe7E5F,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,6,June,30,2018,6:00-8:00 PM,Yes,,0,0,0,0,0,0
1/23/2019 14:59,1/23/2019 15:00,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_3YNyE3wpLHaV6X2,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,8,July,4,2018,6:00-8:00 PM,Yes,,10,3,0,0,0,0
1/23/2019 14:57,1/23/2019 14:59,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_oui7nPKfcqGpAgY,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,5,July,14,2018,12:00-2:00 PM,No,July 7.  12 -2pm,5,0,0,0,0,0
1/23/2019 14:56,1/23/2019 14:57,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_6rE52UcljRDYPBw,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,3,July,22,2018,10:00-12:00 PM,Yes,,1,0,0,0,0,0
1/23/2019 14:55,1/23/2019 14:56,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_n4vCiMTWc0dZjoC,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,3,July,27,2018,2:00-4:00 PM,Yes,,0,0,0,0,0,0
1/23/2019 14:54,1/23/2019 14:55,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_379r7pMCyMPOAJM,,,,,44.9980011,-93.25520325,,EN,Ta,Carver County,Dakota Rail Regional Trail,5,July,28,2018,2:00-4:00 PM,Yes,,1,0,0,0,0,0
1/23/2019 14:53,1/23/2019 14:54,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_5heV8bvHuQQ9kqg,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,8,July,30,2018,8:00-10:00 AM,Yes,,16,5,0,0,0,0
1/23/2019 14:52,1/23/2019 14:53,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_5rwhW6Xnu9LJW3b,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,8,August,11,2018,6:00-8:00 PM,Yes,,2,5,0,0,0,0
1/23/2019 14:51,1/23/2019 14:52,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_h8aG3gM5oNeF9uO,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,12,August,25,2018,8:00-10:00 AM,No,August 18.  8-10am,0,0,0,0,0,0
1/23/2019 14:48,1/23/2019 14:50,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_9K3ElV35MLk4Xsc,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,6,August,30,2018,8:00-10:00 AM,No,August 23. 8-10am,0,0,0,0,0,0
1/23/2019 14:47,1/23/2019 14:48,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:31,R_0XFrlkiPUOFS5wk,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Dakota Rail Regional Trail,10,August,27,2018,8:00-10:00 AM,Yes,,0,0,0,0,0,0
1/23/2019 14:46,1/23/2019 14:47,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_lqX8UFkSd1nok8k,,,,,44.9980011,-93.25520325,,EN,AW,Carver County,Lake Minnewashta Regional Park,2,June,8,2018,2:00-4:00 PM,Yes,,0,10,0,0,0,0
1/23/2019 14:44,1/23/2019 14:46,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_m4ZH0pfMX7Te7YN,,,,,44.9980011,-93.25520325,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,June,10,2018,4:00-6:00 PM,Yes,,0,0,52,0,0,0
1/23/2019 14:43,1/23/2019 14:44,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_7NHv2j2zB6YEwDt,,,,,44.9980011,-93.25520325,,EN,AW,Carver County,Lake Minnewashta Regional Park,2,June,17,2018,8:00-10:00 AM,Yes,,0,0,0,0,0,0
1/23/2019 14:42,1/23/2019 14:43,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_oHw4OjaoAcDjeuG,,,,,44.9980011,-93.25520325,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,June,20,2018,10:00-12:00 PM,Yes,,0,0,44,0,0,0
1/23/2019 14:41,1/23/2019 14:42,Offline,174.219.142.235,100,1,TRUE,1/24/2019 8:32,R_5H1e85zoCdyPu6T,,,,,44.9980011,-93.25520325,,EN,AH,Carver County,Lake Minnewashta Regional Park,1,June,21,2018,12:00-2:00 PM,Yes,,0,0,37,0,0,0
1/23/2019 14:40,1/23/2019 14:41,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_o9XQDrmTX0cLJTm,,,,,44.9980011,-93.25520325,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,June,24,2018,10:00-12:00 PM,Yes,,0,0,50,0,0,0
1/23/2019 14:39,1/23/2019 14:40,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_nPfYA7FizbPKSBE,,,,,44.9980011,-93.25520325,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,July,2,2018,8:00-10:00 AM,Yes,,0,0,45,0,0,0
1/23/2019 14:38,1/23/2019 14:39,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_gupiS6v9VHsWeso,,,,,44.9980011,-93.25520325,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,July,7,2018,6:00-8:00 PM,Yes,,0,0,37,0,0,0
1/23/2019 14:36,1/23/2019 14:38,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_eR8PV9z1lMuBV5E,,,,,44.9980011,-93.25520325,,EN,Aw,Carver County,Lake Minnewashta Regional Park,1,July,8,2018,4:00-6:00 PM,Yes,,0,0,61,0,0,0
1/23/2019 14:35,1/23/2019 14:36,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_oFTZiI06xNWq6ks,,,,,44.9980011,-93.25520325,,EN,AW,Carver County,Lake Minnewashta Regional Park,1,July,11,2018,8:00-10:00 AM,Yes,,0,0,27,0,0,0
1/23/2019 14:34,1/23/2019 14:35,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_0Wyn0a428uvGfhI,,,,,44.9980011,-93.25520325,,EN,TA,Carver County,Lake Minnewashta Regional Park,1,July,26,2018,6:00-8:00 PM,Yes,,0,0,97,0,0,0
1/23/2019 14:33,1/23/2019 14:34,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_7ZIYrkQT6dVD8CK,,,,,44.9980011,-93.25520325,,EN,Ah,Carver County,Lake Minnewashta Regional Park,1,July,28,2018,4:00-6:00 PM,Yes,,0,0,66,0,0,0
1/23/2019 14:26,1/23/2019 14:31,Offline,174.219.142.235,100,1,TRUE,1/24/2019 8:32,R_nfIfag8Lr6OL3Uk,,,,,44.9980011,-93.25520325,,EN,Aw,Carver County,Lake Minnewashta Regional Park,1,August,10,2018,10:00-12:00 PM,Yes,,0,0,44,0,0,0
1/23/2019 14:24,1/23/2019 14:26,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_1JzkW3RLQV659MK,,,,,44.9980011,-93.25520325,,EN,Ta,Carver County,Lake Minnewashta Regional Park,2,August,17,2018,4:00-6:00 PM,Yes,,6,0,0,0,0,0
1/23/2019 14:23,1/23/2019 14:24,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_ca5qXSjBDNFTVmB,,,,,44.9980011,-93.25520325,,EN,Ta,Carver County,Lake Minnewashta Regional Park,2,August,18,2018,2:00-4:00 PM,Yes,,11,4,0,0,0,0
1/23/2019 14:20,1/23/2019 14:23,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_2j9Um9GMfLYa57d,,,,,44.9980011,-93.25520325,,EN,Aw,Carver County,Lake Minnewashta Regional Park,1,August,25,2018,2:00-4:00 PM,Yes,,0,0,74,0,0,0
1/23/2019 14:18,1/23/2019 14:20,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_aWM3UGAwnHiMLzr,,,,,44.9980011,-93.25520325,,EN,Aw,Carver County,Lake Minnewashta Regional Park,1,August,31,2018,6:00-8:00 PM,Yes,,0,0,36,0,0,0
1/23/2019 14:14,1/23/2019 14:17,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_hVw7YQIov29nzuA,,,,,44.9980011,-93.25520325,,EN,Ta,Carver County,Lake Minnewashta Regional Park,1,September,3,2018,10:00-12:00 PM,Yes,,0,0,27,0,0,0
8/27/2018 10:27,8/27/2018 10:28,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:32,R_gKec3Zlubb1MbDC,,,,,44.82823,-93.804309,,EN,Ta,Carver County,Dakota Rail Regional Trail,10,August,27,2018,8:00-10:00 AM,Yes,,0,0,0,0,0,0
8/26/2018 19:28,8/26/2018 19:29,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_3ty3o0IbmOjXaTt,,,,,44.828107,-93.804375,,EN,Ta,Carver County,Lake Waconia Regional Park,3,August,26,2018,4:00-6:00 PM,No,8/19 4-6,0,0,0,0,0,0
8/26/2018 19:16,8/26/2018 19:28,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_3jEcoim6ZOrDiDS,,,,,44.828169,-93.804333,,EN,Ta,Carver County,Baylor Regional Park,1,August,26,2018,8:00-10:00 AM,No,8/19 8-10,0,0,0,0,0,0
8/25/2018 13:18,8/25/2018 13:19,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_nffCEcLnKroFOpD,,,,,44.828068,-93.804296,,EN,Ta,Carver County,Dakota Rail Regional Trail,12,August,25,2018,8:00-10:00 AM,No,8/18 8-10,0,0,0,0,0,0
8/13/2018 21:19,8/13/2018 21:20,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_5EmgUDv7gAnMEzx,,,,,44.828144,-93.804514,,EN,Ta,Carver County,Lake Waconia Regional Park,1,August,12,2018,6:00-8:00 PM,Yes,,0,0,14,0,0,0
8/12/2018 14:20,8/12/2018 14:23,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_oQti4xwqsRuxR9V,,,,,44.827927,-93.8044,,EN,Ta,Carver County,Baylor Regional Park,1,August,5,2018,10:00-12:00 PM,Yes,,0,0,3,0,0,0
8/11/2018 23:15,8/11/2018 23:16,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_okgWq3I8Kv0vd27,,,,,44.828228,-93.804621,,EN,Ta,Carver County,Dakota Rail Regional Trail,8,August,11,2018,6:00-8:00 PM,Yes,,2,5,0,0,0,0
8/9/2018 10:17,8/9/2018 10:18,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_4ewRTi6MBd0mGU3,,,,,44.828143,-93.804678,,EN,Ta,Carver County,Dakota Rail Regional Trail,6,August,9,2018,8:00-10:00 AM,No,8/23 8-10,0,0,0,0,0,0
8/8/2018 19:01,8/8/2018 19:01,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_dvUQ2JA1hhOreYC,,,,,44.828067,-93.804532,,EN,Ta,Carver County,Lake Waconia Regional Park,1,August,8,2018,4:00-6:00 PM,Yes,,0,0,26,0,0,0
7/30/2018 10:43,7/30/2018 10:44,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_b262uNJ04vB3hGu,,,,,44.827881,-93.804594,,EN,Ta,Carver County,Dakota Rail Regional Trail,8,July,30,2018,8:00-10:00 AM,Yes,,16,5,0,0,0,0
7/29/2018 19:15,7/29/2018 19:16,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_bi0drHRBN79nGZ8,,,,,44.82807,-93.804571,,EN,Ta,Carver County,Baylor Regional Park,1,July,29,2018,4:00-6:00 PM,Yes,,0,0,1,0,0,0
7/28/2018 16:14,7/28/2018 16:16,Offline,174.219.142.235,100,1,TRUE,1/24/2019 8:34,R_fNNnHtkV9uMObzy,,,,,44.828083,-93.804607,,EN,Ta,Carver County,Dakota Rail Regional Trail,3,July,27,2018,2:00-4:00 PM,Yes,,0,0,0,0,0,0
7/28/2018 16:12,7/28/2018 16:14,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_jw3COJN9WNFoNen,,,,,44.82774,-93.804738,,EN,Ta,Carver County,Dakota Rail Regional Trail,5,July,28,2018,2:00-4:00 PM,Yes,,1,0,0,0,0,0
7/26/2018 20:23,7/26/2018 20:24,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_3Tb61uwyUjOP03V,,,,,44.82789,-93.804732,,EN,Ta,Carver County,Lake Minnewashta Regional Park,1,July,26,2018,6:00-8:00 PM,Yes,,0,0,97,0,0,0
7/26/2018 20:22,7/26/2018 20:23,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_8JAOJQrKJB7rEPP,,,,,44.827928,-93.804348,,EN,Ta,Carver County,Lake Waconia Regional Park,1,July,26,2018,10:00-12:00 PM,Yes,,0,1,8,0,0,0
7/26/2018 20:21,7/26/2018 20:22,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_nPT29fkcMZW2t7v,,,,,44.828011,-93.80422,,EN,Ta,Carver County,Baylor Regional Park,1,July,25,2018,4:00-6:00 PM,Yes,,0,0,2,0,0,0
7/26/2018 20:20,7/26/2018 20:21,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_ocyAth1EO5EnYXn,,,,,44.827758,-93.804715,,EN,Ta,Carver County,Baylor Regional Park,1,July,24,2018,6:00-8:00 PM,Yes,,0,0,4,0,0,0
7/24/2018 10:30,7/24/2018 10:31,Offline,174.219.142.235,100,0,TRUE,1/24/2019 8:34,R_47cnaZDQLMokQOQ,,,,,44.827864,-93.804711,,EN,Ta,Carver County,Lake Waconia Regional Park,3,July,23,2018,6:00-8:00 PM,Yes,,0,0,0,0,0,0
