Indicate total number of people arriving at the park by boat, not those towing a boat (that's counted in the vehicle category)."
"{""ImportId"":""startDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""endDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID29_TEXT""}","{""ImportId"":""QID1""}","{""ImportId"":""QID9""}","{""ImportId"":""QID17_TEXT""}","{""ImportId"":""QID41""}","{""ImportId"":""QID43""}","{""ImportId"":""QID45""}","{""ImportId"":""QID26""}","{""ImportId"":""QID27""}","{""ImportId"":""QID28_TEXT""}","{""ImportId"":""QID30_TEXT""}","{""ImportId"":""QID34_TEXT""}","{""ImportId"":""QID35_TEXT""}","{""ImportId"":""QID36_TEXT""}","{""ImportId"":""QID38_TEXT""}","{""ImportId"":""QID39_TEXT""}"
8/26/2018 10:50,8/26/2018 10:51,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_b5gyw5tTi2s3Il1,,,,,44.78623,-93.128471,,EN,NM,Dakota County,Whitetail Woods Regional Park,2,August,18,2018,6:00-8:00 PM,Yes,,0,0,3,0,0,0
8/26/2018 10:49,8/26/2018 10:50,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_8SfxIWlgW6f6vgb,,,,,44.786233,-93.128445,,EN,NM,Dakota County,Big Rivers Regional Trail,5,August,18,2018,4:00-6:00 PM,Yes,,0,0,0,0,0,0
8/26/2018 10:48,8/26/2018 10:49,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_a6FajjCHFVbYAYE,,,,,44.786217,-93.128395,,EN,ND,Dakota County,Spring Lake Park Reserve,2,August,11,2018,2:00-4:00 PM,No,8-18-18. 2-4pm,2,0,0,0,0,0
8/26/2018 10:48,8/26/2018 10:48,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_ehhrDRNJpiwoJsl,,,,,44.786238,-93.128449,,EN,ES,Dakota County,Miesville Ravine Park Reserve,1,August,18,2018,2:00-4:00 PM,Yes,,2,2,7,0,0,0
8/26/2018 10:47,8/26/2018 10:47,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_gJBQQXhRFTa5rzK,,,,,44.786245,-93.128454,,EN,AW,Dakota County,Lebanon Hills Regional Park,11,August,11,2018,12:00-2:00 PM,No,8-18-18. 12-2pm,0,3,0,0,0,0
8/26/2018 10:46,8/26/2018 10:46,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_3jYMisDbXENzNjx,,,,,44.7862,-93.128365,,EN,ES,Dakota County,Lake Byllesby Regional Park,1,August,18,2018,12:00-2:00 PM,Yes,,5,11,7,0,0,0
8/26/2018 10:45,8/26/2018 10:46,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_3rdk8qZHSdxosTT,,,,,44.786206,-93.128389,,EN,AW,Dakota County,Spring Lake Park Reserve,2,August,10,2018,10:00-12:00 PM,No,8-17-18. 10-12pm,0,0,3,0,0,0
8/26/2018 10:44,8/26/2018 10:45,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_46mSpVxdrYT1kfP,,,,,44.786178,-93.128303,,EN,AW,Dakota County,Lebanon Hills Regional Park,2,August,10,2018,8:00-10:00 AM,No,8-17-18. 8-10am,0,1,16,0,0,0
8/26/2018 10:41,8/26/2018 10:42,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_4BadksCkVl2zEkg,,,,,44.786186,-93.128313,,EN,AW,Dakota County,Whitetail Woods Regional Park,1,August,9,2018,6:00-8:00 PM,No,8-16-18 6-8pm,0,0,9,0,0,0
8/26/2018 10:40,8/26/2018 10:40,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_32FMVJeGj1xSCB2,,,,,44.786186,-93.128313,,EN,CD,Dakota County,River to River Greenway Regional Trail,10,August,7,2018,2:00-4:00 PM,No,8-14-18. 2-4pm,0,4,0,0,0,0
8/26/2018 10:39,8/26/2018 10:40,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_6WOQ1cIcyBXe2Ll,,,,,44.786192,-93.12833,,EN,ES,Dakota County,Minnesota River Greenway,2,August,14,2018,10:00-12:00 PM,Yes,,1,2,0,0,0,0
8/26/2018 10:37,8/26/2018 10:38,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_aLns7kSmTWKxXqz,,,,,44.786186,-93.128315,,EN,NH,Dakota County,Mississippi River Regional Trail,3,August,5,2018,6:00-8:00 PM,No,8-12-18. 6-8pm,2,0,0,0,0,0
8/26/2018 10:37,8/26/2018 10:37,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_7RdoFjkyI6ivq8g,,,,,44.786202,-93.128342,,EN,AW,Dakota County,Minnesota River Greenway,1,August,12,2018,4:00-6:00 PM,Yes,,7,8,0,0,0,0
8/26/2018 10:36,8/26/2018 10:36,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_aHPfVwatfHU5tP0,,,,,44.786207,-93.128377,,EN,NM,Dakota County,Whitetail Woods Regional Park,1,August,5,2018,4:00-6:00 PM,No,8-12-18. 4-6pm,2,0,23,0,0,0
8/26/2018 10:35,8/26/2018 10:35,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_2HvrLJ5AUk86FrU,,,,,44.786211,-93.128345,,EN,NH,Dakota County,River to River Greenway Regional Trail,3,August,5,2018,4:00-6:00 PM,No,8-12-18. 4-6pm,5,12,0,0,0,0
8/26/2018 10:34,8/26/2018 10:34,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_8xjjhMjM3VHzGNn,,,,,44.786211,-93.128345,,EN,TS,Dakota County,Big Rivers Regional Trail,4,August,11,2018,12:00-2:00 PM,Yes,,4,9,0,0,0,0
8/26/2018 10:33,8/26/2018 10:33,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_ni5ac61mri4Zg0Y,,,,,44.786211,-93.128345,,EN,TL,Dakota County,Lebanon Hills Regional Park,6,August,10,2018,6:00-8:00 PM,Yes,,12,4,7,0,0,0
8/26/2018 10:32,8/26/2018 10:32,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_7fAvF5nJwzaPwfz,,,,,44.786231,-93.128388,,EN,AR,Dakota County,Spring Lake Park Reserve,1,August,3,2018,4:00-6:00 PM,No,8-10-18. 4-6pm,1,0,28,0,0,0
8/26/2018 10:30,8/26/2018 10:31,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_mli227lswrBzUEk,,,,,44.786254,-93.128394,,EN,AD,Dakota County,Lake Byllesby Regional Park,2,August,2,2018,6:00-8:00 PM,No,8-9-18. 6-8pm,4,1,6,0,0,0
8/26/2018 10:30,8/26/2018 10:30,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_dGA4JGFixH8Ouar,,,,,44.786208,-93.128405,,EN,AD,Dakota County,Miesville Ravine Park Reserve,1,August,2,2018,4:00-6:00 PM,No,8-9-18. 4-6pm,0,0,7,0,0,0
8/26/2018 10:28,8/26/2018 10:29,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_dS92ttvRDOIz396,,,,,44.786238,-93.128525,,EN,AW,Dakota County,Whitetail Woods Regional Park,1,August,2,2018,12:00-2:00 PM,No,8-9-18. 12-2pm,2,0,7,0,0,0
8/26/2018 10:27,8/26/2018 10:28,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_kJVX2U81U83akOP,,,,,44.786228,-93.128417,,EN,NM,Dakota County,Lebanon Hills Regional Park,10,August,16,2018,12:00-2:00 PM,No,8-9-18. 12-2pm,0,3,0,0,0,0
8/26/2018 10:26,8/26/2018 10:27,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_ngXJ6tVhDxSI1zY,,,,,44.786228,-93.128417,,EN,AW,Dakota County,Spring Lake Park Reserve,2,August,2,2018,10:00-12:00 PM,No,8-9-18. 10-12pm,0,0,8,0,0,0
8/26/2018 10:24,8/26/2018 10:25,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_0BoMnU8uRt2yZqx,,,,,44.786236,-93.128363,,EN,AD,Dakota County,Whitetail Woods Regional Park,3,August,8,2018,2:00-4:00 PM,Yes,,0,3,0,0,0,0
8/26/2018 10:23,8/26/2018 10:24,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_4UkEuzwlZRwqOwa,,,,,44.78619,-93.12835,,EN,AR,Dakota County,Whitetail Woods Regional Park,2,July,31,2018,10:00-12:00 PM,No,8-7-18. 10-12pm,0,2,1,0,0,0
8/26/2018 10:22,8/26/2018 10:23,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_dJgGyHknYEBjQJp,,,,,44.786229,-93.128434,,EN,LM,Dakota County,Minnesota River Greenway,1,July,29,2018,2:00-4:00 PM,No,8-5-18. 2-4pm,29,17,0,0,0,0
8/26/2018 10:21,8/26/2018 10:22,Offline,207.171.99.1,100,1,TRUE,8/26/2018 10:58,R_dhWvtPa1OgsvfZx,,,,,44.786235,-93.128399,,EN,KO,Dakota County,Big Rivers Regional Trail,6,July,29,2018,10:00-12:00 PM,No,8-5-18. 10-12pm,19,3,0,0,0,0
8/26/2018 10:20,8/26/2018 10:20,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_nT9uSPKpNKuK2Bw,,,,,44.786221,-93.128406,,EN,AW,Dakota County,Miesville Ravine Park Reserve,1,August,4,2018,6:00-8:00 PM,Yes,,0,0,2,0,0,0
8/26/2018 10:19,8/26/2018 10:19,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_csyCTw063V3Oibc,,,,,44.786221,-93.128406,,EN,AW,Dakota County,Lake Byllesby Regional Park,2,August,4,2018,4:00-6:00 PM,Yes,,0,0,3,0,0,0
8/26/2018 10:18,8/26/2018 10:19,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_o56XNEmwc9txzOk,,,,,44.786207,-93.128337,,EN,CD,Dakota County,Lebanon Hills Regional Park,1,July,28,2018,12:00-2:00 PM,No,8-4-18. 12-2pm,3,0,138,0,0,0
8/26/2018 10:17,8/26/2018 10:18,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_l9SFTK3zvlIHmse,,,,,44.78626,-93.128404,,EN,CD,Dakota County,Spring Lake Park Reserve,2,July,28,2018,10:00-12:00 PM,No,8-4-18. 10-12pm,20,5,0,0,0,0
8/26/2018 10:14,8/26/2018 10:15,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_3iLjN12ZLFJE5mt,,,,,44.786217,-93.128413,,EN,AD,Dakota County,Spring Lake Park Reserve,1,July,25,2018,12:00-2:00 PM,No,8-1-18. 12-2pm,4,0,17,0,0,0
8/26/2018 10:13,8/26/2018 10:14,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:58,R_kY2xmlIob1xpSVt,,,,,44.786198,-93.12835,,EN,NB,Dakota County,Lebanon Hills Regional Park,1,July,25,2018,10:00-12:00 PM,No,8-1-18. 10-12pm,0,0,34,1,0,0
8/26/2018 10:12,8/26/2018 10:13,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_eV61TLOirD3qZDg,,,,,44.78621,-93.128404,,EN,ND,Dakota County,Big Rivers Regional Trail,4,July,30,2018,6:00-8:00 PM,Yes,,6,3,0,0,0,0
8/26/2018 10:12,8/26/2018 10:12,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_kgDEHeUkaNOihjA,,,,,44.786185,-93.128334,,EN,KO,Dakota County,Big Rivers Regional Trail,1,July,28,2018,6:00-8:00 PM,Yes,,7,4,0,0,0,0
8/26/2018 10:11,8/26/2018 10:11,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_2VooRzTueqmKElb,,,,,44.786216,-93.128408,,EN,TS,Dakota County,Big Rivers Regional Trail,5,July,27,2018,8:00-10:00 AM,Yes,,3,7,0,0,0,0
8/26/2018 10:09,8/26/2018 10:11,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_mJFBvtU6oRqzWEi,,,,,44.786216,-93.128408,,EN,ND,Dakota County,Minnesota River Greenway,1,August,1,2018,12:00-2:00 PM,No,7-25-18. 12-2pm,13,1,0,0,0,0
8/26/2018 10:07,8/26/2018 10:07,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_eoC22AqoALw6AuN,,,,,44.786196,-93.128338,,EN,TL,Dakota County,River to River Greenway Regional Trail,19,July,24,2018,4:00-6:00 PM,Yes,,11,22,0,0,0,0
8/26/2018 10:06,8/26/2018 10:07,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_ei6zXDJEfQBpL4R,,,,,44.786193,-93.128366,,EN,TL,Dakota County,Mississippi River Regional Trail,11,July,24,2018,2:00-4:00 PM,Yes,,8,19,0,0,0,0
8/26/2018 10:05,8/26/2018 10:06,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_ks4bJRpNExGNDZT,,,,,44.786185,-93.128387,,EN,AM,Dakota County,Mississippi River Regional Trail,8,July,29,2018,6:00-8:00 PM,No,7-22-18 6-8pm,4,5,0,0,0,0
8/26/2018 10:04,8/26/2018 10:05,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_88qgFg5nlKkqq8Z,,,,,44.786187,-93.128316,,EN,KO,Dakota County,Big Rivers Regional Trail,5,July,22,2018,6:00-8:00 PM,Yes,,6,5,0,0,0,0
8/26/2018 10:03,8/26/2018 10:04,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_6Rs6SMRt5Pc49ZJ,,,,,44.786188,-93.128333,,EN,KO,Dakota County,Whitetail Woods Regional Park,1,July,22,2018,4:00-6:00 PM,Yes,,2,27,10,0,0,0
8/26/2018 10:02,8/26/2018 10:03,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_6v8gdGHzezJRpQ4,,,,,44.786063,-93.128205,,EN,ND,Dakota County,River to River Greenway Regional Trail,3,July,22,2018,10:00-12:00 PM,Yes,,37,14,0,0,0,0
8/26/2018 10:01,8/26/2018 10:02,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_6HanKE3wWrxgJ99,,,,,44.786063,-93.128205,,EN,NM,Dakota County,Minnesota River Greenway,2,July,29,2018,8:00-10:00 AM,No,7-22-18 8-10am,9,4,0,0,0,0
8/26/2018 9:59,8/26/2018 10:00,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_oLJfDRXnEKL2zl8,,,,,44.786195,-93.128463,,EN,LM,Dakota County,Minnesota River Greenway,2,July,28,2018,8:00-10:00 AM,No,7-21-18. 8-10am,4,17,0,0,0,0
8/26/2018 9:50,8/26/2018 9:51,Offline,207.171.99.1,100,0,TRUE,8/26/2018 10:59,R_cWmulrHXKOIktcS,,,,,44.786203,-93.128327,,EN,TL,Dakota County,River to River Greenway Regional Trail,1,July,21,2018,2:00-4:00 PM,Yes,,6,39,0,0,0,0
9/6/2018 15:00,9/6/2018 15:00,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_c1QXXzNmKgyrgnj,,,,,44.786334,-93.12864,,EN,NB,Dakota County,Lebanon Hills Regional Park,1,September,3,2018,4:00-6:00 PM,Yes,,0,1,35,0,0,0
9/6/2018 14:59,9/6/2018 15:00,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_lBd7OCCl0xhf9GR,,,,,44.786343,-93.128616,,EN,LM,Dakota County,Spring Lake Park Reserve,1,September,3,2018,2:00-4:00 PM,Yes,,14,5,34,0,0,0
9/6/2018 14:58,9/6/2018 14:59,Offline,207.171.99.1,100,1,TRUE,9/6/2018 15:01,R_8EBeKjdPy5KaiJe,,,,,44.786346,-93.128683,,EN,ND,Dakota County,Whitetail Woods Regional Park,1,September,3,2018,8:00-10:00 AM,Yes,,0,0,11,0,0,0
9/6/2018 14:58,9/6/2018 14:58,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_kO9eomxry1Oufwy,,,,,44.786375,-93.128738,,EN,SF,Dakota County,Whitetail Woods Regional Park,3,September,2,2018,4:00-6:00 PM,Yes,,0,6,0,0,0,0
9/6/2018 14:57,9/6/2018 14:58,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_lDYhJG50i1lpFbT,,,,,44.786319,-93.128706,,EN,MK,Dakota County,Lebanon Hills Regional Park,1,September,1,2018,4:00-6:00 PM,Yes,,2,0,120,0,0,0
9/6/2018 14:56,9/6/2018 14:57,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_3RqkVKmkNBtNlMV,,,,,44.786344,-93.128736,,EN,LL,Dakota County,Spring Lake Park Reserve,1,September,1,2018,2:00-4:00 PM,Yes,,11,47,20,0,0,0
9/6/2018 14:55,9/6/2018 14:56,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_cE2DAzAXqVj2xF2,,,,,44.78636,-93.12877,,EN,MD,Dakota County,Mississippi River Regional Trail,12,August,31,2018,2:00-4:00 PM,Yes,,1,2,0,0,0,0
9/6/2018 14:55,9/6/2018 14:55,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_1h0Rry0x8JaIzox,,,,,44.786342,-93.128742,,EN,ND,Dakota County,River to River Greenway Regional Trail,5,August,31,2018,12:00-2:00 PM,Yes,,1,2,0,0,0,0
9/6/2018 14:54,9/6/2018 14:55,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_e8TJhZ6CrD2bJgr,,,,,44.786358,-93.128789,,EN,SF,Dakota County,Lake Byllesby Regional Park,1,August,31,2018,2:00-4:00 PM,Yes,,4,3,2,0,0,0
9/6/2018 14:53,9/6/2018 14:54,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_bzfEXeXV8Vezfib,,,,,44.786337,-93.128766,,EN,SF,Dakota County,Miesville Ravine Park Reserve,1,August,31,2018,12:00-2:00 PM,Yes,,0,0,2,2,0,0
9/6/2018 14:52,9/6/2018 14:53,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_iTYz48pPzO5Tv56,,,,,44.786331,-93.128829,,EN,AW,Dakota County,Minnesota River Greenway,1,August,29,2018,2:00-4:00 PM,Yes,,13,7,0,0,0,0
9/6/2018 14:52,9/6/2018 14:52,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_aTEKFtNJcHTgdcq,,,,,44.786353,-93.128703,,EN,SF,Dakota County,River to River Greenway Regional Trail,4,August,29,2018,6:00-8:00 PM,Yes,,6,11,0,0,0,0
9/6/2018 14:51,9/6/2018 14:51,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_0tiI7ifCDUrfO1p,,,,,44.786374,-93.128696,,EN,SP,Dakota County,Mississippi River Regional Trail,6,August,29,2018,4:00-6:00 PM,Yes,,1,8,0,0,0,0
9/6/2018 14:50,9/6/2018 14:51,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_dr0zkuCogJtqdX4,,,,,44.786405,-93.128586,,EN,CD,Dakota County,Miesville Ravine Park Reserve,1,August,28,2018,2:00-4:00 PM,Yes,,0,0,0,0,0,0
9/6/2018 14:49,9/6/2018 14:50,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_lFM4NtoCPhbfwQt,,,,,44.786345,-93.128809,,EN,CD,Dakota County,Lake Byllesby Regional Park,1,August,28,2018,12:00-2:00 PM,Yes,,0,0,1,0,0,0
9/6/2018 14:48,9/6/2018 14:49,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_gph2Hzpeok05kiG,,,,,44.786345,-93.128568,,EN,NB,Dakota County,Big Rivers Regional Trail,2,August,29,2018,4:00-6:00 PM,No,8-27-18. 4-6pm,7,7,0,0,0,0
9/6/2018 14:47,9/6/2018 14:48,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_1lbzvQlo9aoUxdI,,,,,44.786345,-93.128568,,EN,BP,Dakota County,River to River Greenway Regional Trail,17,August,26,2018,4:00-6:00 PM,Yes,,5,15,0,0,0,0
9/6/2018 14:46,9/6/2018 14:47,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_ionDrbIQypcq9am,,,,,44.78641,-93.128566,,EN,BP,Dakota County,Mississippi River Regional Trail,9,August,26,2018,2:00-4:00 PM,Yes,,2,22,0,0,0,0
9/6/2018 14:45,9/6/2018 14:46,Offline,207.171.99.1,100,0,TRUE,9/6/2018 15:01,R_6M9qrBZkiQJx5te,,,,,44.786406,-93.128582,,EN,KO,Dakota County,Mississippi River Regional Trail,3,August,7,2018,12:00-2:00 PM,No,8-14-18. 12-2pm,6,4,0,0,0,0
